t,x,y
0.0,-0.5,-4.0
0.105,-0.5,-4.0
0.21,-0.4999,-3.9993
0.315,-0.499,-3.9897
0.42,-0.4974,-3.9689
0.525,-0.4947,-3.9412
0.63,-0.4909,-3.9135
0.738,-0.4861,-3.8866
0.843,-0.48,-3.86
0.948,-0.4728,-3.8359
1.05,-0.4637,-3.8106
1.155,-0.4534,-3.7849
1.26,-0.4423,-3.7597
1.365,-0.4304,-3.7349
1.47,-0.418,-3.7115
1.575,-0.4045,-3.6875
1.68,-0.3914,-3.6635
1.785,-0.3776,-3.6399
1.89,-0.3638,-3.617
1.995,-0.35,-3.5935
2.1,-0.3359,-3.5701
2.205,-0.3216,-3.5468
2.31,-0.3074,-3.5234
2.415,-0.2934,-3.5004
2.523,-0.2799,-3.4779
2.646,-0.2635,-3.4497
2.751,-0.2495,-3.4264
2.856,-0.236,-3.4033
2.961,-0.2227,-3.38
3.069,-0.2097,-3.3561
3.171,-0.1969,-3.3322
3.276,-0.1844,-3.3081
3.381,-0.1728,-3.2849
3.486,-0.1614,-3.2609
3.594,-0.1505,-3.2372
3.696,-0.1396,-3.2123
3.801,-0.1297,-3.1886
3.906,-0.1198,-3.1639
4.011,-0.1109,-3.1405
4.116,-0.1023,-3.1166
4.221,-0.094,-3.0922
4.323,-0.0857,-3.0669
4.431,-0.0783,-3.0424
4.539,-0.0711,-3.0172
4.644,-0.0643,-2.992
4.746,-0.0579,-2.9666
4.854,-0.052,-2.9414
4.956,-0.0465,-2.9159
5.061,-0.0412,-2.8892
5.166,-0.0365,-2.8637
5.271,-0.0323,-2.8378
5.379,-0.0285,-2.8123
5.481,-0.025,-2.7854
5.586,-0.0221,-2.7599
5.694,-0.0194,-2.7333
5.817,-0.0167,-2.7044
5.922,-0.0147,-2.6779
6.042,-0.013,-2.651
6.153,-0.0114,-2.6242
6.258,-0.0095,-2.5933
6.363,-0.0083,-2.5674
6.471,-0.0071,-2.5404
6.576,-0.006,-2.5143
6.678,-0.0051,-2.4892
6.783,-0.0043,-2.4627
6.888,-0.0036,-2.4357
6.993,-0.0031,-2.4099
7.098,-0.0027,-2.3842
7.203,-0.0025,-2.3579
7.308,-0.0024,-2.331
7.413,-0.0023,-2.3043
7.527,-0.0023,-2.2779
7.65,-0.0025,-2.2458
7.752,-0.0026,-2.2195
7.857,-0.0027,-2.1923
7.959,-0.0028,-2.1664
8.064,-0.0029,-2.1392
8.169,-0.003,-2.1131
8.277,-0.0031,-2.0863
8.379,-0.0031,-2.0603
8.484,-0.0033,-2.0332
8.589,-0.0033,-2.0072
8.694,-0.0034,-1.9805
8.799,-0.0035,-1.9542
8.904,-0.0036,-1.9279
9.009,-0.0037,-1.903
9.114,-0.0038,-1.8769
9.222,-0.0039,-1.8514
9.324,-0.004,-1.8255
9.429,-0.0041,-1.7992
9.531,-0.0042,-1.7728
9.639,-0.0043,-1.7467
9.744,-0.0044,-1.7201
9.849,-0.0045,-1.6936
9.954,-0.0046,-1.6676
10.059,-0.0047,-1.6421
10.164,-0.0048,-1.6162
10.269,-0.0049,-1.5894
10.374,-0.005,-1.5635
10.479,-0.0051,-1.5362
10.584,-0.0052,-1.5103
10.689,-0.0053,-1.4831
10.794,-0.0054,-1.4568
10.902,-0.0055,-1.4297
11.004,-0.0056,-1.4025
11.109,-0.0057,-1.3754
11.217,-0.0058,-1.3494
11.322,-0.0059,-1.3232
11.424,-0.006,-1.2959
11.529,-0.0061,-1.2692
11.634,-0.0062,-1.2431
11.739,-0.0063,-1.2167
11.847,-0.0067,-1.1895
11.949,-0.0073,-1.1632
12.054,-0.0081,-1.1361
12.159,-0.0091,-1.1099
12.267,-0.0105,-1.0827
12.378,-0.0123,-1.0566
12.498,-0.0151,-1.0241
12.6,-0.0178,-0.9981
12.711,-0.0211,-0.9711
12.813,-0.0246,-0.9455
12.918,-0.0287,-0.9188
13.02,-0.0335,-0.8921
13.125,-0.0384,-0.8655
13.23,-0.0436,-0.8402
13.335,-0.0501,-0.8139
13.44,-0.0565,-0.7881
13.545,-0.0629,-0.7643
13.65,-0.0708,-0.7387
13.755,-0.079,-0.7128
13.86,-0.0877,-0.6871
13.965,-0.0968,-0.6624
14.073,-0.1064,-0.6374
14.175,-0.1165,-0.6132
14.28,-0.1274,-0.5887
14.385,-0.1386,-0.5639
14.49,-0.1504,-0.5402
14.595,-0.1625,-0.517
14.7,-0.1755,-0.4938
14.805,-0.1893,-0.4705
14.91,-0.2032,-0.4484
15.015,-0.2182,-0.4259
15.12,-0.234,-0.404
15.228,-0.25,-0.3825
15.33,-0.2657,-0.3628
15.432,-0.2826,-0.3429
15.54,-0.3005,-0.323
15.642,-0.3191,-0.3034
15.753,-0.3378,-0.2848
15.855,-0.3575,-0.2663
15.96,-0.3779,-0.2486
16.068,-0.3981,-0.2315
16.17,-0.4193,-0.2147
16.275,-0.4403,-0.1991
16.383,-0.4625,-0.1836
16.485,-0.484,-0.1695
16.59,-0.5069,-0.1554
16.695,-0.5295,-0.1423
16.8,-0.5531,-0.1294
16.908,-0.5766,-0.1175
17.013,-0.6011,-0.1059
17.133,-0.6293,-0.0935
17.241,-0.6537,-0.0837
17.346,-0.6789,-0.0745
17.451,-0.7041,-0.0655
17.553,-0.7287,-0.0576
17.661,-0.7537,-0.0502
17.766,-0.7799,-0.043
17.871,-0.8054,-0.0365
17.976,-0.8309,-0.0304
18.081,-0.8565,-0.0247
18.186,-0.8831,-0.0192
18.291,-0.9084,-0.0145
18.396,-0.935,-0.0096
18.501,-0.961,-0.0052
18.609,-0.9875,-0.001
18.711,-1.0127,0.0028
18.816,-1.0395,0.0068
18.921,-1.0657,0.0106
19.026,-1.0927,0.0148
19.131,-1.1194,0.0191
19.236,-1.1464,0.0233
19.341,-1.1729,0.0282
19.446,-1.1999,0.0333
19.551,-1.2263,0.0386
19.659,-1.2531,0.0445
19.761,-1.2787,0.0507
19.866,-1.305,0.0574
19.971,-1.3313,0.0648
20.076,-1.3576,0.0725
20.181,-1.3838,0.0811
20.289,-1.4098,0.0902
20.391,-1.4356,0.0999
20.496,-1.4611,0.1102
20.601,-1.486,0.121
20.703,-1.5109,0.1327
20.814,-1.5352,0.1448
20.937,-1.5633,0.1601
21.042,-1.5872,0.1739
21.147,-1.6106,0.1883
21.252,-1.6333,0.2032
21.357,-1.6547,0.2182
21.462,-1.6768,0.2346
21.567,-1.6981,0.2513
21.672,-1.7193,0.2689
21.777,-1.7386,0.2859
21.882,-1.7585,0.3044
21.987,-1.7776,0.3232
22.092,-1.7966,0.3429
22.197,-1.8143,0.3623
