t,x,y
0.0,3.5,-4.0
0.102,3.5,-4.0
0.21,3.4999,-3.9991
0.315,3.4991,-3.9936
0.417,3.4979,-3.9865
0.525,3.4963,-3.9792
0.627,3.4927,-3.9619
0.732,3.4867,-3.9381
0.837,3.4787,-3.9136
0.945,3.4686,-3.8897
1.047,3.4562,-3.8669
1.152,3.4413,-3.845
1.257,3.4243,-3.8247
1.362,3.4053,-3.8063
1.467,3.3847,-3.7895
1.572,3.3625,-3.7749
1.677,3.3391,-3.7622
1.782,3.3145,-3.7518
1.887,3.2892,-3.7432
1.998,3.2632,-3.7365
2.1,3.2368,-3.7314
2.202,3.2101,-3.7286
2.31,3.1833,-3.7275
2.412,3.1564,-3.7273
2.517,3.1296,-3.729
2.625,3.1029,-3.732
2.727,3.0762,-3.736
2.832,3.0495,-3.7408
2.937,3.0229,-3.7466
3.045,2.9965,-3.7531
3.147,2.9701,-3.7601
3.252,2.9438,-3.7674
3.357,2.9173,-3.7744
3.462,2.8918,-3.7813
3.567,2.8655,-3.788
3.672,2.8396,-3.7941
3.777,2.8126,-3.7999
3.888,2.786,-3.8047
4.011,2.7533,-3.8098
4.113,2.7258,-3.813
4.218,2.6983,-3.8154
4.326,2.6706,-3.8168
4.431,2.643,-3.8172
4.533,2.6153,-3.8165
4.641,2.5877,-3.8149
4.743,2.5602,-3.8121
4.848,2.5328,-3.8083
4.95,2.5056,-3.8035
5.058,2.4785,-3.7977
5.163,2.452,-3.7908
5.268,2.4265,-3.7828
5.373,2.401,-3.7741
5.478,2.3753,-3.7639
5.595,2.3501,-3.7523
5.706,2.3209,-3.7379
5.814,2.2973,-3.7247
5.919,2.274,-3.7098
6.024,2.2522,-3.6946
6.129,2.2317,-3.6792
6.234,2.2112,-3.6626
6.339,2.192,-3.6453
6.444,2.1723,-3.6259
6.552,2.1544,-3.6068
6.657,2.137,-3.5868
6.762,2.1205,-3.5663
6.864,2.1044,-3.5445
6.969,2.0897,-3.523
7.074,2.0757,-3.5006
7.179,2.0622,-3.4772
7.287,2.0497,-3.454
7.392,2.0378,-3.4299
7.494,2.0268,-3.4054
7.599,2.0166,-3.3807
7.707,2.0072,-3.3559
7.812,1.9983,-3.3304
7.914,1.9904,-3.3055
8.025,1.9831,-3.2801
8.13,1.9765,-3.2548
8.235,1.9701,-3.2282
8.346,1.9635,-3.1972
8.463,1.9586,-3.1708
8.568,1.9542,-3.1448
8.673,1.9497,-3.1178
8.775,1.9459,-3.0921
8.88,1.9424,-3.0659
8.988,1.9391,-3.0405
9.093,1.9359,-3.0141
9.195,1.9325,-2.9871
9.3,1.9295,-2.9612
9.405,1.9265,-2.9349
9.51,1.9235,-2.9089
9.615,1.9201,-2.8818
9.72,1.9165,-2.8549
9.825,1.9129,-2.8294
9.93,1.9086,-2.8027
10.035,1.9038,-2.7761
10.14,1.8986,-2.7496
10.245,1.8927,-2.7232
10.353,1.8861,-2.6969
10.461,1.8789,-2.6712
10.563,1.8713,-2.6465
10.665,1.8626,-2.6208
10.77,1.8531,-2.5958
10.875,1.8432,-2.571
10.983,1.8325,-2.5467
11.088,1.8209,-2.5224
11.193,1.8095,-2.4999
11.295,1.7972,-2.4774
11.4,1.7842,-2.4552
11.505,1.77,-2.4324
11.61,1.7554,-2.4103
11.715,1.74,-2.3884
11.823,1.7241,-2.3671
11.925,1.7072,-2.3461
12.03,1.6906,-2.3262
12.135,1.6731,-2.3065
12.24,1.6549,-2.2874
12.345,1.6357,-2.2684
12.45,1.6171,-2.2508
12.555,1.5968,-2.2328
12.663,1.5764,-2.216
12.768,1.5551,-2.1993
12.87,1.5347,-2.1841
12.975,1.5126,-2.1688
13.086,1.4914,-2.155
13.209,1.4645,-2.1386
13.311,1.4414,-2.1255
13.416,1.4187,-2.1134
13.524,1.3957,-2.102
13.629,1.3724,-2.0912
13.731,1.3478,-2.0806
13.836,1.3242,-2.0712
13.944,1.2989,-2.062
14.046,1.2745,-2.0538
14.151,1.2488,-2.0456
14.256,1.2235,-2.0383
14.361,1.1978,-2.0315
14.466,1.1724,-2.0253
14.571,1.1464,-2.0195
14.679,1.1204,-2.0139
14.787,1.0945,-2.0089
14.907,1.0629,-2.0033
15.012,1.037,-1.9986
15.117,1.0101,-1.9944
15.225,0.984,-1.9905
15.327,0.9576,-1.9865
15.432,0.932,-1.9828
15.537,0.9056,-1.979
15.648,0.8788,-1.9746
15.768,0.8465,-1.9694
15.873,0.8195,-1.9646
15.975,0.7929,-1.9596
16.083,0.7661,-1.954
16.191,0.7392,-1.9478
