t,x,y
0.0,1.5,-4.0
0.108,1.5,-4.0
0.213,1.5,-4.0
0.321,1.4996,-3.9969
0.441,1.4984,-3.9904
0.546,1.497,-3.9843
0.648,1.495,-3.9765
0.756,1.4906,-3.9591
0.867,1.4843,-3.9379
0.972,1.4759,-3.916
1.092,1.4627,-3.8903
1.197,1.4485,-3.8687
1.302,1.432,-3.8485
1.407,1.4133,-3.8298
1.512,1.3929,-3.8129
1.62,1.371,-3.7979
1.743,1.3429,-3.7826
1.848,1.3183,-3.7723
1.953,1.2929,-3.7639
2.058,1.2669,-3.757
2.163,1.2405,-3.7524
2.268,1.2138,-3.7497
2.373,1.1869,-3.7482
2.478,1.16,-3.7481
2.583,1.133,-3.7494
2.691,1.1061,-3.7519
2.796,1.0793,-3.7552
2.898,1.0524,-3.7594
3.003,1.0259,-3.7643
3.105,0.9996,-3.7696
3.213,0.9731,-3.7756
3.324,0.9464,-3.7816
3.426,0.9203,-3.7877
3.528,0.894,-3.7935
3.633,0.8677,-3.7992
3.738,0.8416,-3.8044
3.843,0.815,-3.8092
3.945,0.7885,-3.8134
4.053,0.7619,-3.8169
4.158,0.7344,-3.8194
4.266,0.7069,-3.8215
4.371,0.6793,-3.8224
4.473,0.6521,-3.8226
4.578,0.6245,-3.8216
4.683,0.5969,-3.82
4.788,0.5694,-3.8172
4.89,0.542,-3.8132
4.998,0.5148,-3.8085
5.103,0.4877,-3.8026
5.208,0.461,-3.7953
5.313,0.4349,-3.7872
5.418,0.4087,-3.7782
5.526,0.3832,-3.768
5.628,0.3602,-3.7576
5.733,0.3355,-3.7451
5.838,0.3114,-3.7314
5.949,0.2882,-3.7175
6.072,0.2611,-3.6989
6.174,0.2394,-3.6829
6.279,0.2184,-3.666
6.384,0.1987,-3.6487
6.492,0.1798,-3.6306
6.594,0.1615,-3.6117
6.699,0.1434,-3.5915
6.804,0.127,-3.5717
6.909,0.1104,-3.5499
7.017,0.0952,-3.5284
7.122,0.0805,-3.5056
7.224,0.0669,-3.4828
7.329,0.0538,-3.4588
7.434,0.0421,-3.4363
7.539,0.0318,-3.4145
7.644,0.0228,-3.3934
7.749,0.0131,-3.3684
7.857,0.0043,-3.3438
7.959,-0.0042,-3.3177
8.064,-0.0118,-3.2923
8.169,-0.0187,-3.2661
8.274,-0.025,-3.241
8.379,-0.0309,-3.2145
8.484,-0.0361,-3.1881
8.589,-0.0407,-3.1619
8.694,-0.0447,-3.1361
8.799,-0.0485,-3.1096
8.907,-0.0517,-3.0832
9.009,-0.0545,-3.057
