t,x,y
0.0,3.5,-4.0
0.111,3.5,-4.0
0.213,3.5,-4.0
0.321,3.5,-4.0
0.438,3.4994,-4.0001
0.543,3.4989,-4.0003
0.651,3.4982,-4.0007
0.753,3.4975,-4.0011
0.858,3.4967,-4.0017
0.963,3.496,-4.0025
1.068,3.4954,-4.0034
1.173,3.4948,-4.0045
1.278,3.4943,-4.0058
1.383,3.4941,-4.0072
1.488,3.4941,-4.0087
1.593,3.4943,-4.0104
1.701,3.4945,-4.0117
1.806,3.4879,-4.008
1.908,3.4706,-4.0003
2.013,3.4461,-3.9923
2.118,3.42,-3.9863
2.223,3.3933,-3.9823
2.331,3.3663,-3.9798
2.439,3.3391,-3.9783
2.544,3.3118,-3.9781
2.664,3.279,-3.9785
2.769,3.2518,-3.979
2.883,3.2245,-3.9796
2.997,3.1917,-3.9803
3.108,3.1644,-3.9809
3.213,3.1371,-3.9815
3.321,3.1098,-3.982
3.423,3.0825,-3.9825
3.528,3.0551,-3.9828
3.636,3.0277,-3.9829
3.753,2.9949,-3.9828
3.864,2.9674,-3.9823
3.99,2.9345,-3.9813
4.092,2.9071,-3.98
4.2,2.8797,-3.9783
4.311,2.8523,-3.9761
4.428,2.8194,-3.9727
4.533,2.7921,-3.9693
4.641,2.7649,-3.9652
4.746,2.7378,-3.9606
4.848,2.7108,-3.9554
4.953,2.6839,-3.9495
5.061,2.6571,-3.9429
5.184,2.6253,-3.9342
5.289,2.5989,-3.9261
5.397,2.5728,-3.9174
5.502,2.5469,-3.9079
5.61,2.5213,-3.8978
5.73,2.4909,-3.8847
5.838,2.466,-3.8729
5.946,2.4413,-3.8605
6.051,2.4171,-3.8474
6.168,2.3885,-3.8307
6.276,2.3652,-3.816
6.384,2.3426,-3.8008
6.489,2.3209,-3.7853
6.591,2.2998,-3.7692
6.702,2.2793,-3.7524
6.828,2.2553,-3.7314
6.948,2.232,-3.7096
7.053,2.2131,-3.6906
7.161,2.1944,-3.6705
7.266,2.1762,-3.6497
7.371,2.1587,-3.6285
7.476,2.1418,-3.6067
7.578,2.1255,-3.5844
7.683,2.1099,-3.5617
7.788,2.095,-3.5385
7.896,2.0808,-3.5148
8.001,2.0673,-3.4908
8.106,2.0545,-3.4664
8.208,2.0423,-3.4417
8.31,2.0309,-3.4166
8.418,2.0201,-3.3913
8.529,2.01,-3.3656
8.634,2.0006,-3.3398
8.754,1.9901,-3.3085
8.856,1.9836,-3.2875
8.964,1.9744,-3.2558
9.072,1.9675,-3.2292
9.174,1.961,-3.2025
9.279,1.9549,-3.1758
9.384,1.9493,-3.1489
9.492,1.944,-3.1221
9.597,1.939,-3.0952
9.699,1.9342,-3.0683
9.801,1.9295,-3.0413
9.912,1.925,-3.0144
10.017,1.9205,-2.9875
10.119,1.916,-2.9606
10.224,1.9113,-2.9338
10.329,1.9066,-2.907
10.434,1.9016,-2.8803
10.539,1.8963,-2.8536
10.644,1.8907,-2.827
10.752,1.8848,-2.8005
10.854,1.8785,-2.7741
10.959,1.8718,-2.7478
11.064,1.8646,-2.7217
11.178,1.8569,-2.6957
11.295,1.8469,-2.6647
11.406,1.8379,-2.6392
11.526,1.8264,-2.6088
11.631,1.816,-2.5839
11.736,1.805,-2.5592
11.844,1.7933,-2.5348
11.949,1.7813,-2.5117
12.051,1.7686,-2.489
12.156,1.7553,-2.4667
12.264,1.7412,-2.4449
12.366,1.7265,-2.4235
12.471,1.7111,-2.4026
12.576,1.6948,-2.3819
12.684,1.6775,-2.361
12.786,1.6595,-2.3408
12.891,1.641,-2.3211
13.002,1.6219,-2.3019
13.122,1.5984,-2.2795
13.227,1.5782,-2.2614
13.332,1.5576,-2.2438
13.437,1.5365,-2.2268
13.542,1.515,-2.2104
13.65,1.4931,-2.1946
13.752,1.4707,-2.1794
13.857,1.4479,-2.1648
13.962,1.4247,-2.1509
14.067,1.4012,-2.1376
14.172,1.3772,-2.1249
14.28,1.353,-2.1129
14.382,1.3284,-2.1016
14.487,1.3035,-2.0908
14.592,1.2784,-2.0807
14.697,1.253,-2.0711
14.802,1.2274,-2.0622
14.907,1.2016,-2.0537
15.012,1.1757,-2.0457
15.117,1.1496,-2.0382
15.222,1.1233,-2.0312
15.327,1.0969,-2.0245
15.432,1.0705,-2.0182
15.537,1.0439,-2.0121
15.642,1.0173,-2.0061
15.747,0.9906,-2.0001
15.852,0.9639,-1.9943
15.957,0.9372,-1.9884
16.062,0.9105,-1.9824
16.17,0.8838,-1.9761
16.272,0.8572,-1.9696
16.377,0.8306,-1.9628
16.482,0.8041,-1.9557
16.59,0.7777,-1.9483
16.695,0.7514,-1.9407
16.797,0.7252,-1.9326
16.902,0.6991,-1.9242
17.007,0.6731,-1.9154
17.115,0.6473,-1.9063
17.217,0.6215,-1.8968
17.322,0.5959,-1.8869
17.427,0.5705,-1.8765
17.538,0.5452,-1.8657
17.64,0.5201,-1.8543
17.751,0.4953,-1.8425
17.868,0.4659,-1.8275
17.97,0.4416,-1.8145
18.075,0.4177,-1.8008
18.186,0.3942,-1.7865
18.291,0.371,-1.7717
18.393,0.3482,-1.7562
18.504,0.3259,-1.7401
18.624,0.3005,-1.7205
18.729,0.28,-1.7036
18.834,0.2596,-1.6859
18.939,0.2395,-1.6672
19.044,0.2199,-1.6478
19.149,0.2008,-1.6278
19.257,0.1824,-1.6073
19.359,0.1649,-1.5866
19.464,0.1482,-1.5656
19.572,0.1322,-1.5443
