t,x,y
0.0,-0.5,-4.0
0.111,-0.5,-4.0
0.231,-0.4997,-3.9973
0.336,-0.4986,-3.9838
0.444,-0.4967,-3.9598
0.546,-0.4945,-3.9332
0.657,-0.4913,-3.9067
0.777,-0.486,-3.8752
0.888,-0.4804,-3.8492
1.008,-0.4724,-3.8183
1.113,-0.4649,-3.7928
1.218,-0.4562,-3.7669
1.329,-0.4467,-3.741
1.449,-0.4343,-3.7104
1.554,-0.4234,-3.6852
1.659,-0.4119,-3.6602
1.764,-0.3999,-3.6355
1.869,-0.3875,-3.611
1.974,-0.3748,-3.5867
2.079,-0.3618,-3.5626
2.184,-0.3486,-3.5387
2.292,-0.3351,-3.5149
2.4,-0.3216,-3.4912
2.502,-0.308,-3.4675
2.604,-0.2944,-3.4439
2.709,-0.2809,-3.4202
2.814,-0.2676,-3.3965
2.919,-0.2544,-3.3727
3.024,-0.2414,-3.3488
3.129,-0.2287,-3.3247
3.234,-0.2163,-3.3006
3.336,-0.2041,-3.2763
3.444,-0.1923,-3.2518
3.549,-0.1809,-3.2272
3.654,-0.1698,-3.2024
3.762,-0.1591,-3.1774
3.867,-0.1487,-3.1523
3.972,-0.1388,-3.127
4.074,-0.1293,-3.1016
4.179,-0.1202,-3.076
4.305,-0.1098,-3.0451
4.41,-0.1017,-3.0192
4.515,-0.0939,-2.9932
4.623,-0.0866,-2.967
4.728,-0.0798,-2.9408
4.83,-0.0733,-2.9144
4.938,-0.0673,-2.8879
5.04,-0.0616,-2.8613
5.148,-0.0564,-2.8346
5.274,-0.0506,-2.8025
5.376,-0.0462,-2.7757
5.481,-0.0422,-2.7488
5.586,-0.0385,-2.7219
5.691,-0.0352,-2.6949
5.796,-0.0321,-2.6679
5.904,-0.0294,-2.6408
6.009,-0.027,-2.6137
6.114,-0.0249,-2.5866
6.216,-0.023,-2.5594
6.321,-0.0214,-2.5322
6.426,-0.0201,-2.505
6.531,-0.0189,-2.4778
6.636,-0.018,-2.4506
6.744,-0.0172,-2.4234
6.846,-0.0167,-2.3961
6.951,-0.0162,-2.3689
7.059,-0.016,-2.3416
