t,x,y
0.0,1.5,-4.0
0.105,1.5,-4.0
0.216,1.5,-4.0
0.336,1.4997,-4.0003
0.441,1.4995,-4.0011
0.549,1.4992,-4.0023
0.651,1.4989,-4.0041
0.756,1.4987,-4.0065
0.861,1.4984,-4.0081
0.969,1.4982,-4.0089
1.074,1.4981,-4.0098
1.176,1.498,-4.0104
1.281,1.4979,-4.0106
1.386,1.4978,-4.0105
1.494,1.4977,-4.0106
1.596,1.4976,-4.0105
1.704,1.4973,-4.01
1.806,1.4968,-4.0093
1.908,1.4963,-4.0083
2.016,1.4951,-4.0066
2.118,1.4937,-4.0048
2.226,1.4919,-4.0027
2.331,1.4898,-4.0004
2.439,1.4872,-3.9979
2.541,1.4838,-3.995
2.646,1.4801,-3.9921
2.754,1.4752,-3.9887
2.859,1.4691,-3.9851
2.961,1.4612,-3.981
3.066,1.4512,-3.9765
3.168,1.4396,-3.972
3.279,1.4262,-3.9677
3.384,1.4115,-3.9638
3.486,1.3955,-3.9604
3.591,1.3779,-3.9575
3.699,1.3588,-3.9553
3.801,1.3384,-3.9538
3.906,1.3162,-3.953
4.011,1.2928,-3.9531
4.119,1.2688,-3.9539
4.224,1.2445,-3.9555
4.326,1.22,-3.9576
4.431,1.1957,-3.9603
4.536,1.1717,-3.9633
4.641,1.148,-3.9666
4.746,1.1241,-3.9702
4.851,1.1,-3.974
4.959,1.0759,-3.9779
5.067,1.0515,-3.9819
5.187,1.0223,-3.9866
5.295,0.9979,-3.9905
5.397,0.974,-3.994
5.52,0.95,-3.9973
5.628,0.9212,-4.0009
5.733,0.8966,-4.0036
5.838,0.8722,-4.0059
5.961,0.8423,-4.0079
6.072,0.8193,-4.009
6.174,0.7961,-4.0095
6.279,0.7733,-4.0095
6.384,0.7506,-4.0088
6.492,0.728,-4.0075
6.594,0.7054,-4.0054
6.702,0.6826,-4.0026
6.804,0.6595,-3.9989
6.909,0.6357,-3.9943
7.014,0.6115,-3.9886
7.122,0.587,-3.9818
7.224,0.5624,-3.9741
7.329,0.5379,-3.9652
7.434,0.5133,-3.9553
7.542,0.4891,-3.9444
7.644,0.4653,-3.9326
7.752,0.4419,-3.9198
7.86,0.4186,-3.9059
7.98,0.3912,-3.8879
8.088,0.3688,-3.8718
8.19,0.347,-3.8549
8.292,0.3258,-3.8373
8.403,0.3053,-3.8189
8.508,0.2853,-3.7998
8.631,0.2623,-3.776
8.736,0.2438,-3.7555
8.844,0.226,-3.7345
8.946,0.2088,-3.7129
9.054,0.1923,-3.6909
9.159,0.1763,-3.6684
9.261,0.161,-3.6456
9.366,0.1463,-3.6223
