t,x,y
0.0,4.0,0.5
0.105,4.0,0.5
0.21,3.9996,0.5
0.318,3.9913,0.4992
0.42,3.9721,0.4976
0.525,3.9464,0.4951
0.63,3.9199,0.4915
0.735,3.8937,0.4867
0.843,3.8676,0.4806
0.948,3.8419,0.4729
1.05,3.8166,0.4638
1.155,3.7919,0.4532
1.26,3.7706,0.443
1.365,3.7488,0.4312
1.473,3.7253,0.4177
1.575,3.7023,0.4035
1.683,3.6809,0.389
1.785,3.6584,0.3736
1.89,3.6363,0.3577
1.995,3.6151,0.3423
2.1,3.5951,0.3275
2.211,3.5734,0.3112
2.316,3.5513,0.2952
2.439,3.5259,0.2763
2.541,3.5041,0.2603
2.649,3.4818,0.2444
2.751,3.4596,0.2285
2.856,3.4369,0.213
2.961,3.4143,0.1981
3.066,3.3913,0.1831
3.174,3.368,0.1685
3.276,3.3448,0.1545
3.381,3.3216,0.1412
3.486,3.2982,0.1283
3.591,3.2759,0.1165
3.696,3.2528,0.105
3.801,3.2279,0.0933
3.909,3.204,0.0826
4.011,3.1786,0.072
4.116,3.1536,0.062
4.221,3.1297,0.053
4.326,3.1051,0.0445
4.431,3.0791,0.0362
4.536,3.0541,0.0286
4.641,3.0282,0.0212
4.746,3.0028,0.0144
4.851,2.9764,0.0078
4.977,2.945,0.0006
5.082,2.919,-0.0048
5.187,2.8936,-0.0098
5.292,2.8673,-0.0144
5.397,2.8405,-0.0186
5.502,2.8145,-0.0223
5.607,2.7875,-0.0257
5.715,2.7614,-0.0286
5.817,2.7343,-0.0311
5.922,2.7089,-0.0332
6.027,2.6818,-0.0352
6.132,2.6559,-0.0367
6.237,2.6286,-0.038
6.339,2.6031,-0.039
6.444,2.5761,-0.04
6.552,2.5499,-0.0408
6.657,2.5228,-0.0415
6.762,2.4967,-0.042
6.867,2.47,-0.0424
6.972,2.4434,-0.0427
7.077,2.4171,-0.0429
7.182,2.3909,-0.043
7.287,2.3646,-0.0429
7.392,2.3378,-0.0428
7.5,2.3119,-0.0425
7.605,2.2846,-0.0421
7.707,2.2578,-0.0416
7.812,2.2308,-0.0409
7.914,2.2047,-0.0401
8.022,2.1777,-0.0394
8.127,2.1512,-0.0385
8.232,2.1246,-0.0376
8.337,2.0981,-0.0367
8.442,2.0714,-0.0358
8.547,2.0449,-0.0349
8.655,2.0186,-0.034
8.757,1.9926,-0.0332
8.865,1.9663,-0.0323
8.967,1.9396,-0.0313
9.075,1.9131,-0.0304
9.177,1.886,-0.0295
9.282,1.8599,-0.0286
9.387,1.8329,-0.0277
9.492,1.8067,-0.0268
9.597,1.78,-0.0259
9.702,1.7541,-0.025
9.807,1.7274,-0.0241
9.912,1.701,-0.0232
10.017,1.6742,-0.0223
10.122,1.6481,-0.0214
10.227,1.6212,-0.0205
10.335,1.5946,-0.0196
10.437,1.5682,-0.0187
10.542,1.5415,-0.0179
10.647,1.5151,-0.0172
10.755,1.4888,-0.0163
10.857,1.4629,-0.0156
10.962,1.436,-0.0149
11.067,1.4097,-0.0142
11.172,1.3834,-0.0136
11.277,1.3572,-0.0131
11.379,1.3299,-0.0125
11.49,1.3039,-0.012
11.592,1.2775,-0.0116
11.697,1.2508,-0.0112
11.802,1.2238,-0.0108
11.907,1.1977,-0.0104
12.012,1.1711,-0.0098
12.117,1.1445,-0.0093
12.222,1.1178,-0.0087
12.327,1.0908,-0.0079
12.432,1.0645,-0.0071
12.537,1.0377,-0.006
12.642,1.0106,-0.0045
12.747,0.9843,-0.0029
12.852,0.9583,-0.0014
12.957,0.9318,0.0009
13.062,0.9052,0.0035
13.167,0.8787,0.0065
13.272,0.8515,0.01
13.377,0.8246,0.0138
13.482,0.7975,0.0184
13.587,0.7705,0.0233
13.692,0.7439,0.0286
13.8,0.7171,0.0347
13.908,0.6904,0.0415
14.028,0.6586,0.0502
14.139,0.6322,0.0581
14.256,0.6062,0.0669
14.37,0.5751,0.0783
14.478,0.55,0.0882
14.58,0.5253,0.0985
14.697,0.4953,0.1124
14.811,0.4711,0.1244
14.913,0.4483,0.1365
15.015,0.4254,0.1494
15.12,0.4022,0.1635
15.225,0.3792,0.1782
15.33,0.3575,0.193
15.438,0.3351,0.2091
15.54,0.3137,0.2255
15.648,0.2924,0.2428
15.75,0.2725,0.2598
15.855,0.2521,0.2783
15.96,0.2324,0.2971
16.065,0.2134,0.3163
16.17,0.1958,0.3351
16.275,0.1781,0.3557
16.38,0.1606,0.3772
16.485,0.1445,0.3983
16.59,0.1284,0.4207
16.695,0.1132,0.4433
16.8,0.0991,0.4668
16.905,0.0858,0.4907
17.01,0.0731,0.5147
17.115,0.0614,0.5386
17.22,0.0502,0.5638
17.325,0.0406,0.5872
17.43,0.0314,0.6119
17.535,0.0227,0.6374
17.643,0.0146,0.6634
17.748,0.0077,0.6878
17.85,0.0012,0.7132
17.958,-0.005,0.7392
18.06,-0.0109,0.7652
18.165,-0.0162,0.7913
18.27,-0.021,0.8172
18.381,-0.0258,0.8438
18.501,-0.0312,0.8748
18.609,-0.0356,0.9015
18.711,-0.0396,0.9265
