t,x,y
0.0,4.0,-1.5
0.105,4.0,-1.5
0.21,4.0002,-1.4999
0.324,4.0012,-1.4996
0.441,4.0028,-1.4992
0.543,4.0047,-1.4988
0.651,4.0067,-1.4984
0.756,4.0084,-1.4982
0.864,4.0084,-1.4978
0.966,4.0079,-1.4975
1.071,4.007,-1.4971
1.176,4.0058,-1.4968
1.281,4.004,-1.4961
1.386,4.0023,-1.4953
1.491,4.0003,-1.4944
1.599,3.9981,-1.4933
1.701,3.9956,-1.4918
1.806,3.9927,-1.4898
1.914,3.9892,-1.4872
2.016,3.9851,-1.4836
2.121,3.9807,-1.4795
2.226,3.9758,-1.4742
2.331,3.9704,-1.4675
2.436,3.9649,-1.4599
2.547,3.9595,-1.4514
2.667,3.9529,-1.4391
2.772,3.9477,-1.4276
2.877,3.9425,-1.4142
2.985,3.9375,-1.3989
3.093,3.9331,-1.382
3.213,3.9288,-1.3601
3.318,3.9259,-1.3408
3.423,3.9238,-1.3212
3.528,3.9226,-1.3009
3.636,3.9221,-1.2793
3.738,3.9222,-1.2572
3.843,3.9231,-1.2337
3.948,3.9248,-1.208
4.05,3.9271,-1.1816
4.161,3.9298,-1.1551
4.263,3.9334,-1.1237
4.38,3.9359,-1.1032
4.494,3.9399,-1.072
4.599,3.9433,-1.045
4.707,3.9466,-1.0182
4.815,3.9499,-0.9914
4.941,3.9536,-0.9589
5.061,3.9568,-0.9266
5.166,3.9592,-0.8998
5.271,3.961,-0.8745
5.376,3.9623,-0.8505
5.481,3.9631,-0.8279
5.586,3.9632,-0.8058
5.691,3.9628,-0.7835
5.799,3.9617,-0.7612
5.904,3.9599,-0.739
6.006,3.9573,-0.7168
6.111,3.9537,-0.6942
6.216,3.9493,-0.6713
6.324,3.9438,-0.6483
6.426,3.9374,-0.6252
6.531,3.9297,-0.6013
6.636,3.9209,-0.5773
6.741,3.9111,-0.5535
6.849,3.9004,-0.5304
6.951,3.8888,-0.5075
7.056,3.8764,-0.4853
7.161,3.8628,-0.463
7.266,3.848,-0.4406
7.371,3.8323,-0.4187
7.476,3.8158,-0.3974
7.581,3.7986,-0.3767
7.686,3.7807,-0.3566
7.794,3.762,-0.3371
7.902,3.7427,-0.3183
8.004,3.7228,-0.3
8.106,3.7024,-0.2824
8.214,3.6814,-0.2654
8.319,3.6599,-0.2491
8.421,3.6379,-0.2334
8.529,3.6154,-0.2182
8.631,3.5925,-0.2037
8.736,3.5693,-0.1897
8.841,3.5458,-0.1763
8.946,3.5219,-0.1635
9.051,3.4978,-0.1511
9.162,3.4734,-0.1393
9.282,3.4438,-0.1258
9.387,3.4188,-0.1151
9.495,3.3937,-0.1048
9.597,3.3684,-0.0951
9.702,3.3429,-0.0858
9.81,3.3173,-0.077
9.912,3.2916,-0.0687
10.017,3.2657,-0.0608
10.125,3.2395,-0.0534
10.233,3.2133,-0.0464
10.335,3.1871,-0.0399
10.44,3.1609,-0.0339
10.542,3.1345,-0.0282
10.647,3.1079,-0.0231
10.752,3.0815,-0.0184
10.863,3.0551,-0.0142
10.983,3.0231,-0.0098
11.091,2.9962,-0.0066
11.196,2.9691,-0.0038
11.301,2.9421,-0.0016
11.406,2.915,0.0003
11.508,2.8878,0.0018
11.613,2.8606,0.0029
11.718,2.8334,0.0036
11.823,2.8062,0.004
11.928,2.779,0.0043
12.033,2.7517,0.0043
12.138,2.7245,0.0041
12.243,2.6972,0.0038
12.351,2.6699,0.0033
12.453,2.6427,0.0028
12.558,2.6154,0.0022
12.663,2.5881,0.0016
12.765,2.5608,0.001
12.873,2.5337,0.0004
12.999,2.5009,-0.0003
13.104,2.4736,-0.0009
13.209,2.4463,-0.0015
13.311,2.419,-0.002
13.419,2.3917,-0.0024
13.527,2.3644,-0.0028
13.65,2.3316,-0.0033
13.758,2.3043,-0.0036
13.884,2.2715,-0.004
13.986,2.2442,-0.0042
14.1,2.2169,-0.0044
14.217,2.1841,-0.0045
14.328,2.1568,-0.0046
14.43,2.1295,-0.0047
14.532,2.1022,-0.0047
14.637,2.0749,-0.0047
14.742,2.0476,-0.0047
14.847,2.0203,-0.0046
14.952,1.993,-0.0045
15.057,1.9657,-0.0044
15.168,1.9384,-0.0043
15.288,1.9056,-0.0041
15.396,1.8783,-0.0039
15.498,1.851,-0.0038
15.606,1.8237,-0.0036
15.711,1.7965,-0.0034
15.813,1.7692,-0.0032
15.921,1.7419,-0.0031
16.026,1.7146,-0.0029
16.128,1.6874,-0.0028
16.233,1.6601,-0.0027
16.338,1.6328,-0.0026
16.449,1.6055,-0.0026
16.551,1.5782,-0.0026
16.653,1.551,-0.0026
16.758,1.5238,-0.0027
16.863,1.4965,-0.0027
16.968,1.4692,-0.0029
17.073,1.4419,-0.003
17.181,1.4149,-0.0032
17.286,1.3876,-0.0034
17.388,1.3603,-0.0036
17.493,1.333,-0.0039
17.601,1.3059,-0.0042
17.703,1.2788,-0.0045
17.811,1.2516,-0.0049
17.916,1.2244,-0.0053
18.018,1.1972,-0.0057
18.123,1.17,-0.0061
18.228,1.1429,-0.0065
18.333,1.1161,-0.0068
18.441,1.0897,-0.007
18.543,1.0635,-0.0072
18.648,1.0372,-0.0072
18.756,1.0112,-0.007
18.864,0.9853,-0.0067
18.984,0.9539,-0.006
19.089,0.9274,-0.005
19.194,0.9004,-0.0037
19.299,0.8738,-0.0021
19.404,0.8477,-0.0001
19.509,0.8213,0.0022
19.614,0.7947,0.005
19.722,0.768,0.0083
19.824,0.7416,0.012
19.929,0.7158,0.0161
20.034,0.6902,0.0207
20.142,0.6646,0.0259
20.244,0.6387,0.0317
20.352,0.6129,0.0381
20.454,0.5873,0.0453
20.562,0.5619,0.0531
20.664,0.5368,0.0616
20.775,0.5119,0.0709
20.895,0.4824,0.0831
21.0,0.4584,0.0941
21.108,0.435,0.1057
21.21,0.4114,0.1185
21.315,0.3879,0.1324
21.42,0.3648,0.1471
21.525,0.342,0.1628
21.633,0.3198,0.1793
21.735,0.2982,0.1966
21.84,0.2773,0.2145
21.951,0.2569,0.2332
22.071,0.2335,0.2564
22.176,0.2145,0.2765
22.281,0.1964,0.2971
22.386,0.1788,0.3182
22.491,0.1619,0.34
22.602,0.1457,0.3622
22.725,0.1272,0.3894
22.86,0.1096,0.4173
22.965,0.0958,0.441
23.076,0.0851,0.4602
