t,x,y
0.0,1.5,-4.0
0.105,1.5,-4.0
0.213,1.4999,-4.0
0.315,1.4993,-4.0002
0.42,1.4987,-4.0004
0.528,1.4979,-4.0007
0.63,1.4971,-4.0013
0.735,1.4963,-4.002
0.84,1.4955,-4.0028
0.945,1.4949,-4.0039
1.05,1.4944,-4.0051
1.155,1.494,-4.0065
1.26,1.4938,-4.008
1.365,1.494,-4.0096
1.47,1.4945,-4.0112
1.575,1.4906,-4.0092
1.68,1.4767,-4.002
1.785,1.4536,-3.9931
1.89,1.428,-3.9858
1.995,1.4016,-3.9806
2.1,1.3748,-3.9771
2.202,1.3476,-3.9747
2.31,1.3204,-3.9736
2.415,1.2931,-3.9732
2.523,1.2658,-3.9732
2.625,1.2386,-3.9733
2.733,1.2113,-3.9735
2.835,1.184,-3.9737
2.94,1.1567,-3.974
3.045,1.1294,-3.9744
3.15,1.1021,-3.9747
3.255,1.0748,-3.975
3.363,1.0474,-3.9751
3.465,1.0201,-3.9751
3.57,0.9927,-3.9749
3.675,0.9653,-3.9744
3.783,0.9378,-3.9736
3.885,0.9104,-3.9724
3.99,0.883,-3.9709
4.095,0.8556,-3.9688
4.2,0.8282,-3.9663
4.305,0.8009,-3.9632
4.41,0.7736,-3.9596
4.515,0.7464,-3.9553
4.62,0.7193,-3.9505
4.725,0.6924,-3.945
4.83,0.6655,-3.9389
4.935,0.6388,-3.9322
5.04,0.6123,-3.9248
5.145,0.586,-3.9168
5.25,0.5599,-3.908
5.355,0.534,-3.8986
5.46,0.5083,-3.8885
5.565,0.4831,-3.8776
5.67,0.4583,-3.8662
5.775,0.4337,-3.854
5.88,0.4094,-3.841
5.988,0.3855,-3.8272
6.09,0.3623,-3.813
6.195,0.3401,-3.7983
6.3,0.3184,-3.7831
6.405,0.2972,-3.7671
6.51,0.2765,-3.7505
6.615,0.2563,-3.7332
6.726,0.2367,-3.7154
6.846,0.2136,-3.6929
6.954,0.1952,-3.6737
7.056,0.1774,-3.6539
7.164,0.1602,-3.6335
7.266,0.1432,-3.6121
7.368,0.1268,-3.59
7.476,0.111,-3.5674
7.581,0.0958,-3.5443
7.707,0.0786,-3.5161
7.812,0.065,-3.4921
7.92,0.0521,-3.4677
8.022,0.04,-3.443
8.127,0.0285,-3.4179
8.232,0.0177,-3.3926
8.34,0.0076,-3.367
8.442,-0.0018,-3.3411
8.547,-0.0106,-3.315
8.652,-0.0188,-3.2888
8.76,-0.0264,-3.2623
8.862,-0.0332,-3.2357
8.967,-0.0395,-3.2089
9.072,-0.0452,-3.182
9.177,-0.0504,-3.155
