t,x,y
0.0,-0.5,-4.0
0.126,-0.5,-4.0
0.234,-0.5,-4.0
0.336,-0.5,-4.0
0.444,-0.4996,-3.9956
0.573,-0.4992,-3.9876
0.696,-0.4988,-3.9788
0.798,-0.4982,-3.9715
0.903,-0.4975,-3.9634
1.014,-0.4962,-3.9538
1.134,-0.4945,-3.9423
1.242,-0.4926,-3.9327
1.344,-0.4902,-3.9224
1.452,-0.4871,-3.9112
1.554,-0.4833,-3.8992
1.659,-0.4787,-3.8864
1.764,-0.4732,-3.8729
1.869,-0.4668,-3.8589
1.974,-0.4598,-3.8448
2.082,-0.4519,-3.8303
2.184,-0.4432,-3.8158
2.292,-0.4335,-3.8006
2.394,-0.4232,-3.7856
2.499,-0.4121,-3.7704
2.604,-0.3999,-3.7547
2.721,-0.3868,-3.7387
2.838,-0.3699,-3.719
2.94,-0.3555,-3.703
3.045,-0.3409,-3.6873
3.15,-0.3258,-3.6714
3.255,-0.3098,-3.6549
3.363,-0.2936,-3.6385
3.465,-0.2769,-3.6218
3.57,-0.2595,-3.6045
3.675,-0.2421,-3.5871
3.78,-0.225,-3.5696
3.885,-0.2082,-3.5522
3.99,-0.1922,-3.5349
4.095,-0.1765,-3.5173
4.2,-0.1612,-3.4993
4.305,-0.1467,-3.4813
4.41,-0.1332,-3.4635
4.515,-0.1204,-3.4456
4.617,-0.1081,-3.4267
4.725,-0.0963,-3.4072
4.83,-0.085,-3.3868
4.935,-0.0743,-3.3655
5.037,-0.0642,-3.3433
5.145,-0.0546,-3.3196
5.253,-0.0456,-3.2945
5.355,-0.0374,-3.2688
5.463,-0.0302,-3.2427
5.565,-0.0239,-3.2165
5.67,-0.0184,-3.1901
5.775,-0.0138,-3.1635
5.88,-0.0101,-3.1369
5.988,-0.0071,-3.1101
6.09,-0.0048,-3.0832
6.195,-0.0032,-3.0561
6.3,-0.0023,-3.029
6.411,-0.002,-3.0019
6.528,-0.0024,-2.9694
6.636,-0.0032,-2.9422
6.741,-0.0044,-2.9151
6.846,-0.0058,-2.8878
6.951,-0.0074,-2.8606
7.056,-0.0092,-2.8333
7.164,-0.0109,-2.806
7.269,-0.0127,-2.7787
7.371,-0.0142,-2.7514
7.473,-0.0155,-2.724
7.581,-0.0167,-2.6967
7.686,-0.0176,-2.6693
7.794,-0.0183,-2.6419
7.896,-0.0188,-2.6146
7.998,-0.0191,-2.5872
8.109,-0.0191,-2.5598
8.211,-0.019,-2.5325
8.316,-0.0187,-2.5052
8.421,-0.0182,-2.4778
8.526,-0.0176,-2.4505
8.634,-0.0169,-2.4232
8.736,-0.016,-2.3959
8.841,-0.015,-2.3686
8.952,-0.014,-2.3413
9.072,-0.0128,-2.3085
9.192,-0.0119,-2.2867
9.306,-0.0103,-2.2485
9.408,-0.0092,-2.2213
9.516,-0.0082,-2.194
9.636,-0.0069,-2.1613
9.75,-0.006,-2.1341
9.867,-0.0048,-2.1013
9.975,-0.004,-2.0741
10.08,-0.0032,-2.0468
10.185,-0.0025,-2.0195
10.29,-0.0018,-1.9923
10.395,-0.0013,-1.965
10.506,-0.0008,-1.9378
10.626,-0.0003,-1.905
10.731,-0.0,-1.8778
10.839,0.0001,-1.8505
10.944,0.0002,-1.8233
11.046,0.0002,-1.796
11.154,0.0,-1.7688
11.256,-0.0002,-1.7415
11.364,-0.0006,-1.7142
11.466,-0.001,-1.687
11.574,-0.0014,-1.6597
11.682,-0.002,-1.6324
11.802,-0.0027,-1.5997
11.91,-0.0033,-1.5724
12.012,-0.004,-1.5451
12.117,-0.0046,-1.5178
12.225,-0.0053,-1.4905
12.33,-0.006,-1.4633
12.435,-0.0066,-1.4362
12.537,-0.0073,-1.4089
12.642,-0.008,-1.3817
12.744,-0.0087,-1.3544
12.852,-0.0094,-1.3271
12.957,-0.0101,-1.2999
13.062,-0.0109,-1.2726
13.17,-0.0116,-1.2454
13.272,-0.0125,-1.2181
13.377,-0.0134,-1.1908
13.482,-0.0143,-1.1636
13.59,-0.0153,-1.1366
13.692,-0.0164,-1.1096
13.8,-0.0176,-1.0824
13.908,-0.0189,-1.0553
14.028,-0.0206,-1.0233
14.133,-0.0222,-0.9965
14.238,-0.024,-0.9696
14.343,-0.026,-0.9427
14.448,-0.0283,-0.9159
14.553,-0.0308,-0.8893
14.658,-0.0337,-0.8631
14.769,-0.037,-0.8371
14.871,-0.0406,-0.8111
14.973,-0.0447,-0.7854
15.078,-0.0493,-0.7601
15.186,-0.0544,-0.7352
15.291,-0.06,-0.7101
15.393,-0.0663,-0.6849
15.498,-0.0732,-0.6601
15.603,-0.081,-0.6348
15.708,-0.0894,-0.6096
15.813,-0.0986,-0.5843
15.918,-0.1085,-0.5592
16.023,-0.1191,-0.5346
16.128,-0.1303,-0.5106
16.233,-0.1421,-0.4873
16.338,-0.1543,-0.465
16.446,-0.167,-0.4435
16.548,-0.1805,-0.4224
16.653,-0.1948,-0.4016
16.758,-0.2099,-0.3813
16.866,-0.2262,-0.3612
16.968,-0.2437,-0.341
17.073,-0.2622,-0.3213
17.178,-0.2813,-0.3022
17.283,-0.3009,-0.2839
17.4,-0.3213,-0.2661
17.514,-0.3465,-0.2456
17.619,-0.3679,-0.2292
17.724,-0.3899,-0.2135
17.829,-0.4123,-0.1983
17.934,-0.4351,-0.1837
18.039,-0.4583,-0.1697
18.144,-0.4818,-0.1564
18.249,-0.5056,-0.1436
18.366,-0.5346,-0.1289
18.48,-0.559,-0.1174
18.585,-0.5838,-0.1064
18.693,-0.6087,-0.096
18.81,-0.6339,-0.0862
18.924,-0.6643,-0.0752
19.026,-0.6899,-0.0668
19.14,-0.7156,-0.0589
19.26,-0.7465,-0.0503
19.371,-0.7727,-0.0437
19.488,-0.8042,-0.0365
19.593,-0.8298,-0.0313
19.698,-0.8552,-0.0266
19.803,-0.8804,-0.0224
19.914,-0.9055,-0.0187
20.034,-0.9352,-0.0148
20.142,-0.9597,-0.012
20.244,-0.9837,-0.0095
20.349,-1.0073,-0.0074
20.451,-1.031,-0.0054
20.559,-1.0545,-0.0037
20.664,-1.0779,-0.002
20.769,-1.1011,-0.0004
20.874,-1.1246,0.0013
20.979,-1.1479,0.003
21.087,-1.1713,0.0049
21.195,-1.1952,0.0071
21.315,-1.224,0.0101
21.423,-1.2482,0.0131
21.528,-1.2727,0.0167
21.63,-1.2971,0.0207
21.735,-1.3221,0.0255
21.84,-1.3477,0.031
21.948,-1.374,0.0374
22.056,-1.4004,0.0447
22.176,-1.432,0.0544
22.281,-1.4581,0.0633
22.386,-1.4838,0.073
22.491,-1.5092,0.0834
22.596,-1.5342,0.0947
