t,x,y
0.0,4.0,-1.5
0.12,3.9999,-1.5
0.228,3.9932,-1.4993
0.333,3.9753,-1.4979
0.438,3.9497,-1.4956
0.54,3.9232,-1.4918
0.645,3.8967,-1.4862
0.75,3.8711,-1.4788
0.855,3.8453,-1.4689
0.96,3.8207,-1.4567
1.074,3.7965,-1.442
1.191,3.7699,-1.4209
1.296,3.7501,-1.4025
1.401,3.7313,-1.3823
1.509,3.7151,-1.3613
1.611,3.6999,-1.3384
1.719,3.6865,-1.3152
1.824,3.6739,-1.2905
1.926,3.6632,-1.266
2.031,3.6531,-1.2402
2.136,3.644,-1.2152
2.244,3.6354,-1.1894
2.349,3.6285,-1.1651
2.454,3.6217,-1.1392
2.556,3.6154,-1.1131
2.661,3.6097,-1.0872
2.766,3.6046,-1.062
2.871,3.5996,-1.0354
2.976,3.5947,-1.0085
3.084,3.5906,-0.9824
3.186,3.5866,-0.9558
3.294,3.5819,-0.929
3.396,3.5779,-0.9021
3.501,3.5737,-0.8761
3.612,3.5695,-0.8497
3.714,3.5649,-0.8241
3.816,3.5603,-0.7991
3.921,3.5547,-0.7727
4.026,3.5492,-0.7474
4.131,3.5436,-0.722
4.236,3.5373,-0.697
4.341,3.5296,-0.6711
4.446,3.5216,-0.646
4.551,3.5134,-0.6213
4.656,3.504,-0.5965
4.764,3.4937,-0.5722
4.866,3.4821,-0.5478
4.971,3.4696,-0.5239
5.076,3.4565,-0.5002
5.181,3.4425,-0.4771
5.283,3.4273,-0.4551
5.391,3.413,-0.4357
5.496,3.3964,-0.4149
5.604,3.3806,-0.3962
5.706,3.3626,-0.3769
5.811,3.3439,-0.3587
5.916,3.324,-0.3406
6.021,3.3045,-0.3238
6.126,3.2834,-0.307
6.231,3.2618,-0.2907
6.336,3.2398,-0.2746
6.441,3.2174,-0.2592
6.546,3.1958,-0.2446
6.651,3.1733,-0.2299
6.756,3.1504,-0.2151
6.861,3.1277,-0.2006
6.966,3.1047,-0.1861
7.077,3.0828,-0.1722
7.197,3.0551,-0.1549
7.305,3.0319,-0.1405
7.407,3.0093,-0.1265
7.515,2.9868,-0.1128
7.62,2.9636,-0.0983
7.722,2.9403,-0.0842
7.842,2.9174,-0.0703
7.959,2.8898,-0.0536
8.064,2.8665,-0.0398
