t,x,y
0.0,4.0,-1.5
0.117,4.0,-1.5
0.225,4.0002,-1.4999
0.348,4.0013,-1.4995
0.45,4.004,-1.4992
0.558,4.0086,-1.499
0.66,4.0136,-1.4988
0.765,4.0182,-1.4988
0.873,4.0209,-1.4987
0.975,4.0223,-1.4987
1.083,4.0221,-1.4984
1.185,4.0196,-1.4977
1.293,4.0163,-1.4967
1.395,4.0133,-1.4955
1.5,4.0101,-1.4941
1.608,4.0064,-1.4923
1.71,4.0022,-1.49
1.815,3.9972,-1.4869
1.92,3.9918,-1.4832
2.028,3.9859,-1.4785
2.13,3.9796,-1.4729
2.235,3.9724,-1.4657
2.34,3.9647,-1.4571
2.445,3.9566,-1.4468
2.55,3.948,-1.4346
2.655,3.9394,-1.4207
2.76,3.9304,-1.4046
2.865,3.9212,-1.3858
2.967,3.9121,-1.3645
3.072,3.9032,-1.3407
3.18,3.8947,-1.3154
3.285,3.8872,-1.2898
3.39,3.8805,-1.2638
3.492,3.8743,-1.237
3.6,3.8687,-1.2102
3.711,3.8637,-1.1833
3.834,3.8581,-1.1509
3.936,3.8538,-1.124
4.044,3.8498,-1.097
4.149,3.8458,-1.07
4.251,3.8419,-1.0431
4.356,3.8379,-1.0162
4.461,3.8338,-0.9893
4.566,3.8296,-0.9624
4.671,3.8251,-0.9356
4.779,3.8203,-0.9089
4.881,3.8152,-0.8822
4.989,3.8099,-0.8556
5.094,3.8042,-0.8292
5.199,3.798,-0.8037
5.301,3.7915,-0.7787
5.406,3.7845,-0.7539
5.511,3.7768,-0.7287
5.616,3.7683,-0.7033
5.721,3.7591,-0.6779
5.826,3.7491,-0.6528
5.934,3.7385,-0.6279
6.036,3.7272,-0.6032
6.141,3.7156,-0.5802
6.246,3.7045,-0.5598
6.354,3.693,-0.5401
6.456,3.6807,-0.5204
6.561,3.6672,-0.5006
6.669,3.6527,-0.4807
6.771,3.6367,-0.4606
6.876,3.6195,-0.4404
6.984,3.6012,-0.4206
7.086,3.5822,-0.4013
7.194,3.5626,-0.3827
7.296,3.5424,-0.3646
7.401,3.5217,-0.3472
7.506,3.5005,-0.3303
7.611,3.4789,-0.3139
7.716,3.457,-0.2979
7.824,3.4347,-0.2823
7.929,3.4121,-0.2672
8.034,3.3893,-0.2524
8.136,3.3663,-0.2381
8.244,3.343,-0.2242
8.346,3.3195,-0.2105
8.451,3.2959,-0.1972
