t,x,y
0.0,1.5,-4.0
0.102,1.5,-4.0
0.207,1.4999,-4.0
0.312,1.4993,-4.0002
0.417,1.4986,-4.0004
0.525,1.4979,-4.0008
0.627,1.4971,-4.0013
0.732,1.4962,-4.002
0.837,1.4955,-4.0029
0.942,1.4949,-4.0039
1.05,1.4944,-4.0051
1.152,1.4941,-4.0064
1.257,1.4908,-4.0017
1.362,1.4809,-3.9879
1.467,1.4646,-3.9685
1.572,1.4465,-3.9495
1.683,1.4269,-3.9314
1.785,1.4061,-3.9141
1.89,1.3847,-3.8974
1.992,1.3629,-3.8814
2.097,1.3407,-3.8659
2.202,1.3181,-3.851
2.307,1.2951,-3.8366
2.418,1.2719,-3.8227
2.541,1.2436,-3.8067
2.643,1.2197,-3.7938
2.748,1.1955,-3.7815
2.853,1.1711,-3.7696
2.958,1.1465,-3.7582
3.063,1.1217,-3.7471
3.168,1.0967,-3.7366
3.27,1.0716,-3.726
3.378,1.0463,-3.7157
3.483,1.0209,-3.7058
3.588,0.9954,-3.6961
3.693,0.9699,-3.6865
3.798,0.9443,-3.677
3.903,0.9187,-3.6676
4.011,0.8931,-3.6583
4.113,0.8674,-3.6491
4.221,0.8418,-3.6397
4.326,0.8161,-3.63
4.428,0.7904,-3.6204
4.533,0.7648,-3.6107
4.638,0.7393,-3.6006
4.743,0.7139,-3.5903
4.851,0.6887,-3.5796
4.956,0.6635,-3.5686
5.058,0.6386,-3.5573
5.163,0.6137,-3.5457
5.268,0.59,-3.5337
5.376,0.5665,-3.5213
5.499,0.5387,-3.5059
5.604,0.5152,-3.4921
5.709,0.4918,-3.4774
5.814,0.4689,-3.4621
5.919,0.4464,-3.4462
6.027,0.4244,-3.4298
6.129,0.4028,-3.4127
6.231,0.3816,-3.3951
6.342,0.3619,-3.3774
6.444,0.3426,-3.3592
6.552,0.3237,-3.3405
6.654,0.3053,-3.3212
6.759,0.287,-3.3008
6.864,0.2692,-3.2797
6.969,0.2521,-3.2582
7.074,0.2355,-3.2362
7.179,0.2195,-3.2138
7.284,0.204,-3.1911
7.392,0.1889,-3.1682
7.497,0.1743,-3.145
7.599,0.1601,-3.1215
7.704,0.1462,-3.0979
7.809,0.1326,-3.0741
7.914,0.1193,-3.0502
8.022,0.1062,-3.0262
8.124,0.0933,-3.0021
8.229,0.0806,-2.9779
8.334,0.068,-2.9536
8.442,0.0556,-2.9292
8.544,0.0432,-2.9048
8.649,0.031,-2.8804
8.754,0.0189,-2.8559
8.859,0.0069,-2.8313
8.964,-0.005,-2.8067
9.069,-0.0169,-2.7821
9.177,-0.0287,-2.7575
9.279,-0.0405,-2.7328
9.384,-0.0522,-2.7082
9.489,-0.0639,-2.6835
9.594,-0.0755,-2.6588
9.699,-0.0872,-2.6341
9.804,-0.0987,-2.61
9.909,-0.1108,-2.5869
10.02,-0.1232,-2.5642
10.14,-0.1383,-2.537
10.245,-0.1515,-2.5147
10.347,-0.1654,-2.4928
10.458,-0.1801,-2.4714
10.56,-0.1956,-2.4504
10.665,-0.2124,-2.4292
10.77,-0.2297,-2.4085
10.875,-0.2462,-2.3892
10.98,-0.2571,-2.3769
11.085,-0.2604,-2.3725
11.193,-0.26,-2.3718
11.295,-0.2595,-2.371
11.4,-0.2591,-2.3702
11.505,-0.2591,-2.3689
11.61,-0.264,-2.3609
11.718,-0.2746,-2.3436
11.82,-0.2875,-2.3202
11.925,-0.2993,-2.2963
12.036,-0.31,-2.2719
12.156,-0.3213,-2.2421
12.261,-0.3298,-2.2169
12.372,-0.3373,-2.1914
12.492,-0.3452,-2.1605
12.603,-0.3509,-2.1346
12.723,-0.3567,-2.1024
12.828,-0.361,-2.0752
12.936,-0.3648,-2.0481
13.038,-0.3678,-2.0208
13.143,-0.3703,-1.9935
13.248,-0.3724,-1.9662
13.353,-0.3742,-1.9388
13.458,-0.3756,-1.9115
13.566,-0.3767,-1.8841
13.668,-0.3775,-1.8567
13.773,-0.378,-1.8293
13.878,-0.3784,-1.8019
13.983,-0.3785,-1.7746
14.088,-0.3784,-1.7473
14.196,-0.3781,-1.7199
14.301,-0.3777,-1.6926
14.403,-0.3772,-1.6653
14.511,-0.3766,-1.6379
14.613,-0.3758,-1.6106
14.718,-0.3749,-1.5833
14.82,-0.3739,-1.5559
14.931,-0.3729,-1.5286
15.033,-0.3717,-1.5013
15.138,-0.3703,-1.474
15.243,-0.3689,-1.4467
15.348,-0.3674,-1.4194
15.453,-0.3657,-1.3922
15.558,-0.364,-1.3649
15.663,-0.3622,-1.3376
15.768,-0.3603,-1.3103
15.873,-0.3584,-1.2831
15.978,-0.3567,-1.2559
16.086,-0.3548,-1.2287
16.188,-0.353,-1.2015
16.293,-0.3513,-1.1743
16.401,-0.3497,-1.1471
16.503,-0.3482,-1.1199
16.611,-0.3469,-1.0927
16.716,-0.3457,-1.0654
16.839,-0.3446,-1.0328
16.944,-0.3441,-1.0056
17.046,-0.3437,-0.9784
17.151,-0.3437,-0.9513
17.262,-0.344,-0.9241
17.37,-0.3449,-0.897
17.49,-0.3468,-0.8646
17.601,-0.3488,-0.8376
17.721,-0.352,-0.8052
17.826,-0.3553,-0.7783
17.931,-0.3593,-0.7515
18.036,-0.3639,-0.7248
18.141,-0.3691,-0.6982
18.246,-0.3748,-0.6717
18.351,-0.3811,-0.6453
18.456,-0.3881,-0.6202
18.561,-0.3956,-0.5953
18.666,-0.4036,-0.5705
18.771,-0.4125,-0.5453
18.882,-0.4223,-0.5201
19.002,-0.435,-0.4902
19.107,-0.4463,-0.4656
19.209,-0.4582,-0.4413
19.317,-0.4708,-0.4173
19.422,-0.4838,-0.3945
19.527,-0.4973,-0.3723
19.635,-0.5114,-0.3503
19.737,-0.5265,-0.3281
19.842,-0.5423,-0.3062
19.95,-0.5588,-0.2847
20.052,-0.5759,-0.2637
20.157,-0.5935,-0.2431
20.265,-0.6116,-0.2229
20.367,-0.6302,-0.2031
20.472,-0.6491,-0.1837
20.583,-0.6685,-0.1647
20.703,-0.6923,-0.1424
20.808,-0.7124,-0.1241
20.913,-0.7328,-0.1061
21.018,-0.7534,-0.0885
21.123,-0.7743,-0.0711
21.231,-0.7955,-0.0539
21.336,-0.8168,-0.037
21.438,-0.8383,-0.0203
21.543,-0.8599,-0.0037
21.651,-0.8817,0.0126
21.753,-0.9036,0.0288
21.858,-0.9256,0.0449
21.969,-0.9477,0.0609
22.095,-0.9743,0.08
22.215,-1.001,0.0989
22.326,-1.0233,0.1146
22.446,-1.0501,0.1334
22.557,-1.0724,0.1492
22.674,-1.0993,0.1681
22.782,-1.1216,0.1838
22.887,-1.1439,0.1996
22.995,-1.1662,0.2154
23.097,-1.1884,0.2313
23.199,-1.2106,0.2472
23.307,-1.2327,0.2632
23.409,-1.2549,0.2791
23.517,-1.2769,0.2953
23.622,-1.299,0.3114
23.727,-1.3211,0.3276
23.832,-1.343,0.3438
23.937,-1.365,0.3601
24.048,-1.3868,0.3765
24.171,-1.413,0.3963
24.273,-1.4347,0.4129
24.378,-1.4564,0.4296
24.483,-1.4778,0.4467
24.588,-1.4991,0.464
24.693,-1.5203,0.4815
24.798,-1.5413,0.4992
24.903,-1.562,0.5172
25.008,-1.5824,0.5356
25.113,-1.6025,0.5543
25.218,-1.6223,0.5732
25.323,-1.6418,0.5925
25.434,-1.6608,0.6123
25.554,-1.6834,0.6365
25.659,-1.7018,0.6569
25.767,-1.7198,0.6776
25.869,-1.7374,0.6987
25.974,-1.7546,0.7201
26.082,-1.7714,0.7418
26.184,-1.7879,0.7637
26.301,-1.8041,0.7858
26.427,-1.8231,0.8126
26.565,-1.8418,0.8396
26.688,-1.8571,0.8623
26.796,-1.8782,0.8943
26.898,-1.8931,0.9172
27.006,-1.9078,0.9402
27.108,-1.9225,0.9633
27.21,-1.937,0.9864
27.324,-1.9515,1.0096
27.426,-1.9659,1.0328
27.528,-1.9803,1.056
27.633,-1.9947,1.0792
27.738,-2.009,1.1024
27.843,-2.0233,1.1257
27.948,-2.0377,1.149
28.053,-2.052,1.1722
28.158,-2.0662,1.1955
28.263,-2.0805,1.2187
28.368,-2.0948,1.242
28.476,-2.1091,1.2652
28.578,-2.1234,1.2885
28.683,-2.1377,1.3117
28.791,-2.152,1.3347
28.893,-2.1665,1.3565
28.998,-2.1811,1.378
29.103,-2.1961,1.3997
29.208,-2.2118,1.4216
29.316,-2.2282,1.4431
29.424,-2.2451,1.4642
29.526,-2.2626,1.485
29.628,-2.2806,1.5052
29.733,-2.2991,1.5251
29.838,-2.318,1.5445
29.943,-2.3373,1.5636
30.048,-2.357,1.5823
30.153,-2.377,1.6007
30.27,-2.3974,1.6187
30.384,-2.4221,1.6399
30.489,-2.4431,1.6572
30.597,-2.4642,1.6743
30.699,-2.4856,1.6911
30.804,-2.5072,1.7077
30.909,-2.5289,1.7241
31.014,-2.5508,1.7403
31.122,-2.5729,1.7563
31.227,-2.5951,1.7722
31.329,-2.6173,1.7879
31.437,-2.6396,1.8036
31.539,-2.662,1.8191
31.641,-2.6845,1.8345
31.749,-2.7071,1.8498
31.854,-2.7297,1.8651
31.959,-2.7523,1.8804
32.064,-2.7749,1.8957
