t,x,y
0.0,4.0,-3.5
0.105,4.0,-3.5
0.213,3.9965,-3.4996
0.315,3.9821,-3.4984
0.42,3.9583,-3.4964
0.525,3.932,-3.4932
0.63,3.905,-3.4881
0.735,3.8794,-3.4814
0.84,3.8528,-3.4721
0.945,3.8282,-3.4608
1.05,3.8036,-3.4468
1.155,3.7811,-3.4305
1.26,3.7599,-3.4126
1.365,3.7404,-3.3921
1.473,3.7225,-3.3705
1.575,3.7069,-3.3471
1.68,3.6929,-3.3228
1.785,3.6808,-3.2975
1.89,3.6703,-3.2717
1.995,3.6616,-3.2453
2.1,3.6546,-3.219
2.205,3.6493,-3.1926
2.31,3.645,-3.1657
2.415,3.6416,-3.1383
2.52,3.6396,-3.1108
2.625,3.6384,-3.0846
2.73,3.6377,-3.0576
2.838,3.638,-3.0305
2.94,3.6386,-3.0032
3.045,3.6399,-2.9761
3.153,3.641,-2.9488
3.255,3.6422,-2.9219
3.36,3.6434,-2.8949
3.462,3.6445,-2.8691
3.57,3.6453,-2.8426
3.675,3.6458,-2.8169
3.783,3.6458,-2.7902
3.885,3.6451,-2.7646
3.99,3.6439,-2.7381
4.095,3.6421,-2.7111
4.2,3.6395,-2.6853
4.305,3.6356,-2.6587
4.41,3.6309,-2.6323
4.515,3.6256,-2.6061
4.626,3.6192,-2.5802
4.746,3.6097,-2.5493
4.851,3.6007,-2.5239
4.959,3.591,-2.4992
5.061,3.5803,-2.4754
5.163,3.569,-2.4516
5.271,3.5557,-2.4282
5.376,3.5416,-2.4053
5.481,3.5267,-2.383
5.589,3.5109,-2.3612
5.691,3.4942,-2.3401
5.817,3.4729,-2.3157
5.94,3.4503,-2.2925
6.051,3.4306,-2.274
6.153,3.4105,-2.256
6.261,3.3904,-2.2395
6.384,3.3653,-2.2203
6.492,3.3451,-2.206
6.594,3.323,-2.1907
6.699,3.3009,-2.1757
6.804,3.2783,-2.1612
6.909,3.2551,-2.147
7.014,3.2326,-2.1336
7.122,3.21,-2.12
7.224,3.1869,-2.1065
7.329,3.1633,-2.0927
7.437,3.14,-2.0793
7.539,3.1162,-2.066
7.647,3.093,-2.0529
7.752,3.0693,-2.0395
7.857,3.0459,-2.0263
7.962,3.022,-2.0132
8.064,2.9982,-2.0
8.172,2.9743,-1.9868
8.28,2.9504,-1.9735
8.403,2.9217,-1.9582
8.505,2.8986,-1.9456
8.619,2.875,-1.9325
8.736,2.8463,-1.9165
8.847,2.8222,-1.9034
8.967,2.7941,-1.8878
9.069,2.7707,-1.8744
9.18,2.747,-1.8607
9.282,2.7238,-1.8473
9.393,2.7002,-1.8333
9.516,2.6721,-1.8164
9.618,2.6495,-1.8018
9.723,2.6271,-1.7875
9.828,2.6045,-1.7727
9.933,2.5819,-1.7571
10.038,2.56,-1.7414
10.143,2.5383,-1.7252
10.248,2.5167,-1.7085
10.353,2.4952,-1.6914
10.461,2.4747,-1.6744
10.563,2.4541,-1.6564
10.668,2.4337,-1.6379
10.773,2.4145,-1.6197
10.878,2.3949,-1.6008
10.983,2.3763,-1.5818
11.088,2.3578,-1.562
11.193,2.3393,-1.5419
11.298,2.3213,-1.5211
11.403,2.3038,-1.5004
11.508,2.2868,-1.4795
11.613,2.2701,-1.4581
11.718,2.2534,-1.4363
11.826,2.2374,-1.4139
11.928,2.2219,-1.3921
12.033,2.207,-1.37
12.138,2.1926,-1.3475
12.246,2.1792,-1.3259
12.348,2.165,-1.3025
12.453,2.1516,-1.2797
12.561,2.138,-1.2559
12.663,2.1247,-1.2321
12.768,2.1115,-1.2081
12.876,2.099,-1.1852
12.999,2.0835,-1.1566
13.104,2.0707,-1.1324
13.209,2.058,-1.1082
13.314,2.0453,-1.0846
13.419,2.0332,-1.0614
13.524,2.0207,-1.0376
13.629,2.008,-1.0135
13.734,1.9953,-0.9894
13.839,1.9826,-0.9653
13.944,1.9696,-0.9413
14.049,1.9566,-0.9173
14.151,1.9437,-0.8934
14.262,1.9313,-0.8706
14.364,1.9181,-0.8468
