t,x,y
0.0,-0.5,-4.0
0.108,-0.5,-4.0
0.21,-0.4996,-3.9957
0.315,-0.4983,-3.9804
0.42,-0.4961,-3.9548
0.525,-0.4929,-3.927
0.63,-0.4886,-3.8994
0.738,-0.4835,-3.8734
0.84,-0.4767,-3.8476
0.945,-0.4688,-3.8221
1.05,-0.4591,-3.7962
1.155,-0.4489,-3.7706
1.26,-0.438,-3.7453
1.368,-0.4263,-3.7205
1.47,-0.4146,-3.6958
1.575,-0.4022,-3.6715
1.68,-0.3898,-3.6471
1.788,-0.3775,-3.6228
1.893,-0.3656,-3.5984
1.995,-0.3529,-3.5742
2.1,-0.3404,-3.5503
2.205,-0.3286,-3.5268
2.31,-0.3172,-3.5027
2.415,-0.3061,-3.4784
2.526,-0.2952,-3.4552
2.646,-0.2823,-3.4257
2.751,-0.2732,-3.4026
2.856,-0.2636,-3.3775
2.961,-0.2553,-3.3529
3.066,-0.247,-3.3274
3.171,-0.2395,-3.3025
3.282,-0.2328,-3.2765
3.402,-0.2253,-3.2456
3.507,-0.2198,-3.2201
3.612,-0.2149,-3.194
3.717,-0.2108,-3.168
3.819,-0.2073,-3.1414
3.93,-0.2045,-3.1148
4.032,-0.2025,-3.0886
4.137,-0.2012,-3.0623
4.242,-0.2006,-3.0356
4.347,-0.2008,-3.0091
4.452,-0.2017,-2.9821
4.557,-0.2033,-2.9551
4.662,-0.2057,-2.9291
4.77,-0.2087,-2.9022
4.893,-0.213,-2.8699
4.998,-0.2178,-2.8433
5.106,-0.2228,-2.8166
5.208,-0.2285,-2.7901
5.316,-0.2349,-2.7646
5.421,-0.2421,-2.7392
5.523,-0.2499,-2.7133
5.628,-0.2583,-2.688
5.736,-0.2676,-2.6626
5.841,-0.2773,-2.6379
5.943,-0.2879,-2.6136
6.048,-0.2992,-2.5892
6.153,-0.3112,-2.5653
6.261,-0.3239,-2.5415
6.363,-0.3373,-2.5184
6.468,-0.3516,-2.4956
6.573,-0.3666,-2.4731
6.681,-0.3822,-2.4512
6.786,-0.3979,-2.4301
6.888,-0.4145,-2.4096
6.993,-0.4321,-2.3891
7.098,-0.4503,-2.3689
7.206,-0.4689,-2.3492
7.308,-0.4883,-2.3303
7.413,-0.5075,-2.3121
7.521,-0.527,-2.2947
7.623,-0.5474,-2.2768
7.728,-0.5672,-2.2603
7.833,-0.5885,-2.2435
7.941,-0.61,-2.2269
8.043,-0.6319,-2.2108
8.148,-0.6536,-2.1954
8.265,-0.676,-2.1799
8.379,-0.7026,-2.1616
8.484,-0.7249,-2.1468
8.586,-0.7478,-2.132
8.694,-0.77,-2.1176
8.802,-0.7929,-2.1033
8.907,-0.8153,-2.0892
9.009,-0.8381,-2.075
9.117,-0.8604,-2.0613
9.222,-0.8835,-2.0473
9.327,-0.9058,-2.0339
9.429,-0.9292,-2.02
9.534,-0.9517,-2.0066
9.639,-0.9749,-1.9931
9.744,-0.9973,-1.9803
9.849,-1.0209,-1.9668
9.954,-1.0438,-1.9538
10.059,-1.0663,-1.9409
10.164,-1.0897,-1.9277
10.269,-1.1126,-1.9149
10.374,-1.1361,-1.9017
10.479,-1.1597,-1.8884
10.584,-1.1833,-1.8752
10.692,-1.206,-1.8625
10.794,-1.2294,-1.8496
10.902,-1.2531,-1.8359
11.004,-1.2768,-1.8221
11.109,-1.3005,-1.8082
11.22,-1.3236,-1.7942
11.34,-1.3514,-1.7768
11.445,-1.3743,-1.762
11.55,-1.3967,-1.747
11.658,-1.4192,-1.7313
11.763,-1.4415,-1.7153
11.865,-1.4632,-1.6991
11.973,-1.4846,-1.6825
12.075,-1.5059,-1.6655
12.18,-1.5264,-1.6485
12.285,-1.5471,-1.6306
12.39,-1.5674,-1.6126
12.495,-1.5874,-1.5941
12.6,-1.6072,-1.5751
12.705,-1.6261,-1.5563
12.81,-1.6449,-1.5368
12.918,-1.6631,-1.5167
13.02,-1.6811,-1.4957
13.128,-1.6982,-1.4753
13.23,-1.7149,-1.454
13.338,-1.7308,-1.4325
13.44,-1.7461,-1.4104
13.548,-1.7604,-1.3884
13.65,-1.7746,-1.3651
13.755,-1.7878,-1.3421
13.86,-1.8008,-1.3183
13.968,-1.8129,-1.2946
14.07,-1.8247,-1.2697
14.175,-1.8358,-1.2458
14.28,-1.8462,-1.2215
14.385,-1.856,-1.1974
14.49,-1.8652,-1.1733
14.595,-1.8742,-1.1488
14.7,-1.8835,-1.1232
14.805,-1.892,-1.0985
14.91,-1.9001,-1.0737
15.015,-1.9083,-1.0482
15.123,-1.9165,-1.0223
15.225,-1.9241,-0.9976
15.33,-1.932,-0.9717
15.435,-1.9393,-0.9469
15.54,-1.9468,-0.9218
15.642,-1.9542,-0.8964
15.753,-1.9617,-0.8703
15.855,-1.969,-0.8449
15.96,-1.9758,-0.8194
16.065,-1.982,-0.7945
16.17,-1.9884,-0.7681
16.275,-1.9946,-0.7415
16.38,-1.9996,-0.7156
16.485,-2.0042,-0.6892
16.593,-2.0082,-0.6625
16.695,-2.0119,-0.6353
16.8,-2.0147,-0.6095
16.905,-2.017,-0.5826
17.01,-2.0191,-0.5566
17.115,-2.0208,-0.5299
17.22,-2.0221,-0.5037
17.328,-2.0233,-0.4767
17.43,-2.0243,-0.45
17.535,-2.0251,-0.4234
17.637,-2.0257,-0.3979
17.763,-2.0263,-0.3707
17.88,-2.0267,-0.3396
