t,x,y
0.0,4.0,-1.5
0.105,4.0,-1.5
0.21,4.0004,-1.4999
0.315,4.0012,-1.4996
0.423,4.002,-1.4992
0.525,4.0036,-1.499
0.63,4.0074,-1.4988
0.741,4.0118,-1.4988
0.843,4.0154,-1.4988
0.945,4.0176,-1.4988
1.056,4.018,-1.4986
1.176,4.0163,-1.498
1.278,4.0118,-1.4967
1.386,4.0068,-1.495
1.491,4.0013,-1.493
1.599,3.9957,-1.4905
1.722,3.9881,-1.4867
1.827,3.9813,-1.4829
1.932,3.9731,-1.4777
2.037,3.964,-1.4711
2.142,3.9536,-1.4628
2.247,3.9423,-1.4527
2.355,3.9304,-1.441
2.457,3.9181,-1.4276
2.565,3.9057,-1.4127
2.667,3.8928,-1.3956
2.769,3.88,-1.377
2.88,3.8666,-1.3558
2.982,3.8533,-1.3327
3.087,3.8404,-1.3082
3.192,3.8283,-1.2835
3.297,3.8168,-1.2585
3.402,3.806,-1.2333
3.507,3.7956,-1.2079
3.615,3.7856,-1.1824
3.717,3.7759,-1.1568
3.822,3.7664,-1.1312
3.927,3.757,-1.1056
4.032,3.7477,-1.08
4.137,3.7384,-1.0547
4.242,3.7289,-1.0295
4.347,3.7191,-1.0045
4.452,3.7091,-0.9795
4.557,3.6986,-0.9547
4.662,3.6877,-0.9299
4.77,3.6764,-0.9053
4.872,3.6645,-0.8809
4.974,3.6522,-0.8567
5.082,3.6395,-0.8328
5.19,3.6263,-0.8096
5.292,3.6131,-0.7879
5.394,3.5996,-0.7667
5.499,3.5854,-0.7456
5.607,3.5703,-0.7243
5.712,3.5542,-0.7031
5.82,3.5373,-0.6821
5.925,3.5197,-0.6615
6.051,3.498,-0.6373
6.177,3.4755,-0.6139
6.279,3.4565,-0.5954
6.384,3.4369,-0.5772
6.489,3.4167,-0.5594
6.6,3.396,-0.542
6.723,3.3705,-0.5218
6.825,3.3488,-0.5056
6.933,3.3267,-0.4899
7.041,3.3042,-0.4748
7.143,3.2814,-0.4601
7.245,3.2583,-0.4459
7.347,3.2349,-0.432
7.455,3.2113,-0.4186
7.56,3.1874,-0.4055
7.668,3.1634,-0.3926
7.773,3.1393,-0.38
7.881,3.1102,-0.3651
7.995,3.0907,-0.3553
8.109,3.0614,-0.3406
8.214,3.037,-0.3283
8.328,3.0125,-0.3161
8.433,2.9833,-0.3014
8.547,2.9589,-0.289
8.652,2.9346,-0.2765
8.757,2.9103,-0.2639
8.859,2.8861,-0.2511
8.967,2.862,-0.2381
9.072,2.838,-0.2251
9.177,2.814,-0.2119
9.282,2.7901,-0.1985
9.387,2.7664,-0.185
9.492,2.7427,-0.1713
9.594,2.719,-0.1575
9.702,2.6955,-0.1437
9.81,2.672,-0.1297
9.912,2.6486,-0.1157
10.014,2.6253,-0.1015
10.122,2.6019,-0.0873
10.227,2.5786,-0.073
10.332,2.5554,-0.0587
10.437,2.5322,-0.0443
10.545,2.5089,-0.0299
10.647,2.4857,-0.0155
10.752,2.4625,-0.0012
10.857,2.4394,0.0132
10.959,2.4162,0.0275
11.067,2.3929,0.0417
11.172,2.3696,0.0559
11.277,2.3463,0.0699
11.382,2.3229,0.0839
11.487,2.2994,0.0978
11.592,2.2759,0.1116
11.697,2.2558,0.1227
11.808,2.2393,0.1315
11.931,2.2219,0.1403
12.054,2.2056,0.1481
12.159,2.1917,0.1543
12.267,2.1768,0.1603
12.375,2.1609,0.1661
12.477,2.1435,0.1718
12.579,2.1248,0.1771
12.687,2.1048,0.182
12.792,2.0837,0.1864
12.894,2.0608,0.1903
12.999,2.0364,0.1935
13.104,2.01,0.1961
13.209,1.9831,0.198
13.314,1.956,0.1992
13.419,1.9289,0.1997
13.527,1.9017,0.1995
13.635,1.8746,0.1989
13.755,1.8419,0.1978
13.86,1.8148,0.1965
13.968,1.7876,0.195
14.07,1.7604,0.1935
14.178,1.733,0.192
14.28,1.7057,0.1906
14.385,1.6783,0.1895
14.49,1.651,0.1885
14.595,1.6236,0.1878
14.7,1.5962,0.1874
14.808,1.5688,0.1872
14.91,1.5414,0.1873
15.015,1.514,0.1877
15.12,1.4866,0.1884
15.225,1.4593,0.1894
15.33,1.4319,0.1905
15.435,1.4046,0.192
15.543,1.3773,0.1936
15.645,1.3504,0.1956
15.75,1.3239,0.1981
15.861,1.2977,0.2008
15.978,1.266,0.2046
16.086,1.2391,0.2083
16.194,1.2122,0.2127
16.296,1.1852,0.2177
16.401,1.1583,0.2232
16.506,1.1315,0.2293
16.611,1.1049,0.236
16.722,1.0788,0.2434
16.842,1.0475,0.253
16.947,1.0215,0.2618
17.052,0.9958,0.2712
17.157,0.9755,0.2791
17.262,0.9452,0.2919
17.37,0.9201,0.3032
17.472,0.8953,0.3151
17.577,0.8708,0.3275
17.682,0.8465,0.3404
17.787,0.8225,0.3537
17.892,0.7988,0.3674
17.997,0.7753,0.3815
18.102,0.752,0.3959
18.207,0.7288,0.4105
18.315,0.7059,0.4253
18.423,0.683,0.4403
18.546,0.6557,0.4585
18.669,0.6285,0.4768
18.783,0.6059,0.4921
18.903,0.5788,0.5106
19.005,0.5563,0.5261
19.11,0.5339,0.5417
19.215,0.5115,0.5574
19.323,0.4891,0.5731
19.446,0.4624,0.592
19.551,0.4402,0.608
19.659,0.4181,0.624
19.764,0.396,0.6401
19.866,0.3739,0.6563
19.977,0.352,0.6726
20.097,0.3261,0.6926
20.202,0.3046,0.7094
20.307,0.2832,0.7264
20.412,0.262,0.7439
20.52,0.241,0.7616
20.625,0.2204,0.7797
20.727,0.2,0.7981
20.832,0.18,0.8169
20.937,0.1603,0.8361
21.042,0.1409,0.8554
21.144,0.1216,0.8749
21.252,0.1027,0.8945
21.357,0.0839,0.9143
21.462,0.0651,0.9342
21.57,0.0465,0.9541
21.672,0.0278,0.9739
21.777,0.0091,0.9938
21.885,-0.0097,1.0135
21.993,-0.0286,1.0331
22.113,-0.0514,1.0565
22.221,-0.0705,1.0758
22.323,-0.0898,1.0951
22.428,-0.1092,1.1141
22.533,-0.1288,1.133
22.644,-0.1485,1.1518
22.746,-0.1684,1.1704
22.851,-0.1884,1.1889
22.953,-0.2086,1.2072
23.061,-0.2289,1.2254
23.163,-0.2494,1.2434
23.268,-0.2699,1.2612
23.373,-0.2906,1.2789
23.478,-0.3114,1.2965
