t,x,y
0.0,1.5,-4.0
0.105,1.5,-4.0
0.21,1.4997,-4.0
0.315,1.4991,-4.0002
0.42,1.4982,-4.0006
0.525,1.4973,-4.0011
0.63,1.4965,-4.0017
0.738,1.4957,-4.0025
0.84,1.495,-4.0035
0.945,1.4944,-4.0047
1.053,1.494,-4.006
1.155,1.4934,-4.0066
1.26,1.4879,-3.9993
1.365,1.4746,-3.9838
1.47,1.4556,-3.9648
1.575,1.4353,-3.947
1.68,1.4141,-3.9299
1.785,1.3922,-3.9137
1.893,1.3698,-3.8982
1.995,1.3472,-3.883
2.1,1.3245,-3.8679
2.205,1.3017,-3.8529
2.31,1.2789,-3.8381
2.415,1.2559,-3.8234
2.52,1.2329,-3.8089
2.625,1.2097,-3.7945
2.736,1.1865,-3.7803
2.859,1.1585,-3.7633
2.961,1.1351,-3.7494
3.069,1.1117,-3.7355
3.174,1.0881,-3.7217
3.297,1.0599,-3.7051
3.402,1.0363,-3.6914
3.51,1.0126,-3.6777
3.633,0.9843,-3.6614
3.753,0.9606,-3.6477
3.864,0.9323,-3.6311
3.978,0.9088,-3.617
4.098,0.8807,-3.6
4.2,0.8573,-3.5857
4.302,0.8341,-3.5711
4.41,0.8111,-3.5562
4.521,0.7882,-3.5411
4.644,0.761,-3.5226
4.746,0.7386,-3.5069
4.851,0.7164,-3.4908
4.956,0.6943,-3.4746
5.067,0.6724,-3.4581
5.187,0.6464,-3.4379
5.292,0.625,-3.4208
5.397,0.6038,-3.4034
5.508,0.5828,-3.3858
5.631,0.5578,-3.3644
5.733,0.5373,-3.3463
5.841,0.5171,-3.3277
5.946,0.4973,-3.3085
6.048,0.4777,-3.2892
6.153,0.4585,-3.2695
6.258,0.4397,-3.2493
6.366,0.4215,-3.2287
6.471,0.4037,-3.2076
6.573,0.3865,-3.1862
6.681,0.3697,-3.1644
6.783,0.3534,-3.1424
6.891,0.3375,-3.12
6.993,0.322,-3.0974
7.098,0.3068,-3.0746
7.203,0.292,-3.0515
7.311,0.2774,-3.0283
7.413,0.2632,-3.0049
7.518,0.2491,-2.9814
7.623,0.2354,-2.9577
7.728,0.2218,-2.9339
7.836,0.2085,-2.91
7.938,0.1953,-2.8861
8.043,0.1823,-2.862
8.148,0.1694,-2.8379
8.256,0.1567,-2.8137
8.358,0.1441,-2.7895
8.463,0.1315,-2.7652
8.568,0.1191,-2.7408
8.67,0.1067,-2.7165
8.778,0.0944,-2.6921
8.883,0.082,-2.6678
8.988,0.0697,-2.6435
9.093,0.0573,-2.6192
9.201,0.0449,-2.5949
9.303,0.0325,-2.5706
