t,x,y
0.0,4.0,-3.5
0.102,4.0,-3.5
0.21,4.0,-3.5
0.336,3.9999,-3.4994
0.459,3.9996,-3.4985
0.561,3.9993,-3.4976
0.669,3.9989,-3.4966
0.771,3.9985,-3.4956
0.876,3.998,-3.4945
0.978,3.9974,-3.4935
1.092,3.9969,-3.4923
1.197,3.9964,-3.4911
1.299,3.9959,-3.4897
1.404,3.9949,-3.4876
1.509,3.9877,-3.4789
1.614,3.9752,-3.4605
1.719,3.9622,-3.4366
1.824,3.9509,-3.4112
1.926,3.9413,-3.3851
2.034,3.9333,-3.3587
2.136,3.9267,-3.332
2.241,3.9203,-3.3055
2.349,3.9138,-3.2791
2.457,3.9077,-3.2528
2.559,3.9012,-3.2265
2.664,3.8942,-3.2003
2.766,3.8866,-3.1743
2.874,3.8784,-3.1484
2.982,3.8698,-3.1227
3.108,3.8588,-3.092
3.21,3.8491,-3.0667
3.315,3.839,-3.0414
3.417,3.8285,-3.0164
3.519,3.8176,-2.9915
3.633,3.8063,-2.9668
3.753,3.7923,-2.9373
3.858,3.7803,-2.9129
3.963,3.7679,-2.8887
4.068,3.7552,-2.8647
4.176,3.7417,-2.8412
4.278,3.7281,-2.8178
4.383,3.7141,-2.7946
4.488,3.6996,-2.7718
4.593,3.6845,-2.7492
4.698,3.6689,-2.727
4.806,3.6529,-2.7051
4.911,3.6365,-2.6835
5.013,3.6197,-2.6621
5.118,3.6025,-2.641
5.226,3.585,-2.6202
5.331,3.5673,-2.5996
5.433,3.5493,-2.5792
5.538,3.531,-2.559
5.643,3.5126,-2.539
5.748,3.4939,-2.5191
5.853,3.4751,-2.4995
5.958,3.4561,-2.48
6.063,3.4369,-2.4607
6.168,3.4175,-2.4416
6.273,3.398,-2.4227
6.378,3.3783,-2.4039
6.495,3.3584,-2.3852
6.612,3.3344,-2.3631
6.714,3.3142,-2.3448
6.819,3.2939,-2.3266
6.921,3.2734,-2.3086
7.032,3.2529,-2.2906
7.137,3.2323,-2.2728
7.239,3.2116,-2.255
7.347,3.1909,-2.2373
7.449,3.1701,-2.2196
7.554,3.1493,-2.2019
7.662,3.1284,-2.1843
7.767,3.1076,-2.1667
7.872,3.0867,-2.1492
7.974,3.0658,-2.1316
8.079,3.0449,-2.114
8.184,3.024,-2.0963
8.292,3.0032,-2.0787
8.397,2.9823,-2.061
8.523,2.9574,-2.0397
8.628,2.9367,-2.0219
8.751,2.9118,-2.0006
8.856,2.8911,-1.9828
8.967,2.8705,-1.9649
9.096,2.8457,-1.9434
9.213,2.821,-1.922
9.321,2.8004,-1.9041
9.423,2.7798,-1.8861
9.528,2.7592,-1.8682
9.633,2.7386,-1.8502
9.738,2.7181,-1.8322
9.846,2.6975,-1.8142
9.957,2.6771,-1.7961
10.074,2.6525,-1.7744
10.179,2.6321,-1.7562
10.287,2.6117,-1.738
10.41,2.5873,-1.7162
10.518,2.5669,-1.698
10.641,2.5425,-1.6762
10.746,2.5222,-1.6581
10.851,2.5018,-1.6399
10.959,2.4814,-1.6218
11.061,2.461,-1.6037
11.169,2.4405,-1.5856
11.28,2.4201,-1.5675
11.397,2.3955,-1.5458
11.505,2.3754,-1.5272
11.607,2.3552,-1.5086
11.718,2.3351,-1.49
11.838,2.3112,-1.4673
11.943,2.2916,-1.4481
12.048,2.2722,-1.4287
12.153,2.2531,-1.4091
12.258,2.2342,-1.3893
12.363,2.2156,-1.3692
12.468,2.1971,-1.3491
12.576,2.1787,-1.3287
12.678,2.1606,-1.3083
12.783,2.1426,-1.2877
