t,x,y
0.0,1.5,-4.0
0.123,1.5,-4.0
0.225,1.4999,-4.0003
0.33,1.4996,-4.0011
0.432,1.4993,-4.0031
0.537,1.4991,-4.0074
0.642,1.4989,-4.0128
0.747,1.4989,-4.0171
0.852,1.4989,-4.0209
0.957,1.499,-4.024
1.065,1.4991,-4.0256
1.167,1.4985,-4.0221
1.272,1.4966,-4.0131
1.38,1.4941,-4.0021
1.485,1.4914,-3.9905
1.59,1.4881,-3.9774
1.692,1.4844,-3.9627
1.797,1.4802,-3.9459
1.908,1.4759,-3.9269
2.016,1.4717,-3.9064
2.133,1.4676,-3.8848
2.241,1.4657,-3.8751
2.343,1.4645,-3.8691
2.451,1.4636,-3.8666
2.553,1.463,-3.8653
2.661,1.4624,-3.8644
2.763,1.4625,-3.8668
2.868,1.4628,-3.8705
2.979,1.4633,-3.8744
3.081,1.4634,-3.8767
3.183,1.4624,-3.8741
3.288,1.461,-3.8702
3.393,1.4593,-3.8656
3.498,1.4573,-3.8606
3.603,1.4549,-3.8555
3.714,1.4519,-3.8497
3.834,1.4471,-3.8415
3.939,1.4424,-3.8344
4.044,1.4367,-3.8266
4.155,1.4291,-3.8173
4.275,1.4182,-3.8054
4.38,1.4072,-3.7946
4.485,1.3933,-3.782
4.59,1.3771,-3.7688
4.698,1.3585,-3.755
4.8,1.3375,-3.7406
4.908,1.3147,-3.7264
5.013,1.2913,-3.7128
5.115,1.2675,-3.7001
5.22,1.2433,-3.688
5.325,1.2187,-3.6766
5.43,1.1939,-3.6656
5.535,1.1688,-3.6552
5.64,1.1435,-3.6452
5.748,1.1181,-3.6355
5.871,1.0874,-3.6243
5.979,1.0617,-3.6152
6.081,1.0361,-3.6061
6.186,1.0104,-3.597
6.294,0.9848,-3.5878
6.396,0.9591,-3.5784
6.504,0.9335,-3.5688
6.606,0.908,-3.5589
6.711,0.8826,-3.5487
6.816,0.8573,-3.5382
6.921,0.8322,-3.5273
7.026,0.8072,-3.5161
7.131,0.7845,-3.5051
7.242,0.763,-3.4941
7.362,0.738,-3.4807
7.467,0.7172,-3.4689
7.572,0.6962,-3.4561
7.677,0.6747,-3.4421
7.782,0.653,-3.427
7.887,0.6312,-3.4108
7.998,0.6098,-3.3939
8.121,0.5869,-3.374
8.226,0.5691,-3.3574
8.328,0.5513,-3.3398
8.433,0.5336,-3.3208
8.538,0.5159,-3.3004
8.643,0.4986,-3.2789
8.748,0.4821,-3.2567
8.868,0.4664,-3.234
8.979,0.4487,-3.2061
9.084,0.4347,-3.1823
9.192,0.4214,-3.1582
9.312,0.4063,-3.1288
9.423,0.3944,-3.1041
9.525,0.383,-3.0791
9.633,0.3721,-3.0541
9.738,0.3615,-3.0289
9.846,0.3511,-3.0036
9.966,0.3389,-2.9732
10.071,0.3288,-2.9479
10.176,0.3187,-2.9226
10.281,0.3084,-2.8973
10.386,0.2981,-2.8722
10.494,0.2875,-2.8471
10.596,0.2768,-2.8221
10.701,0.2659,-2.7971
10.806,0.2548,-2.7723
10.914,0.2434,-2.7476
11.019,0.2317,-2.723
11.124,0.2199,-2.6985
11.229,0.2078,-2.6741
11.331,0.1956,-2.6498
11.436,0.1831,-2.6256
11.541,0.1705,-2.6014
11.646,0.1579,-2.5772
11.751,0.1451,-2.553
11.859,0.1323,-2.5289
11.961,0.1196,-2.5047
12.066,0.1068,-2.4805
12.171,0.0942,-2.4563
12.276,0.0816,-2.432
