t,x,y
0.0,4.0,0.5
0.105,4.0,0.5
0.21,3.9969,0.4997
0.315,3.9833,0.4985
0.423,3.9597,0.4965
0.528,3.934,0.4942
0.63,3.9084,0.4908
0.735,3.883,0.4863
0.84,3.8578,0.4807
0.945,3.8328,0.4739
1.05,3.808,0.4662
1.158,3.7836,0.4576
1.26,3.7587,0.4479
1.365,3.7338,0.4372
1.47,3.7093,0.4258
1.575,3.685,0.4137
1.68,3.661,0.4011
1.785,3.6371,0.3881
1.89,3.6135,0.3746
2.001,3.5901,0.3608
2.127,3.5621,0.3438
2.247,3.5343,0.3266
2.352,3.5113,0.312
2.457,3.4883,0.2973
2.562,3.4653,0.2826
2.667,3.4424,0.2678
2.775,3.4193,0.2531
2.877,3.3962,0.2384
2.985,3.373,0.2238
3.09,3.3497,0.2094
3.192,3.3262,0.1953
3.297,3.3023,0.1817
3.402,3.2783,0.1683
3.507,3.254,0.1553
3.612,3.2294,0.1429
3.717,3.2046,0.1311
3.822,3.1795,0.1198
3.927,3.1541,0.1091
4.035,3.1285,0.099
4.137,3.1027,0.0895
4.242,3.0767,0.0806
4.35,3.0504,0.0725
4.452,3.0239,0.0648
4.557,2.9973,0.0578
4.665,2.9706,0.0514
4.77,2.9437,0.0457
4.872,2.9166,0.0405
4.977,2.8895,0.036
5.082,2.8623,0.032
5.19,2.8351,0.0286
5.292,2.8079,0.0255
5.397,2.7806,0.0228
5.502,2.7533,0.0206
5.607,2.726,0.0187
5.712,2.6986,0.0171
5.817,2.6713,0.0157
5.919,2.644,0.0145
6.027,2.6166,0.0136
6.132,2.5892,0.0129
6.237,2.5619,0.0123
6.342,2.5346,0.0117
6.447,2.5073,0.0112
6.552,2.48,0.0109
6.657,2.4527,0.0106
6.762,2.4255,0.0102
6.867,2.3982,0.0099
6.972,2.3709,0.0095
7.077,2.3436,0.0091
7.182,2.3163,0.0086
7.29,2.289,0.0083
7.392,2.2617,0.0079
7.497,2.2343,0.0076
7.602,2.207,0.0074
7.707,2.1797,0.0071
7.812,2.1524,0.007
7.917,2.125,0.0069
8.025,2.0977,0.0069
8.127,2.0704,0.007
8.232,2.0431,0.0071
8.34,2.0158,0.0072
8.463,1.983,0.0075
8.571,1.9557,0.0078
8.673,1.9284,0.0081
8.775,1.9011,0.0084
8.886,1.8738,0.0088
8.988,1.8464,0.0092
9.093,1.8191,0.0097
9.198,1.7918,0.0102
9.303,1.7645,0.0107
9.411,1.7372,0.0113
9.513,1.7099,0.0118
9.618,1.6826,0.0125
9.723,1.6553,0.0131
9.828,1.628,0.0138
9.933,1.6007,0.0145
10.038,1.5734,0.0153
10.143,1.5461,0.0162
10.248,1.5188,0.0172
10.356,1.4914,0.0183
10.458,1.4641,0.0195
10.563,1.4368,0.0209
10.668,1.4094,0.0224
10.773,1.3821,0.0242
10.878,1.3548,0.0263
10.986,1.3275,0.0285
11.088,1.3002,0.0311
11.196,1.273,0.0338
11.298,1.2457,0.0369
11.403,1.2186,0.0402
11.508,1.1914,0.0437
11.613,1.1643,0.0475
11.718,1.1372,0.0514
11.826,1.1102,0.0559
11.928,1.0832,0.0607
12.033,1.0562,0.0656
12.138,1.0292,0.0709
12.243,1.0024,0.0765
12.351,0.9756,0.0825
12.453,0.949,0.0889
12.555,0.9224,0.0956
12.663,0.8959,0.1026
12.768,0.8695,0.1099
12.873,0.8433,0.118
12.978,0.8171,0.1264
13.083,0.791,0.1352
13.188,0.7651,0.1444
13.299,0.7394,0.1542
13.422,0.7088,0.1667
13.524,0.6836,0.1777
13.629,0.6587,0.1892
13.734,0.634,0.2012
13.839,0.61,0.2137
13.944,0.5868,0.2267
14.049,0.5636,0.2402
14.154,0.5402,0.2547
14.259,0.5171,0.2698
14.367,0.4945,0.2855
14.469,0.4723,0.3018
14.577,0.4506,0.3187
14.7,0.425,0.3396
14.805,0.4042,0.3575
14.91,0.3839,0.3761
15.015,0.3639,0.3951
15.12,0.3444,0.4144
15.228,0.3253,0.4342
15.333,0.3066,0.4545
15.435,0.2885,0.4751
15.54,0.2707,0.4961
15.645,0.2534,0.5174
15.753,0.2365,0.539
15.855,0.2199,0.5609
15.966,0.2037,0.583
16.089,0.1846,0.6098
16.194,0.1691,0.6323
16.296,0.1538,0.655
16.401,0.1387,0.6778
16.509,0.1238,0.7008
16.614,0.1091,0.7239
16.716,0.0945,0.747
16.821,0.0801,0.7703
16.926,0.0658,0.7935
17.031,0.0516,0.8169
17.136,0.0375,0.8402
17.241,0.0234,0.8636
17.349,0.0093,0.887
17.469,-0.0076,0.9151
17.577,-0.0216,0.9385
17.682,-0.0357,0.9619
17.787,-0.05,0.985
17.913,-0.0671,1.0129
18.018,-0.0815,1.036
18.123,-0.096,1.0591
18.228,-0.1107,1.082
18.333,-0.1255,1.1049
18.438,-0.1405,1.1276
18.543,-0.1557,1.1502
18.648,-0.171,1.1727
18.753,-0.1865,1.1951
18.858,-0.2022,1.2174
18.963,-0.218,1.2396
19.068,-0.234,1.2616
19.173,-0.2501,1.2836
19.278,-0.2663,1.3055
