t,x,y
0.0,-0.5,-4.0
0.132,-0.5,-4.0
0.246,-0.5,-4.0
0.36,-0.5,-4.0
0.48,-0.4996,-3.9963
0.585,-0.4984,-3.9816
0.693,-0.4965,-3.9567
0.795,-0.4941,-3.9301
0.903,-0.4907,-3.9037
1.005,-0.4862,-3.8774
1.11,-0.4806,-3.8514
1.215,-0.474,-3.8256
1.32,-0.4665,-3.8001
1.428,-0.4581,-3.7745
1.53,-0.4487,-3.7486
1.638,-0.4385,-3.723
1.74,-0.4278,-3.6977
1.845,-0.4165,-3.6727
1.95,-0.4048,-3.6479
2.055,-0.3926,-3.6233
2.16,-0.38,-3.5989
2.268,-0.3672,-3.5747
2.373,-0.3542,-3.5506
2.475,-0.3409,-3.5267
2.58,-0.3275,-3.5029
2.685,-0.3141,-3.4791
2.787,-0.3006,-3.4554
2.895,-0.2872,-3.4317
3.003,-0.2738,-3.408
3.111,-0.2607,-3.3841
3.213,-0.2477,-3.3602
3.315,-0.2349,-3.3362
3.42,-0.2223,-3.3121
3.528,-0.2101,-3.2879
3.63,-0.1981,-3.2635
3.735,-0.1865,-3.2389
3.843,-0.1752,-3.2142
3.945,-0.1642,-3.1894
4.05,-0.1535,-3.1643
4.155,-0.1433,-3.1392
4.26,-0.1334,-3.1139
4.365,-0.1238,-3.0884
4.47,-0.1146,-3.0629
4.572,-0.1058,-3.0372
4.68,-0.0974,-3.0113
4.785,-0.0893,-2.9854
4.89,-0.082,-2.9593
4.995,-0.0751,-2.9331
5.1,-0.0686,-2.9068
5.205,-0.0627,-2.8804
5.31,-0.0573,-2.8538
5.418,-0.0526,-2.8271
5.52,-0.0484,-2.8003
5.625,-0.0447,-2.7734
5.73,-0.0416,-2.7464
5.835,-0.0389,-2.7194
5.94,-0.0363,-2.6923
6.045,-0.0343,-2.6651
6.15,-0.0326,-2.6379
6.255,-0.0311,-2.6107
6.36,-0.0298,-2.5835
6.465,-0.0287,-2.5563
6.573,-0.0277,-2.529
6.678,-0.0269,-2.5018
6.78,-0.0263,-2.4745
6.885,-0.0257,-2.4473
6.99,-0.0254,-2.42
7.095,-0.0251,-2.3928
7.2,-0.0249,-2.3655
7.305,-0.0249,-2.3382
7.41,-0.025,-2.311
7.515,-0.0251,-2.2837
7.62,-0.0254,-2.2564
7.725,-0.0257,-2.2291
7.83,-0.0261,-2.2019
7.935,-0.0265,-2.1746
8.04,-0.027,-2.1473
8.148,-0.0276,-2.12
8.25,-0.0282,-2.0927
8.355,-0.0288,-2.0655
8.46,-0.0295,-2.0382
8.571,-0.0302,-2.0109
8.673,-0.0309,-1.9836
8.778,-0.0316,-1.9563
8.88,-0.0324,-1.929
8.985,-0.0331,-1.9017
9.093,-0.0339,-1.8744
9.198,-0.0346,-1.8472
9.3,-0.0354,-1.8199
9.402,-0.0361,-1.7926
9.51,-0.0369,-1.7653
9.618,-0.0376,-1.738
9.723,-0.0384,-1.7107
9.828,-0.0391,-1.6834
9.951,-0.0399,-1.6506
10.056,-0.0406,-1.6233
10.164,-0.0413,-1.596
10.287,-0.0421,-1.5633
10.392,-0.0427,-1.536
10.497,-0.0434,-1.5087
10.605,-0.044,-1.4814
10.707,-0.0446,-1.4541
10.812,-0.0453,-1.4268
10.92,-0.0459,-1.3995
11.022,-0.0466,-1.3723
11.13,-0.0473,-1.345
11.235,-0.048,-1.3177
11.337,-0.0488,-1.2905
11.442,-0.0499,-1.2633
11.547,-0.0511,-1.2361
11.652,-0.0524,-1.2089
11.757,-0.0539,-1.1817
11.862,-0.0556,-1.1545
11.967,-0.0576,-1.1274
12.075,-0.0598,-1.1003
12.177,-0.0623,-1.0732
12.282,-0.0651,-1.0461
12.384,-0.0682,-1.0191
12.501,-0.0716,-0.9921
12.618,-0.0761,-0.9598
12.726,-0.0802,-0.9329
12.828,-0.0847,-0.9061
12.933,-0.0896,-0.8794
13.038,-0.0949,-0.8528
13.143,-0.1006,-0.8263
13.248,-0.1068,-0.7999
13.353,-0.1136,-0.7736
13.458,-0.121,-0.7476
13.566,-0.1289,-0.7217
13.671,-0.1374,-0.696
13.773,-0.1465,-0.6705
13.878,-0.1563,-0.6452
13.983,-0.1667,-0.6203
14.088,-0.1778,-0.5956
