t,x,y
0.0,3.5,-4.0
0.102,3.5,-4.0
0.207,3.4999,-3.9995
0.315,3.4992,-3.9942
0.417,3.4978,-3.9839
0.522,3.4958,-3.9697
0.624,3.4918,-3.9459
0.732,3.486,-3.9209
0.837,3.4785,-3.8966
0.942,3.4685,-3.8721
1.047,3.4564,-3.8491
1.152,3.4418,-3.827
1.257,3.4251,-3.8065
1.362,3.4066,-3.7874
1.467,3.3863,-3.7702
1.572,3.3644,-3.755
1.677,3.3413,-3.7416
1.782,3.3172,-3.7302
1.887,3.2922,-3.7204
1.992,3.2665,-3.713
2.097,3.2403,-3.7073
2.202,3.2139,-3.7039
2.307,3.1873,-3.7018
2.412,3.1605,-3.7014
2.52,3.1337,-3.7028
2.622,3.1069,-3.7057
2.727,3.0803,-3.7101
2.835,3.0536,-3.7152
2.943,3.0271,-3.7214
3.048,3.0008,-3.7284
3.171,2.9694,-3.7376
3.276,2.9432,-3.7452
3.378,2.9168,-3.7528
3.486,2.8907,-3.7602
3.588,2.8645,-3.7672
3.696,2.8389,-3.7736
3.801,2.8122,-3.7797
3.903,2.7864,-3.785
4.008,2.7594,-3.7901
4.116,2.732,-3.7938
4.218,2.7045,-3.7967
4.323,2.6769,-3.7991
4.428,2.6493,-3.8004
4.536,2.6215,-3.8002
4.641,2.5943,-3.7995
4.743,2.5667,-3.7974
4.851,2.5395,-3.7938
4.953,2.5133,-3.7894
5.061,2.4861,-3.7838
5.166,2.4598,-3.7765
5.268,2.4335,-3.7682
5.373,2.4083,-3.7588
5.478,2.3838,-3.7482
5.583,2.3609,-3.737
5.694,2.3369,-3.7235
5.814,2.3093,-3.706
5.919,2.2866,-3.6905
6.033,2.266,-3.6747
6.135,2.2465,-3.6579
6.237,2.2315,-3.6439
6.36,2.2057,-3.6176
6.486,2.1839,-3.5924
6.594,2.1679,-3.5718
6.72,2.149,-3.545
6.825,2.1344,-3.5214
6.927,2.1208,-3.4977
7.035,2.1085,-3.4744
7.14,2.0969,-3.45
7.242,2.0864,-3.4257
7.347,2.076,-3.4005
7.452,2.0665,-3.3752
7.557,2.0577,-3.3502
7.662,2.0492,-3.3246
7.767,2.0411,-3.2998
7.872,2.0332,-3.2742
7.977,2.0257,-3.249
8.085,2.0187,-3.2245
8.187,2.0115,-3.1988
8.292,2.0042,-3.1728
8.397,1.9972,-3.1475
8.502,1.9903,-3.1214
8.607,1.9836,-3.096
8.715,1.9767,-3.07
8.823,1.9695,-3.0438
8.934,1.9623,-3.0179
9.048,1.9537,-2.9865
9.153,1.9463,-2.9603
9.258,1.9384,-2.9342
9.363,1.9303,-2.9089
9.465,1.9218,-2.8831
9.573,1.9131,-2.8573
9.678,1.9039,-2.8318
9.783,1.8947,-2.8073
9.888,1.8848,-2.782
9.993,1.8749,-2.7582
10.098,1.8647,-2.7346
10.206,1.8536,-2.7099
10.308,1.843,-2.6876
10.413,1.8312,-2.6637
10.518,1.819,-2.64
10.626,1.8064,-2.6165
10.728,1.7935,-2.5934
10.833,1.7798,-2.5706
10.938,1.7656,-2.5477
11.046,1.7513,-2.5257
11.172,1.7329,-2.4993
11.277,1.7172,-2.4778
11.379,1.7005,-2.4564
11.481,1.6835,-2.4354
11.589,1.6658,-2.4148
11.694,1.6475,-2.3949
11.799,1.629,-2.3756
11.904,1.6102,-2.3563
12.009,1.5914,-2.3382
12.111,1.5714,-2.3198
12.219,1.5516,-2.3019
12.324,1.5309,-2.2843
12.429,1.5107,-2.2676
12.537,1.4896,-2.2505
12.642,1.4683,-2.2336
12.744,1.447,-2.2173
12.849,1.425,-2.2016
12.954,1.4035,-2.1866
13.059,1.3816,-2.1718
13.167,1.3592,-2.1569
13.272,1.3371,-2.1432
13.374,1.3139,-2.1294
13.479,1.291,-2.1164
13.587,1.2672,-2.1032
13.689,1.2443,-2.0907
13.794,1.2209,-2.0785
13.902,1.1971,-2.0661
14.004,1.1732,-2.0541
14.109,1.1496,-2.0423
14.214,1.1258,-2.0305
14.319,1.1016,-2.0188
14.424,1.0773,-2.007
14.532,1.0527,-1.9951
14.637,1.028,-1.9836
14.739,1.0044,-1.9726
14.847,0.98,-1.9614
14.949,0.9552,-1.9498
15.054,0.9304,-1.9385
15.162,0.9056,-1.9269
15.264,0.8815,-1.9159
15.369,0.8571,-1.9047
15.483,0.8333,-1.8936
15.6,0.8037,-1.8796
15.711,0.7794,-1.8678
15.816,0.7548,-1.8556
15.942,0.7255,-1.8407
16.074,0.6963,-1.8253
16.188,0.6675,-1.8094
16.293,0.6437,-1.7957
