t,x,y
0.0,1.5,-4.0
0.102,1.5,-4.0
0.204,1.4997,-4.0
0.312,1.499,-4.0002
0.417,1.498,-4.0006
0.522,1.4972,-4.0011
0.627,1.4963,-4.0018
0.732,1.4954,-4.0027
0.837,1.4947,-4.0038
0.942,1.4941,-4.0051
1.053,1.4937,-4.0065
1.173,1.4936,-4.0084
1.278,1.4938,-4.0101
1.383,1.4933,-4.0109
1.488,1.4849,-4.0059
1.593,1.4659,-3.9969
1.698,1.4414,-3.9882
1.806,1.4154,-3.9816
1.908,1.3888,-3.9771
2.019,1.3619,-3.9741
2.139,1.3292,-3.9719
2.247,1.302,-3.9714
2.349,1.2747,-3.9713
2.451,1.2474,-3.9715
2.559,1.2201,-3.9715
2.664,1.1928,-3.9717
2.769,1.1654,-3.9718
2.877,1.1381,-3.9718
2.979,1.1108,-3.9717
3.084,1.0834,-3.9715
3.189,1.056,-3.971
3.294,1.0286,-3.9703
3.396,1.0012,-3.9693
3.504,0.9738,-3.968
3.609,0.9464,-3.9663
3.714,0.919,-3.9642
3.819,0.8917,-3.9616
3.921,0.8644,-3.9585
4.029,0.8371,-3.955
4.137,0.8099,-3.9508
4.245,0.7828,-3.9461
4.347,0.7558,-3.9408
4.449,0.729,-3.9349
4.554,0.7022,-3.9284
4.659,0.6756,-3.9213
4.764,0.6492,-3.9135
4.869,0.623,-3.9052
4.974,0.597,-3.8962
5.082,0.5712,-3.8865
5.19,0.5457,-3.8762
5.31,0.516,-3.863
5.415,0.4913,-3.8512
5.523,0.4667,-3.8386
5.628,0.4427,-3.8254
5.73,0.4191,-3.8115
5.835,0.3958,-3.7968
5.94,0.3729,-3.7815
6.045,0.3505,-3.7654
6.15,0.3285,-3.7487
6.255,0.3073,-3.7315
6.36,0.2873,-3.7141
6.465,0.2677,-3.6961
6.57,0.2487,-3.6775
6.675,0.2303,-3.6584
6.78,0.2125,-3.6387
6.885,0.1952,-3.6182
6.99,0.1781,-3.5966
7.095,0.1617,-3.5745
7.2,0.1459,-3.5519
7.305,0.1311,-3.5292
7.413,0.1167,-3.5057
7.515,0.103,-3.4818
7.62,0.0899,-3.4575
7.728,0.0775,-3.4329
7.83,0.0657,-3.4081
7.938,0.0545,-3.3829
8.082,0.0419,-3.3525
8.193,0.03,-3.3217
8.295,0.0205,-3.296
8.397,0.0116,-3.2701
8.511,0.003,-3.244
8.631,-0.0068,-3.2127
8.733,-0.0147,-3.1864
8.841,-0.0223,-3.1601
8.943,-0.0293,-3.1336
9.048,-0.0358,-3.1068
9.156,-0.0421,-3.0801
9.258,-0.0479,-3.0532
9.363,-0.0532,-3.0262
9.468,-0.0579,-2.9991
9.576,-0.0621,-2.972
9.681,-0.0658,-2.9448
9.807,-0.0695,-2.912
9.909,-0.0723,-2.8848
10.017,-0.0747,-2.8575
10.122,-0.0767,-2.8302
10.224,-0.0784,-2.8029
10.329,-0.0799,-2.7755
10.437,-0.0811,-2.7482
10.56,-0.0823,-2.7154
10.665,-0.0831,-2.688
10.773,-0.0838,-2.6607
10.875,-0.0843,-2.6334
10.983,-0.0849,-2.6061
11.085,-0.0852,-2.5788
11.19,-0.0856,-2.5515
11.295,-0.0859,-2.5242
11.397,-0.0862,-2.4969
11.499,-0.0865,-2.4751
11.61,-0.087,-2.4423
11.715,-0.0874,-2.415
11.82,-0.0879,-2.3878
11.925,-0.0883,-2.3605
12.03,-0.0887,-2.3332
12.135,-0.0892,-2.3059
12.24,-0.0896,-2.2786
12.345,-0.0901,-2.2513
12.45,-0.0906,-2.224
12.555,-0.0911,-2.1967
12.66,-0.0916,-2.1694
12.765,-0.092,-2.1421
12.87,-0.0925,-2.1148
12.978,-0.093,-2.0875
13.08,-0.0934,-2.0602
13.185,-0.0939,-2.0329
13.29,-0.0943,-2.0056
13.398,-0.0947,-1.9783
13.5,-0.0951,-1.951
13.605,-0.0955,-1.9237
13.71,-0.0959,-1.8964
13.815,-0.0963,-1.8691
13.92,-0.0967,-1.8418
14.025,-0.0971,-1.8145
14.13,-0.0976,-1.7872
14.235,-0.098,-1.76
14.34,-0.0985,-1.7327
14.445,-0.099,-1.7054
14.55,-0.0996,-1.6781
14.655,-0.1002,-1.6508
14.76,-0.1008,-1.6235
14.865,-0.1014,-1.5963
14.97,-0.1021,-1.569
15.078,-0.1028,-1.5417
15.18,-0.1036,-1.5144
15.285,-0.1044,-1.4871
15.393,-0.1052,-1.4599
15.495,-0.1061,-1.4326
15.6,-0.107,-1.4053
15.705,-0.108,-1.3781
15.81,-0.1091,-1.3508
15.921,-0.1105,-1.3236
16.041,-0.1122,-1.291
16.149,-0.1138,-1.2639
16.251,-0.1157,-1.2367
16.356,-0.1178,-1.2096
16.464,-0.1201,-1.1825
16.566,-0.1227,-1.1554
16.671,-0.1256,-1.1283
16.779,-0.1287,-1.1013
16.881,-0.1323,-1.0743
16.989,-0.1361,-1.0474
17.094,-0.1402,-1.0206
17.196,-0.1447,-0.9938
17.304,-0.1495,-0.967
17.418,-0.1547,-0.9403
17.544,-0.1614,-0.9084
17.661,-0.169,-0.8767
17.766,-0.1759,-0.8506
17.892,-0.1847,-0.8193
17.994,-0.1926,-0.7934
18.105,-0.2012,-0.7678
18.225,-0.2125,-0.7373
18.33,-0.2226,-0.7122
18.438,-0.2333,-0.6873
18.54,-0.2446,-0.6627
18.645,-0.2566,-0.6384
18.75,-0.2692,-0.6144
18.858,-0.2824,-0.5908
18.96,-0.2961,-0.5674
19.065,-0.3104,-0.5443
19.17,-0.3251,-0.5216
19.275,-0.3405,-0.4993
19.38,-0.3564,-0.4773
19.482,-0.3727,-0.4557
19.59,-0.3895,-0.4344
19.695,-0.4068,-0.4135
19.8,-0.4245,-0.393
19.902,-0.4427,-0.3729
20.013,-0.4613,-0.3532
20.115,-0.4803,-0.3338
20.22,-0.4997,-0.3148
20.325,-0.5195,-0.2962
20.433,-0.5395,-0.2779
20.535,-0.5599,-0.26
20.649,-0.5807,-0.2425
20.772,-0.6059,-0.2218
20.874,-0.6272,-0.205
20.979,-0.6488,-0.1885
21.081,-0.6706,-0.1722
21.186,-0.6927,-0.1563
21.291,-0.7149,-0.1406
21.396,-0.7373,-0.1251
21.519,-0.7598,-0.1099
21.627,-0.7871,-0.0918
21.735,-0.81,-0.077
21.864,-0.8375,-0.0595
21.969,-0.8606,-0.045
22.077,-0.8838,-0.0307
22.194,-0.9117,-0.0135
22.299,-0.935,0.0006
22.407,-0.9584,0.0147
22.509,-0.9818,0.0288
22.617,-1.0052,0.0429
22.722,-1.0286,0.0569
22.827,-1.052,0.0709
22.929,-1.0755,0.0849
23.034,-1.0989,0.0989
23.139,-1.1223,0.1129
23.247,-1.1456,0.1272
23.349,-1.169,0.1415
23.457,-1.1923,0.1559
23.559,-1.2156,0.1703
23.664,-1.2387,0.1849
23.769,-1.2617,0.1997
23.874,-1.2846,0.2147
23.979,-1.3074,0.2298
24.084,-1.3301,0.2451
24.189,-1.3527,0.2605
24.3,-1.3751,0.2764
24.423,-1.4018,0.2956
24.525,-1.4239,0.3119
24.63,-1.4458,0.3284
24.735,-1.4675,0.3452
24.84,-1.4889,0.3623
24.945,-1.5101,0.3797
25.05,-1.5311,0.3973
25.155,-1.5518,0.4152
25.26,-1.5722,0.4336
25.365,-1.5924,0.4523
25.47,-1.6123,0.4712
25.575,-1.6319,0.4904
25.68,-1.6512,0.51
25.785,-1.6701,0.5299
25.899,-1.6886,0.5502
26.019,-1.7103,0.5749
26.121,-1.7281,0.5958
26.232,-1.7455,0.617
26.352,-1.7659,0.6429
26.46,-1.7826,0.6647
26.577,-1.7989,0.6868
26.7,-1.818,0.7136
26.826,-1.8367,0.7407
26.943,-1.8549,0.7681
27.048,-1.8699,0.791
27.153,-1.8846,0.814
27.255,-1.8991,0.8372
27.36,-1.9135,0.8604
27.465,-1.9277,0.8838
27.57,-1.9419,0.9071
27.675,-1.956,0.9305
27.783,-1.97,0.954
27.885,-1.984,0.9774
27.99,-1.9979,1.0009
28.095,-2.0118,1.0244
28.2,-2.0257,1.048
28.305,-2.0395,1.0715
28.407,-2.0534,1.095
28.515,-2.0672,1.1186
28.62,-2.081,1.1421
28.725,-2.0948,1.1657
28.83,-2.1086,1.1892
28.935,-2.1225,1.2127
29.04,-2.1364,1.2362
29.145,-2.1502,1.2597
29.25,-2.1642,1.2832
29.355,-2.1781,1.3066
29.46,-2.1921,1.33
29.571,-2.2062,1.3534
29.694,-2.2231,1.3814
29.799,-2.2373,1.4045
29.901,-2.2518,1.4264
30.006,-2.2663,1.4482
30.111,-2.2816,1.4705
30.216,-2.2973,1.4925
30.321,-2.3136,1.5141
30.426,-2.3305,1.5353
30.531,-2.3479,1.5561
30.642,-2.3658,1.5765
30.762,-2.3879,1.6004
30.867,-2.4067,1.62
30.972,-2.4258,1.6393
31.077,-2.4454,1.6582
31.188,-2.4652,1.6768
31.308,-2.4893,1.6988
31.416,-2.5096,1.7169
31.518,-2.5301,1.7348
31.623,-2.5508,1.7525
31.728,-2.5717,1.7699
31.833,-2.5928,1.7871
31.938,-2.614,1.8042
32.04,-2.6353,1.8212
32.148,-2.6568,1.8379
32.253,-2.6784,1.8545
