t,x,y
0.0,-0.5,-4.0
0.105,-0.5,-4.0
0.213,-0.4999,-3.999
0.315,-0.4998,-3.9937
0.42,-0.4996,-3.9878
0.525,-0.4992,-3.9821
0.627,-0.4987,-3.9762
0.735,-0.4982,-3.9702
0.843,-0.4975,-3.9632
0.945,-0.496,-3.9521
1.056,-0.4944,-3.942
1.161,-0.4923,-3.9316
1.278,-0.4892,-3.9193
1.386,-0.4861,-3.9086
1.491,-0.4822,-3.8967
1.596,-0.4772,-3.8836
1.704,-0.4713,-3.8697
1.806,-0.4647,-3.8554
1.911,-0.4574,-3.8413
2.016,-0.4492,-3.8268
2.121,-0.4406,-3.8125
2.232,-0.4313,-3.7982
2.355,-0.4189,-3.7804
2.457,-0.4074,-3.7651
2.562,-0.3946,-3.7489
2.667,-0.3812,-3.7325
2.772,-0.3676,-3.7165
2.877,-0.3537,-3.7007
2.982,-0.3395,-3.6848
3.084,-0.3253,-3.6691
3.192,-0.3109,-3.6535
3.297,-0.2962,-3.6375
3.402,-0.2815,-3.6214
3.507,-0.2666,-3.6049
3.612,-0.2515,-3.588
3.72,-0.2364,-3.5708
3.822,-0.2216,-3.5537
3.927,-0.2073,-3.5365
4.032,-0.1931,-3.5188
4.137,-0.1791,-3.5008
4.242,-0.1654,-3.4824
4.347,-0.1522,-3.4636
4.452,-0.1393,-3.4444
4.557,-0.1267,-3.4245
4.662,-0.1148,-3.4042
4.767,-0.1035,-3.3836
4.872,-0.0926,-3.362
4.983,-0.0821,-3.3393
5.103,-0.0702,-3.3108
5.208,-0.061,-3.286
5.316,-0.0526,-3.2605
5.418,-0.0449,-3.2346
5.523,-0.0382,-3.2086
5.628,-0.0324,-3.1826
5.736,-0.0274,-3.1563
5.838,-0.0232,-3.1297
5.946,-0.0197,-3.1029
6.051,-0.017,-3.0759
6.153,-0.015,-3.0489
6.258,-0.0136,-3.0219
6.363,-0.0128,-2.9948
6.477,-0.0126,-2.9676
6.594,-0.0128,-2.935
6.699,-0.0133,-2.9077
6.804,-0.014,-2.8805
6.909,-0.0149,-2.8531
7.017,-0.0158,-2.8258
7.122,-0.0166,-2.7984
7.224,-0.0173,-2.7711
7.329,-0.0178,-2.7437
7.434,-0.0181,-2.7163
7.539,-0.0183,-2.689
7.644,-0.0182,-2.6616
7.749,-0.0179,-2.6343
7.857,-0.0175,-2.6069
7.959,-0.0169,-2.5796
8.064,-0.0162,-2.5523
8.169,-0.0154,-2.525
8.277,-0.0145,-2.4977
8.379,-0.0135,-2.4704
8.484,-0.0125,-2.4431
8.595,-0.0114,-2.4158
8.715,-0.0101,-2.3831
8.82,-0.009,-2.3558
8.928,-0.008,-2.3286
9.033,-0.007,-2.3013
9.135,-0.006,-2.2741
9.24,-0.0051,-2.2468
9.345,-0.0043,-2.2195
9.45,-0.0036,-2.1923
9.555,-0.0029,-2.1651
9.669,-0.0023,-2.1379
9.78,-0.0018,-2.1052
9.891,-0.0014,-2.0779
10.002,-0.0011,-2.0506
10.104,-0.001,-2.0234
10.206,-0.0009,-1.9961
10.314,-0.0009,-1.9688
10.416,-0.0009,-1.9416
10.521,-0.0011,-1.9143
10.626,-0.0013,-1.887
10.734,-0.0016,-1.8597
10.836,-0.002,-1.8325
10.941,-0.0024,-1.8052
11.046,-0.0029,-1.7779
11.148,-0.0034,-1.7506
11.256,-0.0039,-1.7233
11.361,-0.0045,-1.696
11.466,-0.005,-1.6688
11.574,-0.0056,-1.6415
11.676,-0.0062,-1.6142
11.781,-0.0068,-1.5869
11.889,-0.0074,-1.5596
11.994,-0.008,-1.5323
12.096,-0.0086,-1.5051
12.201,-0.0093,-1.478
12.309,-0.01,-1.4507
12.411,-0.0108,-1.4235
12.519,-0.0117,-1.3962
12.621,-0.0128,-1.369
12.726,-0.0139,-1.3418
12.84,-0.0152,-1.3146
12.942,-0.0167,-1.2874
13.062,-0.0186,-1.2548
13.167,-0.0204,-1.2276
13.272,-0.0224,-1.2004
13.377,-0.0245,-1.1732
13.482,-0.0269,-1.1461
13.587,-0.0294,-1.119
13.692,-0.032,-1.0919
13.797,-0.0349,-1.0648
13.905,-0.038,-1.0377
14.01,-0.0413,-1.0108
14.112,-0.045,-0.9845
14.217,-0.049,-0.9582
14.325,-0.0535,-0.9317
14.427,-0.0585,-0.9051
14.532,-0.064,-0.8786
14.637,-0.0701,-0.8523
14.745,-0.0768,-0.8262
14.847,-0.0842,-0.8001
14.952,-0.0922,-0.7742
15.057,-0.1009,-0.7486
15.165,-0.1103,-0.7233
15.267,-0.1202,-0.6983
15.378,-0.1309,-0.6734
15.483,-0.1422,-0.6488
15.603,-0.1566,-0.6197
15.708,-0.1692,-0.5958
15.813,-0.1825,-0.5722
15.921,-0.1963,-0.5489
16.023,-0.2104,-0.5269
16.128,-0.2252,-0.5051
16.236,-0.2407,-0.4836
16.338,-0.257,-0.4622
16.449,-0.274,-0.4412
16.569,-0.2952,-0.4168
16.674,-0.3136,-0.3969
16.782,-0.3325,-0.3776
16.887,-0.352,-0.3588
16.989,-0.3721,-0.3406
17.094,-0.3926,-0.323
17.199,-0.4135,-0.3059
17.304,-0.4349,-0.2892
17.409,-0.4567,-0.2731
17.511,-0.4788,-0.2576
17.619,-0.5014,-0.2425
17.724,-0.5242,-0.2278
17.829,-0.5473,-0.2136
17.94,-0.5707,-0.1999
18.06,-0.5991,-0.1838
18.165,-0.623,-0.1709
18.27,-0.6471,-0.1583
18.375,-0.6714,-0.146
18.483,-0.6958,-0.1339
18.591,-0.7204,-0.1222
18.711,-0.75,-0.1084
18.816,-0.7747,-0.0971
18.918,-0.7996,-0.086
19.032,-0.8246,-0.075
19.134,-0.8496,-0.0642
19.236,-0.8747,-0.0536
19.341,-0.8998,-0.0431
19.443,-0.925,-0.0327
19.551,-0.9503,-0.0223
19.659,-0.9755,-0.012
19.782,-1.0059,0.0003
19.887,-1.0312,0.0105
19.992,-1.0565,0.0208
20.097,-1.0818,0.0311
20.202,-1.1071,0.0416
20.307,-1.1323,0.0521
20.415,-1.1575,0.0628
20.517,-1.1826,0.0737
20.622,-1.2076,0.0847
20.73,-1.2326,0.096
20.832,-1.2575,0.1075
20.937,-1.2822,0.1192
21.042,-1.3069,0.1311
21.15,-1.3314,0.1433
21.282,-1.3606,0.1583
21.399,-1.3893,0.1737
21.504,-1.4128,0.1867
21.609,-1.4362,0.2001
21.717,-1.4596,0.214
21.822,-1.4829,0.2284
21.924,-1.5061,0.2433
22.029,-1.5288,0.2586
22.134,-1.5513,0.2744
22.239,-1.5734,0.2907
22.344,-1.5952,0.3075
22.452,-1.6161,0.3246
