t,x,y
0.0,4.0,-3.5
0.105,4.0,-3.5
0.21,4.0001,-3.5
0.315,4.0011,-3.4997
0.423,4.0019,-3.4994
0.528,4.0034,-3.4991
0.63,4.0051,-3.4988
0.735,4.0071,-3.4985
0.843,4.008,-3.4982
0.945,4.0079,-3.498
1.05,4.0076,-3.4977
1.155,4.0068,-3.4974
1.26,4.0061,-3.4971
1.365,4.0053,-3.4967
1.47,4.0042,-3.4963
1.575,4.003,-3.4957
1.68,4.0014,-3.4948
1.785,3.9994,-3.4937
1.89,3.997,-3.4921
1.998,3.9944,-3.4902
2.121,3.9905,-3.4869
2.226,3.9867,-3.4834
2.334,3.9822,-3.4788
2.436,3.9772,-3.4729
2.544,3.9718,-3.4656
2.646,3.9659,-3.4566
2.754,3.9598,-3.4461
2.856,3.9537,-3.434
2.964,3.9475,-3.4196
3.066,3.9414,-3.4031
3.171,3.9355,-3.3841
3.276,3.9302,-3.3636
3.381,3.9257,-3.3422
3.486,3.9219,-3.3195
3.588,3.9188,-3.2957
3.699,3.9164,-3.2713
3.801,3.9148,-3.2463
3.906,3.9137,-3.2206
4.011,3.9132,-3.1944
4.119,3.9131,-3.168
4.224,3.913,-3.1421
4.326,3.9132,-3.1167
4.431,3.9134,-3.0916
4.536,3.9135,-3.0666
4.65,3.9132,-3.041
4.773,3.9124,-3.0101
4.893,3.911,-2.9789
5.001,3.9092,-2.9526
5.106,3.9069,-2.9261
5.208,3.9038,-2.9003
5.313,3.9003,-2.8758
5.421,3.8962,-2.8519
5.526,3.8913,-2.8278
5.634,3.8856,-2.8035
5.754,3.8773,-2.7735
5.859,3.8693,-2.7481
5.964,3.8603,-2.7227
6.069,3.8504,-2.6975
6.174,3.8401,-2.6739
6.279,3.8292,-2.6512
6.384,3.8177,-2.6292
6.489,3.8054,-2.6074
6.594,3.792,-2.5856
6.702,3.7773,-2.5635
6.804,3.7616,-2.5418
6.915,3.7451,-2.5205
7.017,3.7243,-2.4956
7.146,3.7063,-2.4757
7.272,3.6838,-2.4525
7.392,3.6604,-2.4301
7.5,3.6402,-2.4121
7.608,3.6195,-2.3947
7.71,3.5983,-2.378
7.812,3.5766,-2.3617
7.917,3.5545,-2.3461
8.022,3.532,-2.331
8.127,3.5091,-2.3164
8.232,3.4859,-2.3022
8.337,3.4625,-2.2885
8.442,3.4388,-2.275
8.55,3.4149,-2.2619
8.652,3.3909,-2.2491
8.757,3.3668,-2.2365
8.862,3.3425,-2.2241
8.973,3.3182,-2.2119
9.096,3.2888,-2.1974
9.198,3.2643,-2.1855
9.303,3.2398,-2.1736
9.408,3.2152,-2.1618
9.513,3.1906,-2.15
9.618,3.166,-2.1383
9.723,3.1413,-2.1265
9.828,3.1167,-2.1146
9.933,3.0921,-2.1026
10.05,3.0676,-2.0905
10.164,3.0382,-2.0758
10.272,3.0139,-2.0633
10.374,2.9896,-2.0507
10.482,2.9654,-2.0379
10.587,2.9413,-2.0248
10.689,2.9174,-2.0115
10.794,2.8935,-1.998
10.899,2.8698,-1.9843
11.004,2.8463,-1.9703
11.112,2.8228,-1.9561
11.217,2.7996,-1.9417
11.319,2.7764,-1.9271
11.424,2.7534,-1.9122
11.529,2.7307,-1.8972
11.634,2.7093,-1.8822
11.739,2.6883,-1.8672
11.844,2.6677,-1.8519
11.955,2.6468,-1.8358
12.078,2.6216,-1.8152
12.18,2.6008,-1.7971
12.285,2.5805,-1.7786
12.39,2.5606,-1.7595
12.498,2.5413,-1.7399
12.6,2.5226,-1.72
12.705,2.5044,-1.6997
12.81,2.4865,-1.6788
12.915,2.4691,-1.6576
13.017,2.452,-1.6361
13.125,2.4354,-1.6143
13.227,2.4191,-1.5923
13.335,2.4031,-1.57
13.443,2.3873,-1.5477
13.548,2.3717,-1.5252
13.65,2.3564,-1.5025
13.755,2.3413,-1.4797
13.863,2.3263,-1.4568
13.968,2.3115,-1.4338
14.076,2.2968,-1.4107
14.196,2.2794,-1.3829
14.301,2.265,-1.3597
