t,x,y
0.0,3.5,-4.0
0.102,3.5,-4.0
0.207,3.5,-3.9999
0.315,3.4994,-3.9951
0.417,3.4982,-3.988
0.522,3.4964,-3.9765
0.627,3.493,-3.9558
0.732,3.4876,-3.9318
0.837,3.4801,-3.9066
0.942,3.4708,-3.8828
1.047,3.4592,-3.8598
1.152,3.4451,-3.8374
1.257,3.4287,-3.8166
1.362,3.4109,-3.7978
1.47,3.391,-3.78
1.572,3.3696,-3.7641
1.68,3.3478,-3.7516
1.782,3.3239,-3.7404
1.887,3.299,-3.7311
1.992,3.2734,-3.7239
2.097,3.2472,-3.7182
2.202,3.2206,-3.7152
2.307,3.1946,-3.7139
2.412,3.1685,-3.7144
2.517,3.1415,-3.7162
2.625,3.1147,-3.7195
2.727,3.0878,-3.7235
2.832,3.061,-3.7283
2.94,3.0344,-3.734
3.042,3.0079,-3.7402
3.15,2.9815,-3.7469
3.252,2.9551,-3.7533
3.357,2.9292,-3.7598
3.465,2.9033,-3.766
3.567,2.8777,-3.7722
3.675,2.8509,-3.7781
3.78,2.8244,-3.7839
3.882,2.7978,-3.7888
3.987,2.7715,-3.793
4.092,2.7441,-3.7965
4.197,2.7171,-3.7991
4.305,2.69,-3.8007
4.407,2.6627,-3.8013
4.512,2.6351,-3.8007
4.617,2.6074,-3.799
4.725,2.5798,-3.7961
4.827,2.5524,-3.7921
4.935,2.5253,-3.7863
5.037,2.4995,-3.7798
5.142,2.4742,-3.7722
5.247,2.4494,-3.7637
5.361,2.4238,-3.7527
5.49,2.3936,-3.7386
5.622,2.3644,-3.7226
5.733,2.3362,-3.7048
5.835,2.3135,-3.6888
5.94,2.2916,-3.6717
6.051,2.271,-3.6538
6.156,2.2514,-3.6355
6.261,2.2325,-3.6155
6.381,2.2112,-3.5914
6.489,2.1943,-3.5701
6.591,2.178,-3.5478
6.699,2.163,-3.5261
6.801,2.1487,-3.5036
6.906,2.1352,-3.4805
7.011,2.122,-3.4565
7.119,2.11,-3.4332
7.224,2.0978,-3.4086
7.326,2.0873,-3.3858
7.431,2.0769,-3.3619
7.536,2.0666,-3.337
7.641,2.0567,-3.3117
7.746,2.0472,-3.2876
7.857,2.0382,-3.2625
7.977,2.0274,-3.2313
8.082,2.0184,-3.2055
8.19,2.0101,-3.1805
8.295,2.002,-3.1553
8.4,1.9942,-3.1303
8.502,1.9863,-3.105
8.61,1.9784,-3.0795
8.733,1.9687,-3.0483
8.838,1.9606,-3.0223
8.943,1.9524,-2.9963
9.048,1.9446,-2.9718
9.156,1.9363,-2.9463
9.258,1.9276,-2.9205
9.363,1.919,-2.895
9.471,1.9106,-2.8708
9.576,1.9015,-2.846
9.678,1.8918,-2.8207
9.786,1.8819,-2.7962
9.891,1.8713,-2.7713
9.996,1.8603,-2.7467
10.098,1.8494,-2.7234
10.203,1.8376,-2.6996
10.311,1.825,-2.6755
10.419,1.8121,-2.6523
10.524,1.7985,-2.6288
10.647,1.7816,-2.6009
10.749,1.7669,-2.5782
10.854,1.7519,-2.5565
10.959,1.7367,-2.5354
11.064,1.7213,-2.5148
11.169,1.7045,-2.4938
11.277,1.6872,-2.4734
11.379,1.6691,-2.4532
11.484,1.6503,-2.4337
11.589,1.6312,-2.4146
11.694,1.6119,-2.3963
11.799,1.5918,-2.3782
11.904,1.5713,-2.3603
12.009,1.5502,-2.3434
12.114,1.529,-2.3265
12.222,1.5073,-2.3102
12.324,1.4855,-2.2945
12.432,1.4641,-2.2798
12.537,1.4419,-2.2646
12.639,1.4193,-2.2501
12.744,1.3971,-2.2355
12.849,1.3745,-2.2213
12.954,1.3514,-2.2071
13.065,1.3294,-2.1937
13.185,1.3018,-2.1769
13.293,1.2787,-2.1628
13.395,1.2553,-2.1491
13.5,1.2319,-2.135
13.605,1.2084,-2.1212
13.713,1.185,-2.1071
13.818,1.1616,-2.093
13.92,1.1381,-2.0791
14.025,1.1146,-2.0651
14.13,1.0912,-2.051
14.238,1.0679,-2.0366
14.343,1.0446,-2.0224
14.445,1.0213,-2.008
14.55,0.9981,-1.9936
14.658,0.9749,-1.9792
14.784,0.9471,-1.9619
14.889,0.9241,-1.9472
14.997,0.901,-1.9325
15.105,0.8779,-1.918
15.207,0.8549,-1.9033
15.33,0.8275,-1.8851
15.444,0.8047,-1.8698
15.558,0.7776,-1.851
15.663,0.7551,-1.8353
15.768,0.7328,-1.8193
15.873,0.7119,-1.8035
15.978,0.6907,-1.7875
16.086,0.6699,-1.7711
16.188,0.6487,-1.7536
16.293,0.6277,-1.736
16.398,0.6072,-1.7185
