t,x,y
0.0,4.0,-1.5
0.105,4.0,-1.5
0.207,4.0,-1.5
0.315,4.0,-1.5
0.42,3.9986,-1.4998
0.528,3.9874,-1.4989
0.651,3.9595,-1.4966
0.753,3.9325,-1.4935
0.858,3.9071,-1.4888
0.963,3.881,-1.4821
1.068,3.8565,-1.4738
1.173,3.8331,-1.4633
1.278,3.8102,-1.4501
1.383,3.7873,-1.4335
1.488,3.7661,-1.4147
1.593,3.7474,-1.3945
1.698,3.7303,-1.3722
1.803,3.7153,-1.3482
1.911,3.7025,-1.3232
2.016,3.6923,-1.297
2.121,3.684,-1.2702
2.223,3.6775,-1.2429
2.328,3.6732,-1.2153
2.433,3.6703,-1.1877
2.541,3.6693,-1.16
2.643,3.6695,-1.1323
2.748,3.6705,-1.1047
2.853,3.6725,-1.0773
2.958,3.6757,-1.05
3.063,3.6797,-1.0227
3.168,3.6842,-0.9956
3.273,3.6889,-0.9687
3.378,3.6937,-0.9427
3.483,3.6986,-0.9173
3.588,3.7041,-0.8907
3.693,3.7093,-0.8654
3.798,3.7142,-0.8401
3.903,3.7188,-0.8145
4.008,3.7229,-0.7881
4.113,3.7265,-0.762
4.221,3.7288,-0.7366
4.344,3.7309,-0.7046
4.449,3.7317,-0.6776
4.554,3.7315,-0.651
4.662,3.7301,-0.6251
4.767,3.7271,-0.5983
4.893,3.7235,-0.5725
4.995,3.7177,-0.5414
5.1,3.7116,-0.5156
5.205,3.7041,-0.4908
5.31,3.6951,-0.4656
5.415,3.6852,-0.4406
5.52,3.6748,-0.4171
5.625,3.6624,-0.3932
5.73,3.6491,-0.3698
5.835,3.6358,-0.3488
5.937,3.6207,-0.3274
6.045,3.6049,-0.3069
6.153,3.5875,-0.2864
6.255,3.5692,-0.2667
6.363,3.551,-0.2481
6.465,3.5316,-0.23
6.57,3.512,-0.2128
6.675,3.4915,-0.196
6.78,3.4701,-0.1799
6.885,3.4497,-0.1656
6.99,3.4272,-0.1507
7.095,3.4042,-0.1364
7.203,3.3815,-0.123
7.305,3.3591,-0.1102
7.413,3.3352,-0.0971
7.515,3.3111,-0.0845
7.62,3.2867,-0.0723
7.728,3.2627,-0.0604
7.83,3.2383,-0.0486
7.935,3.2136,-0.0372
8.04,3.189,-0.0256
8.145,3.1647,-0.0144
8.25,3.14,-0.0034
8.355,3.1164,0.007
8.46,3.0916,0.0178
8.565,3.0676,0.0284
8.67,3.0434,0.039
8.775,3.0198,0.0489
8.877,2.9949,0.0594
8.985,2.9705,0.0696
9.108,2.9404,0.0821
9.222,2.9165,0.0919
9.348,2.8865,0.1039
9.459,2.8614,0.1139
9.576,2.8325,0.1251
9.681,2.8082,0.1345
9.783,2.7828,0.1444
9.888,2.7574,0.1547
9.993,2.732,0.1654
10.098,2.7079,0.1757
10.209,2.6834,0.1868
10.329,2.6544,0.2013
10.434,2.6312,0.2133
10.539,2.6073,0.2269
10.665,2.5794,0.2438
10.77,2.5569,0.2583
10.875,2.5343,0.2739
10.98,2.5125,0.2899
11.085,2.4915,0.3056
11.193,2.4701,0.3228
11.295,2.4491,0.3407
11.409,2.4283,0.3586
11.526,2.4045,0.3803
11.634,2.385,0.3991
11.736,2.3664,0.4174
11.841,2.3475,0.4374
11.946,2.3289,0.4577
12.051,2.3111,0.4775
12.156,2.2942,0.4979
12.261,2.277,0.5194
12.366,2.2607,0.5402
12.471,2.2449,0.5616
12.576,2.2294,0.5835
12.681,2.2142,0.6061
12.786,2.1999,0.6278
12.891,2.185,0.6505
12.996,2.1707,0.6732
13.104,2.1566,0.6962
13.206,2.1426,0.7191
13.314,2.1286,0.7426
13.416,2.1152,0.7652
13.518,2.1015,0.7883
13.626,2.0877,0.8119
13.734,2.0743,0.8353
13.839,2.0605,0.8586
13.962,2.0448,0.8858
14.067,2.0311,0.9093
14.172,2.0173,0.9329
14.28,2.0035,0.9564
14.403,1.9866,0.9843
14.508,1.9727,1.0077
14.613,1.9592,1.0301
14.718,1.9449,1.053
14.823,1.9305,1.0755
14.931,1.916,1.0979
15.033,1.9013,1.1202
15.138,1.886,1.1426
15.243,1.8708,1.1642
15.348,1.8553,1.1859
15.456,1.8396,1.2074
15.561,1.8232,1.2291
15.666,1.8065,1.2507
15.768,1.7898,1.2722
15.876,1.7728,1.2935
15.978,1.7556,1.3137
16.083,1.7389,1.3332
16.188,1.722,1.3525
16.293,1.7041,1.3722
16.398,1.6862,1.3912
16.503,1.6672,1.4106
16.608,1.6479,1.4292
16.713,1.6291,1.4474
16.818,1.609,1.4658
16.923,1.5895,1.4827
17.028,1.5693,1.5003
17.133,1.5491,1.5172
17.238,1.5279,1.5342
17.343,1.5068,1.5505
17.448,1.485,1.5668
17.55,1.463,1.5826
17.658,1.4408,1.5982
17.766,1.4193,1.6132
17.868,1.3966,1.6283
17.973,1.3738,1.6431
18.078,1.3516,1.6569
18.186,1.3307,1.6699
18.288,1.3075,1.6843
18.393,1.2846,1.698
18.498,1.2614,1.7115
18.603,1.2424,1.7222
18.723,1.214,1.7383
18.87,1.1863,1.7538
18.981,1.154,1.7713
19.086,1.1299,1.7841
19.191,1.1064,1.7965
19.302,1.0832,1.8086
19.41,1.0596,1.8207
19.533,1.0305,1.8356
19.653,1.0013,1.8503
19.758,0.9777,1.862
19.863,0.9533,1.8744
19.968,0.9288,1.8865
20.079,0.9047,1.8985
20.199,0.8763,1.9127
20.304,0.8518,1.9248
20.409,0.8283,1.9368
20.514,0.8038,1.9489
20.619,0.7794,1.961
20.727,0.7555,1.9729
20.829,0.732,1.9846
20.934,0.7075,1.9968
21.039,0.6833,2.0085
21.144,0.6595,2.02
21.249,0.6355,2.0316
21.354,0.6111,2.0435
21.462,0.5876,2.0548
21.564,0.563,2.0668
21.672,0.539,2.0785
21.777,0.5148,2.0903
21.879,0.4903,2.1025
21.984,0.4659,2.1149
22.089,0.4419,2.127
22.194,0.4181,2.1392
22.299,0.3938,2.1518
22.407,0.3699,2.1642
22.509,0.3461,2.1764
22.614,0.3224,2.1887
22.719,0.2987,2.2009
22.824,0.2747,2.2132
22.929,0.2505,2.2257
23.037,0.2261,2.2381
23.139,0.2022,2.2502
23.244,0.1788,2.2621
23.349,0.1544,2.2745
23.457,0.1313,2.2864
23.562,0.1089,2.2973
23.67,0.0846,2.3084
