t,x,y
0.0,-0.5,-4.0
0.105,-0.5,-4.0
0.21,-0.4999,-3.9994
0.318,-0.4991,-3.9901
0.441,-0.497,-3.9642
0.546,-0.4941,-3.9365
0.657,-0.4906,-3.9099
0.759,-0.4857,-3.8829
0.861,-0.4795,-3.8566
0.966,-0.4724,-3.8332
1.071,-0.4635,-3.8081
1.182,-0.4534,-3.7826
1.302,-0.4406,-3.7547
1.407,-0.4289,-3.7306
1.512,-0.4167,-3.7087
1.617,-0.4033,-3.6858
1.722,-0.3893,-3.6626
1.827,-0.375,-3.6395
1.932,-0.3601,-3.6165
2.034,-0.3454,-3.5943
2.142,-0.3304,-3.572
2.25,-0.3153,-3.5493
2.352,-0.3002,-3.5266
2.457,-0.2856,-3.5049
2.562,-0.2718,-3.4839
2.667,-0.2578,-3.4624
2.772,-0.2437,-3.4407
2.877,-0.2296,-3.4178
2.985,-0.2154,-3.3947
3.09,-0.2021,-3.3722
3.195,-0.1888,-3.3489
3.297,-0.1765,-3.3266
3.405,-0.165,-3.305
3.51,-0.1531,-3.2807
3.612,-0.1417,-3.2567
3.72,-0.1307,-3.232
3.822,-0.1205,-3.2075
3.933,-0.1112,-3.1847
4.056,-0.1006,-3.1561
4.158,-0.093,-3.1329
4.269,-0.0862,-3.111
4.395,-0.0778,-3.0814
4.5,-0.0715,-3.0564
4.602,-0.0656,-3.0301
4.707,-0.0606,-3.0045
4.83,-0.0552,-2.9731
4.935,-0.0514,-2.9478
5.037,-0.0483,-2.9222
5.151,-0.0454,-2.8957
5.256,-0.0427,-2.8693
5.358,-0.0405,-2.8436
5.46,-0.0385,-2.8172
5.565,-0.0365,-2.79
5.67,-0.0346,-2.7645
5.772,-0.0331,-2.7385
5.883,-0.0314,-2.7126
5.988,-0.0298,-2.6854
6.093,-0.0284,-2.6592
6.204,-0.0271,-2.6326
6.321,-0.0256,-2.6014
6.426,-0.0245,-2.5754
6.534,-0.0234,-2.5484
6.636,-0.0228,-2.5218
6.744,-0.0217,-2.4953
6.846,-0.0213,-2.4691
6.951,-0.0213,-2.4423
7.056,-0.0209,-2.4154
7.164,-0.0208,-2.3881
7.272,-0.0209,-2.3623
7.395,-0.021,-2.331
7.497,-0.0211,-2.3049
7.632,-0.0213,-2.2728
7.752,-0.0214,-2.2415
7.86,-0.0214,-2.2145
7.98,-0.0215,-2.1825
8.088,-0.0216,-2.1566
8.19,-0.0217,-2.1297
8.295,-0.0217,-2.103
8.4,-0.0218,-2.0765
8.505,-0.0219,-2.0501
8.607,-0.022,-2.0234
8.715,-0.022,-1.9971
8.817,-0.0221,-1.9707
8.925,-0.0222,-1.9441
9.027,-0.0222,-1.9177
9.135,-0.0223,-1.8906
9.24,-0.0224,-1.8647
9.345,-0.0225,-1.8375
9.45,-0.0225,-1.8108
9.555,-0.0226,-1.7836
9.66,-0.0227,-1.7584
9.765,-0.0227,-1.7321
9.87,-0.0228,-1.7057
9.975,-0.0229,-1.679
10.08,-0.0229,-1.6526
10.185,-0.023,-1.6263
10.29,-0.0231,-1.5995
10.395,-0.0232,-1.5731
10.503,-0.0232,-1.5463
10.605,-0.0233,-1.5204
10.707,-0.0234,-1.4932
10.815,-0.0233,-1.4671
10.92,-0.0233,-1.4403
11.025,-0.0233,-1.4144
11.13,-0.0237,-1.3873
11.235,-0.0241,-1.3605
11.34,-0.0243,-1.3332
11.445,-0.0249,-1.307
11.55,-0.0257,-1.2802
11.655,-0.0271,-1.2545
11.76,-0.0286,-1.2275
11.865,-0.0304,-1.2009
11.97,-0.0326,-1.1739
12.078,-0.0351,-1.1478
12.183,-0.0377,-1.1209
12.285,-0.0408,-1.0942
12.393,-0.0445,-1.0674
12.495,-0.0483,-1.0415
12.6,-0.0522,-1.0154
12.705,-0.0567,-0.9891
12.81,-0.0617,-0.9624
12.915,-0.0668,-0.9368
13.023,-0.0722,-0.9106
13.125,-0.0781,-0.8854
13.23,-0.0847,-0.859
13.335,-0.0914,-0.8326
13.44,-0.0986,-0.8064
13.545,-0.1061,-0.7807
13.65,-0.1142,-0.7559
13.758,-0.1223,-0.732
13.86,-0.1314,-0.707
13.965,-0.1411,-0.6823
14.073,-0.1513,-0.6583
14.175,-0.1621,-0.6346
14.28,-0.174,-0.6103
14.385,-0.1862,-0.5871
14.49,-0.1988,-0.5646
14.595,-0.2118,-0.5428
14.7,-0.2264,-0.52
14.805,-0.2415,-0.4976
14.913,-0.2566,-0.4765
15.015,-0.2723,-0.4555
15.12,-0.289,-0.4342
15.231,-0.3056,-0.4147
15.333,-0.3234,-0.3945
15.435,-0.3414,-0.3749
15.54,-0.3595,-0.356
15.645,-0.3784,-0.3372
15.75,-0.3974,-0.3198
15.855,-0.4167,-0.3026
15.96,-0.4366,-0.2856
16.065,-0.4565,-0.2695
16.17,-0.4776,-0.2532
16.275,-0.4989,-0.2372
16.383,-0.5203,-0.2221
16.485,-0.542,-0.2075
16.608,-0.5643,-0.193
16.716,-0.5916,-0.176
16.818,-0.6149,-0.1622
16.935,-0.6377,-0.1491
17.055,-0.6649,-0.1342
17.181,-0.6927,-0.1196
17.283,-0.7169,-0.107
17.388,-0.7407,-0.0952
17.496,-0.7653,-0.0832
17.598,-0.7887,-0.072
17.703,-0.8133,-0.0605
17.808,-0.838,-0.0494
17.913,-0.8624,-0.038
18.018,-0.8863,-0.0274
18.123,-0.911,-0.0167
18.228,-0.935,-0.0065
18.333,-0.9595,0.0039
18.438,-0.9839,0.014
18.543,-1.009,0.0243
18.648,-1.0326,0.0337
18.753,-1.0577,0.0437
18.858,-1.0826,0.0534
18.966,-1.1078,0.0632
19.068,-1.1322,0.0725
19.173,-1.1577,0.0823
19.278,-1.1826,0.0922
19.383,-1.2081,0.1021
19.488,-1.2335,0.1122
19.599,-1.2587,0.1227
19.719,-1.2882,0.1354
19.824,-1.3134,0.1462
19.932,-1.3383,0.1576
20.034,-1.3631,0.1694
20.139,-1.3867,0.181
20.244,-1.4108,0.1937
20.352,-1.4345,0.2066
20.454,-1.4576,0.2197
20.562,-1.4801,0.2328
20.664,-1.5034,0.2474
20.766,-1.5261,0.2622
20.874,-1.5486,0.2779
20.979,-1.5709,0.2941
21.087,-1.5928,0.3103
21.189,-1.614,0.3272
21.294,-1.6346,0.3444
21.399,-1.6548,0.3622
21.507,-1.6746,0.3804
21.609,-1.6938,0.3992
21.714,-1.7127,0.4187
21.822,-1.731,0.4386
21.924,-1.7488,0.4591
22.032,-1.7656,0.4796
22.134,-1.7825,0.5013
22.242,-1.7985,0.5232
22.365,-1.8164,0.5494
22.47,-1.8314,0.5718
