t,x,y
0.0,4.0,-1.5
0.105,4.0,-1.5
0.21,4.0,-1.4998
0.318,3.9998,-1.4991
0.423,3.9995,-1.4982
0.525,3.9992,-1.4972
0.63,3.9988,-1.4962
0.735,3.9983,-1.4951
0.84,3.9978,-1.4941
0.945,3.9972,-1.493
1.05,3.9967,-1.4917
1.155,3.9962,-1.4903
1.26,3.9952,-1.4898
1.365,3.994,-1.4896
1.473,3.9928,-1.4895
1.578,3.9916,-1.4894
1.68,3.9906,-1.4893
1.785,3.9895,-1.4893
1.89,3.9885,-1.4893
1.992,3.9876,-1.4895
2.1,3.9866,-1.4897
2.205,3.9858,-1.4901
2.31,3.985,-1.4906
2.415,3.9842,-1.4912
2.52,3.9835,-1.492
2.625,3.9829,-1.493
2.73,3.9824,-1.4941
2.835,3.9821,-1.4953
2.94,3.982,-1.4967
3.045,3.982,-1.4981
3.15,3.9824,-1.4997
3.252,3.9831,-1.5012
3.36,3.9841,-1.5028
3.465,3.9855,-1.5042
3.57,3.9872,-1.5052
3.675,3.9889,-1.5055
3.78,3.9906,-1.5052
3.885,3.9907,-1.5053
3.99,3.9825,-1.5115
4.095,3.9673,-1.5268
4.2,3.9512,-1.5477
4.305,3.9407,-1.5643
4.41,3.9362,-1.5718
4.515,3.9351,-1.5716
4.62,3.9343,-1.5709
4.731,3.9335,-1.5703
4.833,3.9326,-1.57
4.941,3.9318,-1.5698
5.061,3.9307,-1.5697
5.169,3.9299,-1.5698
5.271,3.9289,-1.5708
5.376,3.9272,-1.5808
5.481,3.9242,-1.6019
5.589,3.92,-1.6284
5.691,3.9145,-1.6546
5.796,3.9075,-1.6804
5.901,3.8992,-1.7059
6.006,3.8894,-1.7309
6.111,3.8783,-1.7553
6.216,3.866,-1.7791
6.321,3.8526,-1.8022
6.426,3.8379,-1.8245
6.531,3.8221,-1.846
6.639,3.8052,-1.8667
6.741,3.7874,-1.8866
6.846,3.7688,-1.9057
6.954,3.7492,-1.9239
7.056,3.729,-1.9412
7.161,3.7079,-1.9575
7.263,3.6861,-1.9729
7.371,3.6637,-1.9874
7.476,3.6408,-2.0009
7.578,3.6172,-2.0134
7.692,3.5932,-2.0249
7.815,3.5638,-2.0374
7.92,3.5389,-2.0468
8.046,3.5086,-2.0567
8.166,3.4779,-2.0654
8.28,3.4519,-2.0717
8.397,3.4195,-2.0784
8.508,3.3923,-2.083
8.61,3.3651,-2.0869
8.715,3.3377,-2.0901
8.82,3.3104,-2.0926
8.925,3.283,-2.0949
9.03,3.2558,-2.0968
9.132,3.2285,-2.0982
9.24,3.2012,-2.0993
9.345,3.1738,-2.1002
9.453,3.1464,-2.1009
9.555,3.119,-2.1013
9.66,3.0916,-2.1015
9.765,3.0641,-2.1012
9.873,3.0367,-2.1006
9.975,3.0093,-2.1
10.08,2.982,-2.0991
10.188,2.9547,-2.0978
10.29,2.9274,-2.0962
10.395,2.9001,-2.0945
10.5,2.8728,-2.0928
10.605,2.8456,-2.0909
10.71,2.8184,-2.0891
10.815,2.7911,-2.0872
10.923,2.7639,-2.085
11.025,2.7365,-2.082
11.13,2.7091,-2.079
11.235,2.6822,-2.0756
11.34,2.6556,-2.0717
11.445,2.6294,-2.0671
11.55,2.6034,-2.0617
11.655,2.5776,-2.0554
11.763,2.552,-2.0484
11.865,2.5266,-2.0406
11.973,2.5014,-2.0323
12.075,2.4764,-2.024
12.18,2.4516,-2.0158
12.285,2.4269,-2.0079
12.39,2.4023,-2.0001
12.495,2.3775,-1.9928
12.6,2.3524,-1.9862
12.705,2.3271,-1.9806
12.81,2.3016,-1.976
12.915,2.2761,-1.9722
13.02,2.2577,-1.9697
13.125,2.2502,-1.9683
13.23,2.2499,-1.9675
13.335,2.2498,-1.9665
13.44,2.2496,-1.9655
13.545,2.2493,-1.9645
13.653,2.249,-1.9636
13.755,2.2486,-1.9624
13.86,2.2481,-1.9613
13.965,2.2431,-1.9589
14.07,2.2282,-1.9521
14.175,2.2059,-1.9395
14.28,2.1835,-1.9248
14.385,2.1621,-1.9088
14.49,2.1416,-1.8918
14.595,2.1218,-1.8738
14.7,2.103,-1.8548
14.805,2.0851,-1.8351
14.91,2.0681,-1.8145
15.015,2.0522,-1.793
15.12,2.0373,-1.7708
15.225,2.0234,-1.748
15.354,2.0082,-1.7198
15.456,1.9967,-1.6957
15.561,1.9864,-1.6711
15.672,1.9772,-1.6461
15.792,1.9676,-1.6156
15.897,1.9607,-1.5899
16.005,1.9547,-1.5637
16.11,1.9489,-1.5368
16.212,1.944,-1.5098
16.317,1.9399,-1.4827
16.422,1.9363,-1.4555
16.527,1.9331,-1.4283
16.632,1.9302,-1.401
16.737,1.9277,-1.3737
16.842,1.9254,-1.3464
16.947,1.9236,-1.3191
17.052,1.9219,-1.2917
17.157,1.9205,-1.2644
17.262,1.9195,-1.237
17.373,1.9186,-1.2097
17.475,1.9179,-1.1824
17.583,1.9174,-1.155
17.688,1.917,-1.1277
17.814,1.9162,-1.095
17.934,1.9156,-1.0623
18.039,1.9151,-1.0351
18.144,1.9144,-1.0078
18.249,1.9137,-0.9806
18.354,1.9128,-0.9533
18.459,1.9119,-0.926
18.564,1.9105,-0.8988
18.669,1.9086,-0.8718
18.774,1.9066,-0.8448
18.876,1.9042,-0.8178
18.987,1.9012,-0.7909
19.089,1.8974,-0.7642
19.197,1.893,-0.7378
19.299,1.888,-0.7123
19.407,1.8823,-0.687
19.509,1.8757,-0.6618
19.62,1.8684,-0.6369
19.74,1.8586,-0.6073
19.845,1.8496,-0.583
19.95,1.8397,-0.5589
20.058,1.829,-0.5353
20.166,1.8175,-0.5121
20.271,1.8053,-0.4892
20.391,1.7894,-0.4625
20.499,1.7753,-0.4407
20.601,1.7601,-0.4183
20.706,1.744,-0.3965
20.811,1.7272,-0.3754
20.916,1.7097,-0.3547
21.018,1.6917,-0.3346
21.126,1.673,-0.315
21.231,1.6541,-0.2961
21.336,1.6347,-0.2779
21.441,1.6151,-0.2605
21.546,1.5951,-0.2439
21.651,1.5745,-0.2283
21.756,1.5534,-0.2131
21.864,1.5319,-0.1987
21.966,1.5098,-0.185
22.071,1.4873,-0.1722
22.176,1.4643,-0.1601
22.281,1.4409,-0.1489
22.386,1.4171,-0.1384
22.497,1.393,-0.1287
22.617,1.3629,-0.1176
