t,x,y
0.0,-0.5,-4.0
0.102,-0.5,-4.0
0.213,-0.5,-4.0
0.33,-0.4997,-3.9947
0.438,-0.4994,-3.9901
0.546,-0.4993,-3.993
0.648,-0.4991,-3.9937
0.753,-0.4983,-3.9858
0.858,-0.4971,-3.9745
0.963,-0.4955,-3.9617
1.068,-0.4935,-3.9489
1.173,-0.4916,-3.9396
1.278,-0.4903,-3.9344
1.383,-0.4895,-3.9312
1.488,-0.4872,-3.9234
1.596,-0.4824,-3.9091
1.719,-0.4744,-3.8881
1.827,-0.4653,-3.8662
1.929,-0.4545,-3.8416
2.034,-0.443,-3.8166
2.139,-0.4313,-3.7919
2.244,-0.4192,-3.7673
2.349,-0.4071,-3.7432
2.454,-0.3946,-3.7188
2.565,-0.3817,-3.6946
2.667,-0.3689,-3.6704
2.772,-0.3559,-3.6464
2.877,-0.3427,-3.6225
2.985,-0.3296,-3.5986
3.087,-0.3166,-3.5747
3.189,-0.3035,-3.5507
3.294,-0.2907,-3.5267
3.402,-0.278,-3.5026
3.504,-0.2655,-3.4784
3.609,-0.253,-3.4542
3.714,-0.2408,-3.4298
3.819,-0.2289,-3.4054
3.927,-0.2172,-3.3809
4.029,-0.2059,-3.3562
4.134,-0.195,-3.3314
4.239,-0.1848,-3.3063
4.341,-0.1751,-3.2811
4.452,-0.166,-3.2557
4.554,-0.1575,-3.23
4.659,-0.1499,-3.2041
4.764,-0.1431,-3.1779
4.869,-0.137,-3.1516
4.974,-0.1318,-3.125
5.079,-0.1273,-3.0983
5.184,-0.1235,-3.0715
5.289,-0.1204,-3.0446
5.394,-0.118,-3.0176
5.499,-0.1161,-2.9905
5.604,-0.1149,-2.9634
5.709,-0.1141,-2.9362
5.814,-0.1137,-2.909
5.916,-0.1136,-2.8818
6.024,-0.1139,-2.8546
6.129,-0.1144,-2.8273
6.234,-0.1148,-2.8
6.339,-0.1153,-2.7726
6.459,-0.1159,-2.7453
6.57,-0.1163,-2.7124
6.675,-0.1165,-2.685
6.804,-0.1164,-2.6521
6.906,-0.116,-2.6248
7.014,-0.1154,-2.5974
7.119,-0.1141,-2.5699
7.239,-0.1123,-2.537
7.356,-0.1104,-2.5097
7.47,-0.1075,-2.4768
7.584,-0.1051,-2.4522
7.704,-0.1035,-2.4361
7.809,-0.1009,-2.419
7.914,-0.0979,-2.3943
8.019,-0.0944,-2.3682
8.127,-0.0908,-2.3412
8.229,-0.0873,-2.3141
8.334,-0.0841,-2.2871
8.439,-0.0812,-2.2603
8.544,-0.0785,-2.2333
8.649,-0.0761,-2.2062
8.754,-0.074,-2.1792
8.859,-0.0724,-2.152
8.967,-0.071,-2.125
9.069,-0.07,-2.098
9.174,-0.0694,-2.0709
9.279,-0.0691,-2.0438
9.384,-0.0691,-2.0167
9.486,-0.0694,-1.9895
9.591,-0.07,-1.9622
9.702,-0.0709,-1.935
9.804,-0.0719,-1.9078
9.912,-0.0732,-1.8806
10.014,-0.0747,-1.8536
10.122,-0.0763,-1.8265
10.224,-0.0778,-1.7993
10.326,-0.0794,-1.7721
10.434,-0.0812,-1.7449
10.539,-0.0831,-1.7177
10.644,-0.0847,-1.6904
10.752,-0.0863,-1.6631
10.854,-0.0876,-1.6365
10.959,-0.0886,-1.6105
11.067,-0.0892,-1.5839
11.172,-0.0896,-1.5565
11.274,-0.0895,-1.529
11.379,-0.089,-1.5016
11.487,-0.088,-1.4741
11.589,-0.0867,-1.4468
11.694,-0.0852,-1.4195
11.799,-0.0834,-1.3922
11.907,-0.0816,-1.365
12.012,-0.0797,-1.3378
12.114,-0.0777,-1.3106
12.219,-0.0759,-1.2834
12.324,-0.0743,-1.2562
12.429,-0.0728,-1.2291
12.534,-0.0716,-1.2019
12.639,-0.0705,-1.1747
12.744,-0.0697,-1.1475
12.849,-0.0691,-1.1202
12.96,-0.0686,-1.093
13.065,-0.0683,-1.0657
13.167,-0.068,-1.0384
13.269,-0.0678,-1.0111
13.374,-0.0677,-0.9838
13.479,-0.0675,-0.9565
13.584,-0.0673,-0.9291
13.689,-0.067,-0.9018
13.794,-0.0667,-0.8745
13.92,-0.066,-0.8416
14.025,-0.0653,-0.8143
14.127,-0.0645,-0.7869
14.238,-0.0635,-0.7596
14.343,-0.0624,-0.7323
14.445,-0.0612,-0.7049
14.55,-0.0597,-0.6776
14.655,-0.0581,-0.6503
14.763,-0.0563,-0.623
14.865,-0.0544,-0.5958
14.97,-0.0524,-0.5685
15.075,-0.0504,-0.5413
15.18,-0.0482,-0.5141
15.285,-0.046,-0.4868
15.39,-0.0438,-0.4596
15.495,-0.0417,-0.4324
15.6,-0.0396,-0.4053
15.705,-0.0375,-0.3781
15.813,-0.0355,-0.3509
15.933,-0.0332,-0.3182
16.044,-0.0314,-0.291
16.146,-0.0297,-0.2638
16.26,-0.028,-0.2366
16.362,-0.0265,-0.2093
16.482,-0.0247,-0.1767
16.599,-0.0233,-0.1494
16.716,-0.0217,-0.1167
16.818,-0.0205,-0.0926
16.923,-0.0199,-0.0792
17.028,-0.0197,-0.0763
17.154,-0.0195,-0.0716
17.256,-0.0188,-0.056
17.364,-0.018,-0.0378
17.469,-0.017,-0.0153
17.58,-0.0159,0.0104
17.682,-0.0147,0.0376
17.784,-0.0135,0.0649
17.889,-0.0123,0.0921
17.994,-0.0112,0.1193
18.099,-0.0101,0.1466
18.204,-0.0092,0.1738
18.309,-0.0083,0.2011
18.42,-0.0075,0.2284
18.54,-0.0066,0.2611
18.645,-0.0059,0.2884
18.747,-0.0051,0.3157
18.849,-0.0042,0.343
18.96,-0.0035,0.3703
19.065,-0.0026,0.3976
19.17,-0.0018,0.4249
19.278,-0.001,0.4522
19.38,-0.0003,0.4794
19.488,0.0003,0.5067
19.593,0.0008,0.5339
19.698,0.001,0.5611
19.8,0.0011,0.5883
19.905,0.0011,0.6155
20.01,0.0008,0.6428
20.118,0.0003,0.67
20.22,-0.0005,0.6972
20.325,-0.0014,0.7244
20.43,-0.0025,0.7517
20.553,-0.004,0.7844
20.667,-0.0053,0.8116
20.79,-0.0071,0.8443
20.892,-0.0086,0.8716
21.0,-0.01,0.8989
21.102,-0.0115,0.9261
21.207,-0.013,0.9534
21.312,-0.0145,0.9807
21.417,-0.0158,1.008
21.522,-0.0171,1.0352
21.627,-0.0185,1.0625
21.732,-0.0199,1.0898
21.837,-0.0213,1.117
21.942,-0.0227,1.1443
22.047,-0.0242,1.1715
22.158,-0.0257,1.1987
22.278,-0.0275,1.2314
22.383,-0.0292,1.2586
22.488,-0.0313,1.2836
22.596,-0.0336,1.3079
22.698,-0.0364,1.3329
22.806,-0.0399,1.359
22.914,-0.0443,1.3857
23.037,-0.0506,1.4173
23.16,-0.0582,1.4486
23.268,-0.0657,1.4744
23.37,-0.0743,1.4997
23.475,-0.0839,1.5248
23.58,-0.0947,1.5495
23.685,-0.1064,1.5738
23.79,-0.1191,1.5974
23.898,-0.1329,1.6206
24.003,-0.1476,1.6433
24.105,-0.1632,1.6653
24.21,-0.1795,1.6865
24.315,-0.1965,1.7067
24.417,-0.2141,1.7261
24.525,-0.2305,1.7424
24.63,-0.2461,1.7567
24.735,-0.2618,1.7697
24.84,-0.2781,1.782
24.945,-0.2948,1.7933
25.071,-0.315,1.8053
25.182,-0.3324,1.8144
25.305,-0.3564,1.8252
25.407,-0.38,1.8343
25.512,-0.4054,1.8427
25.617,-0.4314,1.8499
25.731,-0.4576,1.8561
25.848,-0.4894,1.8623
25.95,-0.5161,1.8663
26.058,-0.543,1.8696
26.166,-0.57,1.8721
26.268,-0.5971,1.874
26.373,-0.6243,1.8754
26.478,-0.6516,1.8765
26.583,-0.6789,1.8774
26.688,-0.7062,1.8782
26.793,-0.7336,1.879
26.898,-0.761,1.8801
27.003,-0.7884,1.8813
27.111,-0.8158,1.8828
27.213,-0.8431,1.8848
27.321,-0.8705,1.887
27.429,-0.8978,1.8896
27.549,-0.9304,1.8931
27.654,-0.9576,1.8964
27.759,-0.9848,1.9
27.864,-1.0119,1.9038
27.972,-1.0389,1.9075
28.074,-1.0659,1.9113
28.179,-1.0929,1.9152
28.284,-1.1198,1.919
28.389,-1.1468,1.9226
28.494,-1.1738,1.9259
28.599,-1.2008,1.9289
28.704,-1.2278,1.9317
28.809,-1.2549,1.9342
28.917,-1.282,1.9364
29.019,-1.3092,1.9386
29.121,-1.3365,1.9405
29.232,-1.3637,1.9423
29.334,-1.391,1.9441
29.442,-1.4183,1.9459
29.544,-1.4456,1.9478
29.649,-1.4729,1.9498
29.757,-1.5001,1.9521
29.859,-1.5274,1.9546
29.961,-1.5547,1.9571
30.075,-1.5819,1.9598
30.195,-1.6145,1.9632
30.3,-1.6417,1.9663
30.405,-1.6688,1.9694
30.513,-1.6959,1.9726
30.618,-1.723,1.9759
30.723,-1.7501,1.9792
30.825,-1.7771,1.9825
30.93,-1.8022,1.9856
31.038,-1.8193,1.988
31.14,-1.8259,1.989
31.248,-1.8242,1.989
31.35,-1.8223,1.9892
31.455,-1.8231,1.9898
31.56,-1.8266,1.9909
31.665,-1.832,1.9925
31.77,-1.8411,1.9954
31.899,-1.8533,1.9998
32.004,-1.8656,2.0046
32.106,-1.8814,2.0114
32.214,-1.8973,2.0188
32.316,-1.9127,2.0266
32.424,-1.9289,2.0352
32.526,-1.943,2.0428
32.631,-1.9541,2.0487
32.736,-1.963,2.0534
32.841,-1.9706,2.0572
32.946,-1.977,2.0604
33.051,-1.9823,2.0628
33.159,-1.9885,2.0655
33.261,-1.9961,2.0687
33.366,-2.004,2.0717
33.471,-2.0123,2.0746
33.576,-2.0228,2.0779
33.681,-2.0358,2.0814
33.789,-2.0508,2.0848
33.891,-2.0611,2.087
33.996,-2.0628,2.0877
34.104,-2.0602,2.0876
34.206,-2.0524,2.087
34.314,-2.0433,2.0865
34.419,-2.0374,2.0865
34.521,-2.0325,2.0866
34.632,-2.0276,2.0867
34.743,-2.0278,2.0866
34.857,-2.0325,2.0868
34.962,-2.0446,2.0873
35.07,-2.0593,2.0878
35.193,-2.0793,2.0884
35.298,-2.0975,2.0889
35.406,-2.1168,2.0893
35.511,-2.1388,2.0897
35.613,-2.1627,2.0901
35.718,-2.188,2.0903
35.823,-2.2146,2.0903
35.925,-2.2419,2.0901
36.033,-2.2691,2.0898
36.138,-2.2964,2.0893
36.243,-2.3236,2.0886
36.348,-2.3508,2.0877
36.453,-2.3773,2.0864
36.558,-2.4037,2.0849
36.663,-2.4309,2.0833
36.768,-2.4581,2.0814
36.873,-2.4852,2.079
36.978,-2.5122,2.0763
37.083,-2.5392,2.0733
37.188,-2.5662,2.0701
37.29,-2.5932,2.0665
37.398,-2.6201,2.0627
37.506,-2.6471,2.0587
37.608,-2.674,2.0544
37.713,-2.7009,2.05
37.818,-2.7279,2.0455
37.926,-2.7549,2.041
38.031,-2.7818,2.0366
38.142,-2.8088,2.0322
38.259,-2.8413,2.0272
38.361,-2.8684,2.0232
38.469,-2.8955,2.0195
38.574,-2.9227,2.0161
38.679,-2.95,2.013
38.784,-2.9773,2.0103
38.892,-3.0047,2.0079
38.994,-3.0321,2.0061
39.096,-3.0596,2.0047
39.204,-3.087,2.0038
39.309,-3.1145,2.0034
39.414,-3.1419,2.0034
39.516,-3.1691,2.0038
39.624,-3.1964,2.0046
39.726,-3.2231,2.0057
39.84,-3.2486,2.0071
39.96,-3.2777,2.0089
40.065,-3.3007,2.0105
40.173,-3.3229,2.0121
40.275,-3.3443,2.0139
40.38,-3.3645,2.0158
40.491,-3.3826,2.0178
40.611,-3.4013,2.0201
40.719,-3.417,2.0223
40.821,-3.4332,2.0249
40.929,-3.4489,2.0277
41.034,-3.4642,2.0309
