t,x,y
0.0,3.5,-4.0
0.105,3.5,-4.0
0.21,3.5,-4.0
0.312,3.4994,-4.0001
0.432,3.4989,-4.0003
0.543,3.4992,-4.0004
0.648,3.4997,-4.0004
0.753,3.4993,-4.0005
0.858,3.4985,-4.0008
0.963,3.4976,-4.0013
1.068,3.4968,-4.0019
1.179,3.496,-4.0027
1.281,3.4953,-4.0037
1.386,3.4955,-4.0044
1.491,3.4965,-4.0044
1.593,3.4977,-4.0041
1.698,3.499,-4.0035
1.803,3.4998,-4.0031
1.908,3.4998,-4.0031
2.013,3.4995,-4.0036
2.118,3.4992,-4.004
2.223,3.4998,-4.0037
2.328,3.5,-4.0036
2.436,3.4996,-4.0041
2.544,3.4991,-4.0049
2.664,3.4988,-4.0058
2.769,3.4994,-4.0056
2.874,3.5003,-4.0049
2.982,3.5008,-4.0045
3.087,3.501,-4.0043
3.189,3.5011,-4.0042
3.294,3.5011,-4.0042
3.402,3.5011,-4.0042
3.504,3.5011,-4.0042
3.609,3.5011,-4.0042
3.714,3.5011,-4.0042
3.819,3.5011,-4.0042
3.924,3.5013,-4.0039
4.029,3.5016,-4.0035
4.134,3.5013,-4.0036
4.242,3.5011,-4.0038
4.344,3.5013,-4.0035
4.449,3.5016,-4.003
4.554,3.5021,-4.0023
4.659,3.5025,-4.0014
4.764,3.5029,-4.0006
4.869,3.5031,-3.9998
4.974,3.5024,-3.9996
5.082,3.5012,-3.9998
5.184,3.4992,-3.9962
5.289,3.4951,-3.9852
5.397,3.4933,-3.9822
5.499,3.4929,-3.9823
5.607,3.4928,-3.9824
5.709,3.4928,-3.9824
5.814,3.4928,-3.9824
5.922,3.4926,-3.9825
6.024,3.4921,-3.9828
6.129,3.4915,-3.9833
6.234,3.4909,-3.9839
6.339,3.4908,-3.9844
6.444,3.4916,-3.9842
6.549,3.4926,-3.9837
6.654,3.493,-3.9835
6.765,3.4927,-3.9838
6.885,3.4928,-3.9839
6.99,3.4931,-3.9837
7.095,3.4929,-3.9839
7.203,3.4926,-3.9842
7.305,3.4927,-3.9844
7.41,3.4931,-3.9841
7.515,3.4933,-3.984
7.62,3.4934,-3.9839
7.725,3.4934,-3.9839
7.83,3.4935,-3.9839
7.935,3.4931,-3.9842
8.043,3.4926,-3.9847
8.145,3.4925,-3.9851
8.253,3.4931,-3.9847
8.355,3.4933,-3.9846
8.46,3.493,-3.985
8.565,3.4927,-3.9855
8.67,3.4923,-3.9863
8.772,3.4926,-3.9864
8.88,3.4934,-3.9859
8.985,3.4939,-3.9854
9.09,3.494,-3.9854
9.195,3.4937,-3.9858
9.3,3.4939,-3.9858
9.405,3.4942,-3.9855
9.51,3.494,-3.9859
9.615,3.4937,-3.9864
9.72,3.4937,-3.9868
9.825,3.4943,-3.9863
9.93,3.4946,-3.9859
10.035,3.4947,-3.9858
10.14,3.4947,-3.9857
10.245,3.4947,-3.9857
10.35,3.4947,-3.9857
10.455,3.4948,-3.9857
10.56,3.4951,-3.9851
10.665,3.4954,-3.9844
10.773,3.4957,-3.9837
10.875,3.496,-3.9828
10.98,3.4963,-3.9819
11.085,3.4966,-3.9808
11.19,3.497,-3.9797
11.295,3.4974,-3.9785
11.4,3.4977,-3.9773
11.505,3.4971,-3.9765
11.61,3.4959,-3.976
11.712,3.4946,-3.9755
11.82,3.4932,-3.9752
11.925,3.4917,-3.9751
12.03,3.4906,-3.9751
12.138,3.4896,-3.9752
12.261,3.4885,-3.9755
12.366,3.4878,-3.9758
12.471,3.4869,-3.9764
12.576,3.4864,-3.977
12.681,3.4871,-3.9773
12.789,3.4882,-3.9772
12.891,3.4893,-3.9769
12.996,3.4898,-3.9768
13.101,3.49,-3.9768
13.206,3.4899,-3.9768
13.311,3.4893,-3.9771
13.419,3.4896,-3.9771
13.521,3.4897,-3.9771
13.626,3.4889,-3.9775
13.731,3.4879,-3.9783
13.836,3.4868,-3.9794
13.941,3.4857,-3.9808
14.049,3.4852,-3.9822
14.151,3.4854,-3.9833
14.259,3.4859,-3.9841
14.361,3.4868,-3.9843
14.466,3.4879,-3.9838
14.577,3.489,-3.9829
14.7,3.49,-3.9818
14.802,3.4902,-3.9823
14.907,3.4902,-3.9835
15.012,3.4905,-3.985
15.117,3.491,-3.9865
15.222,3.4918,-3.9872
15.327,3.4927,-3.9876
15.432,3.4937,-3.9877
15.54,3.4946,-3.9876
15.642,3.4954,-3.987
15.747,3.4956,-3.9859
15.855,3.4956,-3.9845
15.957,3.4952,-3.9831
16.062,3.4946,-3.9818
16.167,3.4943,-3.9811
16.272,3.4942,-3.9809
16.377,3.4942,-3.9808
16.485,3.4941,-3.9808
16.587,3.4941,-3.9808
16.695,3.4941,-3.9808
16.797,3.4941,-3.9808
16.905,3.4941,-3.9808
17.007,3.4941,-3.9808
17.118,3.4941,-3.9808
17.238,3.4941,-3.9808
17.343,3.4941,-3.9808
17.448,3.4941,-3.9808
17.562,3.4941,-3.9808
17.679,3.4941,-3.9808
17.829,3.4941,-3.9808
17.955,3.4941,-3.9808
18.057,3.4941,-3.9808
18.162,3.4941,-3.9808
18.267,3.4941,-3.9808
18.372,3.4941,-3.9808
18.474,3.4941,-3.9808
18.582,3.4941,-3.9808
18.687,3.4941,-3.9808
18.792,3.4941,-3.9808
18.897,3.4941,-3.9808
19.002,3.4941,-3.9808
19.107,3.4941,-3.9808
19.215,3.4941,-3.9808
19.317,3.4941,-3.9808
19.422,3.4941,-3.9808
19.53,3.4941,-3.9808
19.632,3.4941,-3.9808
19.737,3.4941,-3.9808
19.842,3.4941,-3.9808
19.947,3.4941,-3.9808
20.052,3.4941,-3.9808
20.157,3.4941,-3.9808
20.262,3.4941,-3.9808
20.367,3.4941,-3.9808
20.472,3.4941,-3.9808
20.574,3.4941,-3.9808
20.685,3.4941,-3.9808
20.79,3.4941,-3.9808
20.892,3.4939,-3.9809
20.997,3.4886,-3.983
21.102,3.4879,-3.9836
21.207,3.4879,-3.9837
21.312,3.4879,-3.9837
21.417,3.4879,-3.9837
21.522,3.4853,-3.9846
21.627,3.4727,-3.9893
21.732,3.4502,-3.9981
21.84,3.4258,-4.0073
21.942,3.4092,-4.0136
22.047,3.4032,-4.0162
22.158,3.4033,-4.0166
22.278,3.4034,-4.0168
22.383,3.4034,-4.0168
22.488,3.4034,-4.0168
22.593,3.4034,-4.0168
22.698,3.4034,-4.0168
22.803,3.4034,-4.0168
22.905,3.4034,-4.0168
23.019,3.4034,-4.0168
23.139,3.4034,-4.0168
23.244,3.4034,-4.0168
23.349,3.4034,-4.0168
23.454,3.4015,-4.0171
23.559,3.3895,-4.0196
23.664,3.3672,-4.0247
23.769,3.3489,-4.0294
23.874,3.3415,-4.0315
23.979,3.3413,-4.0317
24.084,3.3412,-4.0318
24.189,3.3342,-4.0325
24.297,3.3177,-4.0348
24.399,3.3084,-4.0369
24.504,3.3078,-4.0373
24.609,3.3078,-4.0373
24.714,3.3078,-4.0374
24.819,3.3078,-4.0374
24.93,3.3078,-4.0374
25.032,3.3078,-4.0374
25.134,3.3078,-4.0374
25.242,3.3078,-4.0374
25.344,3.3078,-4.0374
25.449,3.3078,-4.0374
25.554,3.3078,-4.0374
25.659,3.3078,-4.0374
25.764,3.308,-4.0379
