t,x,y
0.0,4.0,-1.5
0.105,4.0,-1.5
0.21,4.0001,-1.4999
0.315,4.001,-1.4997
0.42,4.0016,-1.4993
0.525,4.003,-1.499
0.63,4.0043,-1.4987
0.732,4.0057,-1.4984
0.843,4.0055,-1.498
0.945,4.0044,-1.4976
1.047,4.0028,-1.4973
1.164,4.0005,-1.4967
1.284,3.9988,-1.4967
1.386,3.9958,-1.496
1.494,3.9915,-1.4949
1.596,3.9866,-1.4933
1.701,3.9822,-1.4919
1.806,3.9794,-1.4909
1.911,3.9775,-1.4904
2.016,3.9767,-1.4903
2.121,3.9766,-1.4905
2.226,3.9779,-1.4914
2.331,3.9786,-1.4921
2.436,3.9782,-1.4923
2.541,3.9767,-1.492
2.649,3.9762,-1.492
2.754,3.9763,-1.4921
2.88,3.977,-1.4925
2.982,3.9779,-1.4929
3.087,3.9789,-1.4932
3.189,3.9799,-1.4936
3.297,3.9811,-1.494
3.402,3.9824,-1.4943
3.507,3.9828,-1.4945
3.618,3.9824,-1.4947
3.738,3.9809,-1.4949
3.843,3.9784,-1.4954
3.948,3.975,-1.4962
4.053,3.9714,-1.4971
4.158,3.9676,-1.4984
4.263,3.9614,-1.5008
4.365,3.954,-1.5043
4.473,3.9462,-1.5084
4.575,3.9385,-1.513
4.683,3.9285,-1.5196
4.788,3.917,-1.5282
4.896,3.9049,-1.5382
5.001,3.8922,-1.5497
5.106,3.8795,-1.562
5.211,3.867,-1.5752
5.316,3.8551,-1.5887
5.421,3.8432,-1.6032
5.523,3.8312,-1.6185
5.628,3.8197,-1.6341
5.733,3.8086,-1.65
5.838,3.7977,-1.6662
5.952,3.787,-1.6828
6.069,3.7739,-1.7037
6.174,3.7628,-1.7218
6.279,3.752,-1.7401
6.387,3.7417,-1.7575
6.492,3.7322,-1.7737
6.615,3.7207,-1.7932
6.72,3.7108,-1.8096
6.828,3.7007,-1.8263
6.93,3.6897,-1.8439
7.038,3.6785,-1.8614
7.143,3.6682,-1.8768
7.245,3.6577,-1.8922
7.353,3.6512,-1.9014
7.455,3.6367,-1.921
7.56,3.6276,-1.9325
7.668,3.6208,-1.9408
7.791,3.6094,-1.9539
7.896,3.6027,-1.9609
8.004,3.597,-1.9665
8.109,3.5912,-1.9716
8.211,3.5855,-1.9765
8.316,3.5796,-1.9812
8.424,3.5732,-1.9858
8.526,3.5632,-1.9922
8.634,3.5514,-1.9992
8.739,3.5409,-2.0048
8.841,3.5359,-2.0074
8.946,3.5361,-2.0076
9.054,3.5391,-2.0067
9.156,3.5428,-2.0058
9.264,3.5461,-2.005
9.366,3.5488,-2.0043
9.474,3.551,-2.0039
9.576,3.5527,-2.0036
9.681,3.5565,-2.003
9.786,3.5574,-2.0029
9.891,3.5503,-2.0037
9.996,3.539,-2.0049
10.101,3.524,-2.0063
10.209,3.5057,-2.0076
10.311,3.485,-2.0087
10.413,3.4623,-2.0096
10.521,3.4371,-2.0104
10.629,3.4107,-2.0111
10.731,3.3838,-2.0115
10.836,3.3572,-2.0117
10.941,3.33,-2.0118
11.046,3.3026,-2.0119
11.148,3.2753,-2.0118
11.259,3.248,-2.0116
11.361,3.2207,-2.0113
11.466,3.1933,-2.011
11.571,3.166,-2.0107
11.676,3.1388,-2.0104
11.781,3.1115,-2.0101
11.886,3.0842,-2.0098
11.991,3.057,-2.0095
12.096,3.0297,-2.0093
12.201,3.0024,-2.009
12.306,2.9751,-2.0086
12.417,2.9479,-2.0082
12.537,2.9151,-2.0077
12.648,2.8879,-2.007
12.768,2.8554,-2.0061
12.876,2.8284,-2.0052
12.984,2.8012,-2.0041
13.104,2.7684,-2.0024
13.215,2.7412,-2.0009
13.317,2.7143,-1.999
13.419,2.6877,-1.9968
13.53,2.6611,-1.9943
13.635,2.6346,-1.9914
13.752,2.6021,-1.9874
13.863,2.5751,-1.9842
13.965,2.5483,-1.9807
14.073,2.5215,-1.9771
14.178,2.4947,-1.9736
14.28,2.4678,-1.9703
14.388,2.4408,-1.9674
14.49,2.4138,-1.9649
14.595,2.3868,-1.9628
14.7,2.3599,-1.9612
14.805,2.3387,-1.9603
14.91,2.3203,-1.9598
15.015,2.3049,-1.9594
15.12,2.2912,-1.9593
15.225,2.2792,-1.9591
15.327,2.2683,-1.959
15.438,2.2583,-1.9589
15.54,2.2472,-1.9585
15.648,2.2356,-1.9581
15.75,2.2265,-1.9575
15.855,2.223,-1.9571
15.96,2.221,-1.9567
16.065,2.2189,-1.9562
16.17,2.2168,-1.9557
16.278,2.2142,-1.9549
16.383,2.2107,-1.9537
16.485,2.2067,-1.9524
16.596,2.2021,-1.9505
16.704,2.1967,-1.948
16.821,2.1895,-1.9441
16.926,2.1827,-1.9399
17.037,2.1758,-1.9352
17.16,2.1673,-1.9285
17.265,2.1595,-1.9215
17.388,2.1513,-1.9134
17.496,2.1446,-1.9063
17.598,2.1397,-1.9007
17.706,2.1381,-1.8994
17.808,2.1347,-1.8942
17.913,2.1336,-1.8932
18.018,2.1338,-1.8942
18.123,2.1352,-1.8974
18.231,2.1367,-1.9011
18.342,2.1359,-1.8998
18.444,2.1331,-1.894
18.564,2.1277,-1.8826
18.669,2.1214,-1.8689
18.777,2.1142,-1.8529
18.879,2.1066,-1.8355
18.987,2.099,-1.8174
19.092,2.0914,-1.7987
19.194,2.0834,-1.7785
19.299,2.0759,-1.7581
19.404,2.0689,-1.7382
19.509,2.0619,-1.7176
19.611,2.0551,-1.696
19.719,2.0485,-1.6735
19.824,2.0422,-1.6503
19.929,2.036,-1.6258
20.034,2.0301,-1.6004
20.139,2.0246,-1.5743
20.244,2.0196,-1.5477
20.355,2.0151,-1.5214
20.475,2.0102,-1.489
20.58,2.0066,-1.4618
20.688,2.0035,-1.4347
20.793,2.0007,-1.4076
20.895,1.9984,-1.3802
21.0,1.9965,-1.3529
21.105,1.9949,-1.3255
21.21,1.9935,-1.2982
21.315,1.9924,-1.2708
21.423,1.9915,-1.2435
21.546,1.9907,-1.2107
21.651,1.9902,-1.1834
21.756,1.9898,-1.1561
21.867,1.9895,-1.1288
21.987,1.9892,-1.096
22.092,1.989,-1.0688
22.197,1.9888,-1.0417
22.302,1.9885,-1.0145
22.404,1.9881,-0.9873
22.515,1.9877,-0.96
22.623,1.9871,-0.9328
22.743,1.9862,-0.9001
