t,x,y
0.0,-0.5,-4.0
0.108,-0.5,-4.0
0.21,-0.4998,-3.9982
0.315,-0.4999,-3.9982
0.423,-0.5,-3.9982
0.528,-0.5,-3.9982
0.63,-0.5,-3.9982
0.738,-0.5,-3.9982
0.846,-0.5,-3.9982
0.963,-0.4994,-3.9924
1.071,-0.4987,-3.9805
1.176,-0.4991,-3.978
1.281,-0.4993,-3.978
1.389,-0.4994,-3.978
1.503,-0.4988,-3.9737
1.611,-0.4969,-3.9586
1.731,-0.4961,-3.945
1.839,-0.4966,-3.9439
1.956,-0.4968,-3.9439
2.058,-0.4971,-3.9439
2.172,-0.4976,-3.9441
2.292,-0.4979,-3.9443
2.397,-0.4983,-3.9445
2.502,-0.4978,-3.9446
2.604,-0.498,-3.9448
2.709,-0.4986,-3.9451
2.814,-0.4983,-3.9382
2.919,-0.4981,-3.9203
3.027,-0.4985,-3.9044
3.129,-0.499,-3.8997
3.234,-0.4991,-3.8997
3.339,-0.4991,-3.8997
3.441,-0.4991,-3.8997
3.549,-0.4991,-3.8997
3.654,-0.4991,-3.8997
3.759,-0.4991,-3.8997
3.864,-0.4991,-3.8997
3.972,-0.4991,-3.8997
4.074,-0.4991,-3.8997
4.179,-0.4991,-3.8997
4.284,-0.4992,-3.8997
4.389,-0.5,-3.8999
4.494,-0.5012,-3.9004
4.602,-0.5026,-3.9011
4.704,-0.5039,-3.9022
4.815,-0.5049,-3.9034
4.935,-0.5043,-3.9042
5.04,-0.5032,-3.9043
5.148,-0.5032,-3.9051
5.25,-0.5035,-3.9064
5.358,-0.5033,-3.9075
5.46,-0.5028,-3.9084
5.565,-0.5021,-3.909
5.67,-0.5014,-3.9096
5.775,-0.5005,-3.91
5.88,-0.4997,-3.9104
5.988,-0.4987,-3.9106
6.09,-0.4978,-3.9108
6.195,-0.4969,-3.9106
6.306,-0.4963,-3.9096
6.426,-0.496,-3.908
6.531,-0.4959,-3.907
6.636,-0.4959,-3.906
6.741,-0.496,-3.9052
6.846,-0.4963,-3.9043
6.951,-0.4966,-3.9035
7.053,-0.497,-3.9028
7.161,-0.4975,-3.9021
7.266,-0.4981,-3.9013
7.374,-0.4988,-3.9005
7.476,-0.4995,-3.8998
7.581,-0.5003,-3.8989
7.686,-0.5011,-3.8981
7.791,-0.5019,-3.8971
7.896,-0.5027,-3.896
8.001,-0.5035,-3.8947
8.106,-0.5041,-3.8933
8.211,-0.5047,-3.8918
8.316,-0.5051,-3.8902
8.427,-0.5054,-3.8884
8.547,-0.5059,-3.8865
8.655,-0.5066,-3.8807
8.766,-0.5064,-3.864
8.868,-0.5025,-3.8388
8.97,-0.4984,-3.8215
9.072,-0.4973,-3.8148
9.177,-0.4983,-3.8134
9.282,-0.4978,-3.8103
9.39,-0.4908,-3.7995
9.492,-0.479,-3.7839
9.597,-0.4726,-3.7761
9.702,-0.467,-3.7689
9.807,-0.4547,-3.7532
9.912,-0.4379,-3.7322
10.02,-0.4214,-3.7109
10.134,-0.4094,-3.6954
10.251,-0.4037,-3.6882
10.353,-0.4037,-3.6882
10.458,-0.4037,-3.6882
10.563,-0.4036,-3.6882
10.668,-0.4036,-3.6882
10.773,-0.4036,-3.6882
10.884,-0.4036,-3.6882
10.995,-0.4036,-3.6882
11.106,-0.4036,-3.6882
11.208,-0.4036,-3.6882
11.322,-0.4036,-3.6882
11.427,-0.4036,-3.6882
11.55,-0.4036,-3.6882
11.658,-0.4036,-3.6882
11.76,-0.4036,-3.6882
11.868,-0.4036,-3.6882
11.976,-0.4036,-3.6882
12.078,-0.4036,-3.6882
12.18,-0.4036,-3.6882
12.285,-0.4036,-3.6882
12.39,-0.4036,-3.6882
12.495,-0.4036,-3.6882
12.6,-0.4036,-3.6882
12.702,-0.4036,-3.6882
12.813,-0.4036,-3.6882
12.915,-0.4036,-3.6882
13.023,-0.4036,-3.6882
13.125,-0.4036,-3.6882
13.23,-0.4036,-3.6882
13.335,-0.4036,-3.6882
13.44,-0.4036,-3.6882
13.545,-0.4036,-3.6882
13.65,-0.4036,-3.6882
13.755,-0.4036,-3.6882
13.86,-0.4036,-3.6882
13.965,-0.4036,-3.6882
14.07,-0.4036,-3.6882
14.175,-0.4036,-3.6882
14.28,-0.4036,-3.6882
14.385,-0.4036,-3.6882
14.49,-0.4036,-3.6882
14.595,-0.4036,-3.6882
14.7,-0.4036,-3.6882
14.805,-0.4036,-3.6882
14.913,-0.4036,-3.6882
15.015,-0.4036,-3.6882
15.123,-0.4036,-3.6882
15.246,-0.4036,-3.6882
15.357,-0.4036,-3.6882
15.477,-0.4009,-3.6834
15.582,-0.3923,-3.6693
15.687,-0.3784,-3.6475
15.795,-0.3643,-3.6244
15.897,-0.3509,-3.601
16.005,-0.338,-3.5771
16.107,-0.3273,-3.5568
16.212,-0.3215,-3.5461
16.317,-0.3181,-3.5384
16.425,-0.3116,-3.5233
16.527,-0.3077,-3.5155
16.629,-0.3073,-3.5152
16.737,-0.3073,-3.5152
16.842,-0.3072,-3.5152
16.947,-0.3072,-3.5152
17.052,-0.3072,-3.5152
17.157,-0.3072,-3.5152
17.262,-0.3067,-3.5136
17.367,-0.3025,-3.5028
17.481,-0.294,-3.482
17.598,-0.2823,-3.4524
17.703,-0.2755,-3.436
17.808,-0.2729,-3.4296
17.913,-0.2728,-3.4296
18.018,-0.2724,-3.4278
