t,x,y
0.0,3.5,-4.0
0.117,3.5,-4.0
0.219,3.4999,-4.0002
0.324,3.4996,-4.0006
0.45,3.4993,-3.9992
0.555,3.4989,-3.9965
0.66,3.4986,-3.9941
0.768,3.4982,-3.9917
0.87,3.4976,-3.988
0.975,3.4969,-3.9841
1.08,3.4962,-3.9804
1.185,3.495,-3.9756
1.293,3.4934,-3.97
1.398,3.4929,-3.9685
1.5,3.493,-3.9689
1.605,3.4938,-3.971
1.71,3.4945,-3.9728
1.815,3.4946,-3.9731
1.92,3.4938,-3.972
2.034,3.4926,-3.9705
2.151,3.4899,-3.9676
2.256,3.4857,-3.9633
2.361,3.4796,-3.9578
2.469,3.472,-3.9517
2.589,3.4617,-3.9446
2.697,3.4525,-3.939
2.805,3.443,-3.9341
2.91,3.432,-3.9292
3.012,3.4175,-3.9237
3.12,3.3997,-3.9183
3.222,3.3791,-3.9133
3.327,3.3568,-3.9091
3.432,3.3328,-3.9059
3.54,3.3064,-3.9036
3.642,3.2794,-3.9024
3.75,3.2524,-3.9024
3.852,3.2254,-3.9032
3.957,3.1983,-3.9049
4.062,3.1713,-3.9072
4.167,3.1443,-3.9101
4.275,3.1173,-3.9135
4.377,3.0903,-3.9172
4.482,3.0633,-3.9212
4.587,3.0363,-3.9253
4.695,3.0092,-3.9294
4.8,2.9821,-3.9333
4.902,2.955,-3.9371
5.01,2.9278,-3.9406
5.112,2.9005,-3.9438
5.217,2.8733,-3.9469
5.322,2.846,-3.9495
5.427,2.8187,-3.9517
5.535,2.7913,-3.9535
5.637,2.7639,-3.9549
5.742,2.7365,-3.956
5.847,2.709,-3.9566
5.952,2.6816,-3.9568
6.057,2.6541,-3.9565
6.162,2.6277,-3.9557
6.27,2.6053,-3.954
6.372,2.5826,-3.9519
6.48,2.5589,-3.9489
6.582,2.5338,-3.9448
6.687,2.5085,-3.9396
6.792,2.4836,-3.9334
6.897,2.4577,-3.9256
6.999,2.4315,-3.9164
7.11,2.4058,-3.906
7.212,2.3806,-3.8944
7.317,2.356,-3.8816
7.419,2.332,-3.8677
7.527,2.3086,-3.8527
7.632,2.2859,-3.8366
7.752,2.2641,-3.8196
7.872,2.239,-3.7978
7.989,2.2152,-3.7748
8.094,2.1967,-3.7549
8.208,2.1788,-3.734
8.325,2.1587,-3.7079
8.439,2.1433,-3.6855
8.556,2.1264,-3.6582
8.661,2.1136,-3.6351
8.787,2.0992,-3.6062
8.892,2.088,-3.5809
8.997,2.0777,-3.5552
9.102,2.0684,-3.5293
9.207,2.0598,-3.5032
9.312,2.0519,-3.4769
9.417,2.0445,-3.4504
9.522,2.0377,-3.4239
