t,x,y
0.0,1.5,-4.0
0.105,1.5,-4.0
0.213,1.5,-3.9998
0.315,1.4993,-3.9987
0.426,1.4983,-3.9987
0.546,1.4977,-3.9904
0.651,1.4971,-3.9896
0.756,1.4964,-3.9845
0.861,1.4948,-3.9707
0.969,1.4924,-3.9573
1.074,1.4896,-3.9441
1.197,1.486,-3.9291
1.302,1.4832,-3.919
1.407,1.4804,-3.9094
1.515,1.4765,-3.8956
1.617,1.4719,-3.8819
1.722,1.4671,-3.8686
1.827,1.4623,-3.8561
1.935,1.4573,-3.8437
2.037,1.4524,-3.8316
2.142,1.4469,-3.8194
2.247,1.4409,-3.8063
2.352,1.4346,-3.7933
2.457,1.4283,-3.7808
2.562,1.422,-3.769
2.667,1.4156,-3.7572
2.772,1.4089,-3.7456
2.877,1.4016,-3.7325
2.982,1.3939,-3.7203
3.09,1.3862,-3.7083
3.198,1.3797,-3.6988
3.315,1.3787,-3.6978
3.423,1.3796,-3.6978
3.528,1.3797,-3.6959
3.633,1.379,-3.6928
3.738,1.3776,-3.6883
3.843,1.3758,-3.6834
3.948,1.3727,-3.6763
4.053,1.366,-3.6592
4.158,1.3587,-3.6377
4.263,1.3547,-3.6257
4.371,1.3529,-3.6228
4.473,1.3514,-3.622
4.578,1.3499,-3.6219
4.683,1.3485,-3.6223
4.788,1.3472,-3.6234
4.893,1.3472,-3.6225
5.001,1.3479,-3.6202
5.103,1.3484,-3.6178
5.211,1.3483,-3.6159
5.313,1.3484,-3.6143
5.418,1.3486,-3.613
5.523,1.3485,-3.612
5.628,1.3484,-3.6112
5.733,1.3485,-3.6104
5.838,1.3486,-3.6095
5.943,1.3487,-3.6087
6.048,1.3488,-3.6079
6.153,1.349,-3.6071
6.255,1.3491,-3.6063
6.363,1.3493,-3.6055
6.468,1.3495,-3.6047
6.573,1.3496,-3.6039
6.678,1.3498,-3.6031
6.783,1.35,-3.6023
6.888,1.35,-3.6017
6.996,1.3499,-3.6014
7.098,1.3498,-3.6011
7.203,1.3499,-3.6008
7.308,1.3499,-3.6006
7.422,1.35,-3.6003
7.539,1.3501,-3.6
7.647,1.3502,-3.5997
7.752,1.3503,-3.5995
7.857,1.3503,-3.5992
7.959,1.3504,-3.599
8.067,1.3505,-3.5987
8.196,1.3506,-3.5984
8.325,1.3507,-3.5981
8.487,1.3508,-3.5977
8.601,1.3509,-3.5974
8.733,1.351,-3.5971
8.841,1.3511,-3.5968
8.949,1.3512,-3.5965
9.054,1.3513,-3.5963
9.162,1.3514,-3.596
9.264,1.3515,-3.5958
9.366,1.3516,-3.5955
