t,x,y
0.0,4.0,-3.5
0.108,4.0,-3.5
0.231,3.9997,-3.4997
0.339,3.999,-3.499
0.441,3.998,-3.4983
0.546,3.9967,-3.4977
0.654,3.9952,-3.497
0.756,3.9935,-3.4964
0.861,3.9916,-3.4956
0.972,3.9896,-3.4947
1.092,3.987,-3.4936
1.197,3.9848,-3.4925
1.305,3.9825,-3.4912
1.407,3.9803,-3.4897
1.515,3.9781,-3.4881
1.62,3.9759,-3.4862
1.728,3.9736,-3.4837
1.83,3.966,-3.4748
1.935,3.9528,-3.4573
2.037,3.9398,-3.4372
2.142,3.9283,-3.4162
2.25,3.9183,-3.3945
2.355,3.9096,-3.3725
2.457,3.9022,-3.35
2.562,3.8962,-3.3273
2.67,3.8912,-3.3036
2.772,3.8875,-3.2796
2.877,3.8849,-3.2557
2.985,3.8834,-3.2318
3.087,3.8829,-3.2081
3.192,3.8833,-3.1845
3.297,3.8845,-3.161
3.402,3.8863,-3.1378
3.51,3.8888,-3.1147
3.633,3.8924,-3.0873
3.741,3.8958,-3.0647
3.843,3.8996,-3.0422
3.954,3.9035,-3.0199
4.071,3.9084,-2.9936
4.182,3.9117,-2.9766
4.299,3.9165,-2.9512
4.416,3.9214,-2.926
4.542,3.9261,-2.9007
4.647,3.9299,-2.8797
4.749,3.9334,-2.8588
4.875,3.9375,-2.8337
4.977,3.9406,-2.8127
5.082,3.9435,-2.7918
5.187,3.9461,-2.7709
5.292,3.9484,-2.7499
5.4,3.9503,-2.729
5.508,3.9519,-2.7081
5.628,3.9534,-2.683
5.733,3.9541,-2.6621
5.841,3.9545,-2.6412
5.946,3.9544,-2.6203
6.048,3.9539,-2.5994
6.153,3.953,-2.5785
6.258,3.9516,-2.5577
6.363,3.9498,-2.537
6.468,3.9475,-2.5162
6.573,3.9447,-2.4956
6.678,3.9415,-2.475
6.786,3.9378,-2.4545
6.894,3.9336,-2.4342
6.996,3.929,-2.414
7.098,3.9253,-2.4006
7.203,3.9244,-2.398
7.308,3.9231,-2.3939
7.416,3.9181,-2.3793
7.518,3.9105,-2.3599
7.623,3.9022,-2.3407
7.725,3.8936,-2.3218
7.833,3.8845,-2.3031
7.938,3.875,-2.2845
8.043,3.865,-2.2662
8.148,3.8547,-2.2482
8.253,3.844,-2.2304
8.358,3.8328,-2.2128
8.463,3.8213,-2.1955
8.568,3.8094,-2.1785
8.673,3.7971,-2.1618
8.778,3.7844,-2.1453
8.886,3.7713,-2.1291
8.991,3.7579,-2.1132
9.093,3.744,-2.0975
9.198,3.7298,-2.0821
9.306,3.7153,-2.067
9.408,3.7005,-2.0523
9.513,3.6853,-2.0379
9.621,3.6699,-2.0238
9.723,3.6542,-2.01
9.828,3.6382,-1.9966
9.933,3.6219,-1.9835
10.038,3.6054,-1.9707
10.146,3.5886,-1.9583
10.248,3.5715,-1.9463
10.353,3.5542,-1.9347
10.458,3.5367,-1.9234
10.566,3.5189,-1.9126
10.671,3.5009,-1.9021
10.773,3.4826,-1.892
10.878,3.4641,-1.8823
10.986,3.4453,-1.873
11.088,3.4264,-1.864
11.193,3.4073,-1.8555
11.298,3.388,-1.8473
11.403,3.3685,-1.8394
11.508,3.3488,-1.8319
11.613,3.329,-1.8248
11.718,3.3091,-1.818
11.823,3.2891,-1.8116
11.928,3.2689,-1.8054
12.033,3.2486,-1.7996
12.141,3.2282,-1.7941
12.243,3.2077,-1.7889
12.357,3.1872,-1.7839
12.459,3.1664,-1.7792
12.561,3.1457,-1.7747
12.663,3.1248,-1.7704
12.765,3.1038,-1.7664
12.873,3.0829,-1.7626
12.978,3.0618,-1.759
13.104,3.0365,-1.7548
13.209,3.0153,-1.7514
13.323,2.994,-1.7481
13.443,2.968,-1.744
13.545,2.9456,-1.7406
13.65,2.9232,-1.7371
13.755,2.9007,-1.7336
13.86,2.8782,-1.7298
13.965,2.8557,-1.7258
14.07,2.8331,-1.7216
14.175,2.8106,-1.717
14.28,2.7881,-1.7122
14.385,2.7655,-1.7069
14.49,2.743,-1.7013
14.595,2.7205,-1.6952
14.7,2.6982,-1.6886
14.805,2.6759,-1.6815
14.91,2.6538,-1.6738
15.015,2.6319,-1.6657
15.126,2.6101,-1.6569
15.249,2.5844,-1.6456
15.351,2.5632,-1.6357
15.459,2.5424,-1.6251
15.561,2.5218,-1.6139
15.669,2.5014,-1.6021
15.774,2.4814,-1.5896
15.879,2.4617,-1.5765
15.981,2.4424,-1.5629
16.086,2.4236,-1.5487
16.188,2.4052,-1.5339
16.299,2.3874,-1.5185
16.401,2.37,-1.5025
16.506,2.3532,-1.4859
16.608,2.3369,-1.4688
16.716,2.3211,-1.4512
16.821,2.306,-1.433
16.926,2.2914,-1.4144
17.031,2.2775,-1.3953
17.139,2.2642,-1.3759
17.244,2.2515,-1.356
17.352,2.2395,-1.3357
17.478,2.2259,-1.311
17.598,2.2133,-1.2859
17.703,2.2034,-1.2646
17.808,2.1941,-1.2432
17.916,2.1854,-1.2216
18.018,2.1773,-1.1997
18.123,2.1697,-1.1777
18.228,2.1626,-1.1555
18.336,2.156,-1.1333
18.438,2.1499,-1.111
18.543,2.1442,-1.0887
18.651,2.1389,-1.0664
18.756,2.134,-1.044
18.864,2.1294,-1.0216
18.969,2.125,-0.9993
19.089,2.12,-0.9725
19.194,2.1161,-0.9502
19.299,2.1124,-0.9285
19.413,2.1088,-0.9071
19.515,2.1053,-0.8858
19.641,2.101,-0.8603
19.743,2.0975,-0.8391
19.845,2.0939,-0.818
19.95,2.0902,-0.7969
20.055,2.0864,-0.7758
20.16,2.0826,-0.7548
20.265,2.0785,-0.7339
20.373,2.0743,-0.713
20.475,2.07,-0.6921
20.58,2.0654,-0.6714
20.685,2.0607,-0.6507
20.79,2.0557,-0.6301
20.895,2.0505,-0.6096
21.0,2.0451,-0.5891
21.105,2.0393,-0.5688
21.216,2.0333,-0.5486
21.324,2.027,-0.5285
21.441,2.019,-0.5046
21.552,2.012,-0.4848
21.675,2.0032,-0.4612
21.777,1.9955,-0.4416
21.906,1.9858,-0.4183
22.008,1.9773,-0.3991
22.113,1.9685,-0.38
22.242,1.9575,-0.3573
22.353,1.9479,-0.3386
22.47,1.936,-0.3164
22.575,1.9257,-0.2983
22.68,1.9151,-0.2803
22.785,1.9041,-0.2625
22.896,1.8928,-0.245
23.016,1.8787,-0.2242
23.121,1.8666,-0.2072
23.229,1.8541,-0.1905
23.334,1.8412,-0.1741
23.439,1.828,-0.1579
23.547,1.8144,-0.1421
23.655,1.8005,-0.1266
23.772,1.7834,-0.1084
23.877,1.7688,-0.0935
23.982,1.7538,-0.079
24.09,1.7385,-0.0647
24.195,1.7228,-0.0508
24.297,1.7069,-0.0373
24.402,1.6907,-0.024
24.507,1.6742,-0.011
24.612,1.6575,0.0017
24.717,1.6405,0.014
24.825,1.6232,0.026
24.927,1.6058,0.0377
25.032,1.5881,0.049
25.14,1.5703,0.0601
25.245,1.5523,0.0708
25.347,1.534,0.0812
25.452,1.5156,0.0912
25.56,1.497,0.1008
25.662,1.4782,0.1102
25.767,1.4593,0.1192
25.875,1.4401,0.1279
25.983,1.4208,0.1362
26.103,1.3974,0.1458
26.211,1.3778,0.1534
26.313,1.358,0.1606
26.418,1.3381,0.1676
26.526,1.3181,0.1743
26.628,1.2979,0.1806
26.733,1.2777,0.1867
26.838,1.2573,0.1925
26.943,1.2369,0.198
27.051,1.2164,0.2032
27.153,1.1958,0.2082
27.258,1.1751,0.2129
27.369,1.1543,0.2174
27.489,1.1293,0.2225
27.594,1.1084,0.2265
27.699,1.0874,0.2303
27.804,1.0664,0.234
27.909,1.0452,0.2375
28.014,1.024,0.2409
28.119,1.0027,0.2442
28.227,0.9813,0.2475
28.329,0.9593,0.2509
28.434,0.9369,0.2544
28.542,0.9145,0.2579
