t,x,y
0.0,4.0,-1.5
0.102,4.0,-1.5
0.21,4.0,-1.5
0.312,4.0008,-1.4998
0.417,4.0013,-1.4995
0.525,4.0024,-1.4992
0.63,4.0035,-1.499
0.732,4.0051,-1.4988
0.84,4.0059,-1.4985
0.945,4.0057,-1.4983
1.047,4.0053,-1.4982
1.155,4.0042,-1.4979
1.257,4.0033,-1.4977
1.362,4.0023,-1.4973
1.47,4.0013,-1.497
1.572,4.0,-1.4965
1.677,3.9982,-1.4958
1.785,3.9961,-1.4949
1.887,3.9942,-1.494
1.995,3.9922,-1.4929
2.1,3.9899,-1.4916
2.202,3.9874,-1.4899
2.307,3.9845,-1.4877
2.415,3.9814,-1.4853
2.535,3.9775,-1.4818
2.643,3.9739,-1.4781
2.748,3.9698,-1.4735
2.853,3.9655,-1.4682
2.961,3.9613,-1.4622
3.063,3.9569,-1.4553
3.174,3.9518,-1.4464
3.294,3.946,-1.4344
3.399,3.9413,-1.423
3.504,3.9369,-1.4105
3.609,3.9329,-1.3971
3.714,3.9297,-1.3832
3.819,3.9272,-1.3693
3.924,3.9254,-1.3553
4.029,3.9242,-1.3406
4.134,3.9238,-1.3245
4.239,3.9242,-1.3078
4.347,3.9253,-1.2901
4.449,3.9275,-1.2711
4.554,3.9306,-1.2508
4.659,3.9344,-1.2307
4.764,3.9387,-1.2117
4.869,3.9434,-1.1935
4.974,3.9481,-1.1768
5.079,3.9529,-1.161
5.184,3.9574,-1.1469
5.289,3.9616,-1.1342
5.394,3.9656,-1.1225
5.499,3.9694,-1.1117
5.607,3.973,-1.1015
5.712,3.9763,-1.092
5.817,3.9795,-1.0827
5.919,3.9826,-1.0736
6.024,3.9857,-1.0642
6.132,3.9888,-1.0545
6.234,3.992,-1.044
6.336,3.9952,-1.0331
6.444,3.9982,-1.0222
6.549,4.0009,-1.0114
6.657,4.0036,-1.0003
6.759,4.0061,-0.9888
6.864,4.0085,-0.977
6.969,4.0107,-0.9652
7.074,4.0126,-0.9533
7.182,4.0145,-0.9409
7.284,4.0161,-0.9282
7.389,4.0176,-0.915
7.509,4.0192,-0.8984
7.62,4.0202,-0.8846
7.728,4.021,-0.871
7.83,4.0216,-0.8571
7.938,4.022,-0.843
8.064,4.0221,-0.8274
8.169,4.022,-0.8142
8.271,4.0217,-0.8017
8.379,4.0212,-0.7887
8.481,4.0205,-0.7765
8.586,4.0196,-0.7643
8.691,4.0184,-0.7519
8.796,4.017,-0.7399
8.901,4.0154,-0.7276
9.006,4.0136,-0.7155
9.114,4.0115,-0.7035
9.219,4.0092,-0.6912
9.321,4.0066,-0.6793
9.432,4.0038,-0.6669
9.552,3.9998,-0.6509
9.657,3.9961,-0.6376
9.765,3.9922,-0.6245
9.867,3.9881,-0.6113
9.978,3.9838,-0.5987
10.098,3.9786,-0.5838
10.203,3.974,-0.5714
10.317,3.9691,-0.559
10.437,3.963,-0.5444
10.542,3.9579,-0.5326
10.644,3.9524,-0.5206
10.746,3.9465,-0.5082
10.854,3.9403,-0.4957
10.956,3.9341,-0.4835
11.064,3.9278,-0.4718
11.172,3.9212,-0.4601
11.274,3.9146,-0.4487
11.379,3.9077,-0.4371
11.484,3.9006,-0.4257
11.589,3.8935,-0.4145
11.694,3.8862,-0.4035
11.802,3.8787,-0.3925
11.907,3.871,-0.3816
12.012,3.863,-0.3705
12.114,3.8547,-0.3596
12.219,3.8463,-0.3487
12.324,3.8376,-0.3378
12.429,3.8289,-0.3271
12.534,3.8202,-0.3167
12.639,3.8111,-0.3062
12.75,3.8018,-0.2958
12.852,3.7926,-0.2859
12.954,3.7833,-0.2759
13.059,3.7734,-0.2657
13.167,3.7632,-0.2555
13.269,3.7527,-0.2452
13.374,3.7419,-0.2351
13.479,3.7314,-0.2254
13.587,3.7209,-0.2159
13.689,3.7102,-0.2065
13.794,3.6992,-0.1971
13.896,3.6881,-0.1878
14.004,3.677,-0.1788
14.109,3.6655,-0.1698
14.214,3.6538,-0.1608
14.319,3.6417,-0.1518
14.424,3.6294,-0.1427
14.532,3.6175,-0.1343
14.64,3.6059,-0.1263
14.763,3.592,-0.1169
14.868,3.58,-0.109
14.973,3.5677,-0.1012
15.075,3.5548,-0.0932
15.18,3.5416,-0.0852
15.285,3.5281,-0.0773
15.39,3.5148,-0.0697
15.495,3.5025,-0.0629
15.603,3.4905,-0.0564
15.708,3.4786,-0.0501
15.81,3.4664,-0.0439
15.918,3.4539,-0.0377
16.02,3.441,-0.0315
16.128,3.4279,-0.0255
16.23,3.4147,-0.0196
16.338,3.4015,-0.0139
16.446,3.3882,-0.0084
16.569,3.3729,-0.0022
16.677,3.361,0.0024
16.779,3.3488,0.0069
16.893,3.3372,0.011
17.019,3.3227,0.0159
17.13,3.3086,0.0205
17.235,3.2964,0.0242
17.343,3.2838,0.0279
17.451,3.2711,0.0314
17.556,3.2587,0.0346
17.658,3.246,0.0378
17.763,3.2333,0.0408
17.871,3.2208,0.0436
17.973,3.2081,0.0462
18.078,3.1952,0.0487
18.186,3.1827,0.0509
18.291,3.1702,0.053
18.393,3.1579,0.0549
18.501,3.1459,0.0565
18.603,3.1332,0.0581
18.708,3.121,0.0594
18.819,3.109,0.0606
18.936,3.0955,0.0616
19.044,3.0823,0.0625
19.146,3.0668,0.0633
19.26,3.0486,0.064
19.383,3.0235,0.0648
19.485,3.0004,0.0654
19.593,2.976,0.0661
19.695,2.9513,0.0667
19.8,2.9265,0.0675
19.905,2.9014,0.0685
20.01,2.8762,0.0697
20.112,2.851,0.0711
20.223,2.8257,0.0729
20.328,2.8006,0.0749
20.43,2.7754,0.0772
20.538,2.7503,0.0798
20.643,2.7255,0.0828
20.748,2.7008,0.086
20.853,2.6765,0.0895
20.955,2.653,0.0933
21.06,2.6306,0.0971
21.168,2.6094,0.1009
21.291,2.5856,0.1055
21.396,2.5661,0.1096
21.507,2.5471,0.1136
21.627,2.5251,0.1185
21.732,2.5067,0.1227
21.84,2.4885,0.127
21.945,2.4705,0.1312
22.05,2.4528,0.1354
22.155,2.4357,0.1395
22.257,2.419,0.1435
22.362,2.4026,0.1474
22.467,2.3863,0.1513
22.572,2.3696,0.1552
22.677,2.3522,0.1593
22.785,2.3347,0.1634
22.887,2.3176,0.1673
22.992,2.3006,0.1712
23.1,2.2838,0.175
23.202,2.267,0.1788
23.31,2.2505,0.1824
23.412,2.2344,0.186
23.523,2.2182,0.1895
23.643,2.1984,0.1937
23.751,2.1814,0.1973
23.853,2.1648,0.2007
23.958,2.1485,0.2041
24.063,2.1327,0.2072
24.168,2.1178,0.2101
24.273,2.1035,0.2128
24.384,2.0894,0.2154
24.486,2.0754,0.218
24.591,2.0617,0.2203
24.696,2.0477,0.2227
24.798,2.0341,0.2248
