t,x,y
0.0,3.5,-4.0
0.102,3.5,-4.0
0.21,3.4999,-4.0003
0.318,3.4996,-4.0009
0.42,3.4993,-4.0021
0.525,3.4991,-4.0038
0.63,3.4988,-4.006
0.735,3.4987,-4.0084
0.843,3.4986,-4.0098
0.948,3.4986,-4.0111
1.053,3.4987,-4.0125
1.158,3.4989,-4.0137
1.263,3.4991,-4.0148
1.38,3.4993,-4.0159
1.497,3.4995,-4.0164
1.617,3.4995,-4.0164
1.722,3.4994,-4.0162
1.827,3.4993,-4.0161
1.935,3.4993,-4.016
2.037,3.4993,-4.0159
2.142,3.4992,-4.0157
2.244,3.4989,-4.0153
2.352,3.4985,-4.0146
2.457,3.498,-4.0137
2.565,3.4975,-4.013
2.673,3.4969,-4.0122
2.793,3.4961,-4.011
2.898,3.4952,-4.0099
3.003,3.4941,-4.0086
3.108,3.4928,-4.0072
3.213,3.4914,-4.0056
3.318,3.4898,-4.0041
3.423,3.488,-4.0023
3.528,3.4859,-4.0004
3.633,3.484,-3.9988
3.747,3.4821,-3.9973
3.864,3.4797,-3.9953
3.972,3.4767,-3.9931
4.074,3.4732,-3.9907
4.179,3.4693,-3.9881
4.287,3.4654,-3.9856
4.389,3.4612,-3.983
4.494,3.4568,-3.9804
4.599,3.4524,-3.9779
4.704,3.4479,-3.9755
4.809,3.4432,-3.973
4.914,3.4385,-3.9706
5.019,3.4341,-3.9685
5.124,3.4297,-3.9664
5.229,3.4256,-3.9645
5.334,3.4213,-3.9626
5.439,3.4163,-3.9605
5.544,3.411,-3.9583
5.649,3.4056,-3.9562
5.76,3.4004,-3.9541
5.88,3.3946,-3.952
5.985,3.3897,-3.9502
6.093,3.3841,-3.9482
6.195,3.3783,-3.9462
6.3,3.373,-3.9444
6.411,3.3672,-3.9425
6.534,3.3599,-3.9402
6.636,3.3537,-3.9383
6.741,3.3478,-3.9365
6.846,3.3422,-3.9349
6.954,3.337,-3.9334
7.059,3.3313,-3.9318
7.164,3.3255,-3.9302
7.266,3.3206,-3.9289
7.371,3.3167,-3.9279
7.476,3.3139,-3.9273
7.581,3.3106,-3.9264
7.689,3.3053,-3.9252
7.791,3.2995,-3.9239
7.905,3.2933,-3.9225
8.022,3.2857,-3.9208
8.13,3.2797,-3.9196
8.235,3.2731,-3.9182
8.34,3.2677,-3.9172
8.445,3.2636,-3.9165
8.55,3.2605,-3.916
8.652,3.2586,-3.9158
8.754,3.257,-3.9156
8.859,3.2557,-3.9155
8.967,3.2545,-3.9154
9.072,3.2529,-3.9152
9.177,3.2515,-3.915
9.282,3.2493,-3.9148
9.39,3.2469,-3.9146
9.492,3.2446,-3.9144
9.597,3.2421,-3.9141
9.705,3.2397,-3.914
9.807,3.2376,-3.9139
9.912,3.236,-3.9138
10.02,3.2347,-3.9138
10.134,3.2331,-3.9137
10.251,3.2331,-3.9134
10.353,3.2319,-3.9133
10.476,3.2268,-3.9133
10.578,3.2202,-3.9132
10.683,3.2145,-3.9131
10.794,3.2082,-3.913
10.905,3.2024,-3.913
11.025,3.194,-3.9129
11.13,3.1863,-3.9127
11.238,3.1786,-3.9125
11.364,3.1692,-3.9123
11.469,3.1607,-3.912
11.571,3.1514,-3.9116
11.679,3.1409,-3.911
11.781,3.1307,-3.9104
11.889,3.1218,-3.9098
11.991,3.1146,-3.9093
12.099,3.1103,-3.9091
12.204,3.1109,-3.9095
12.306,3.1167,-3.9105
12.411,3.1249,-3.9116
12.516,3.1328,-3.9124
12.621,3.1394,-3.913
12.726,3.145,-3.9133
12.831,3.1489,-3.9133
12.936,3.1518,-3.9132
13.044,3.1539,-3.913
13.146,3.1551,-3.9129
13.254,3.1555,-3.9128
13.356,3.1555,-3.9127
13.464,3.1556,-3.9126
13.566,3.1555,-3.9126
13.671,3.1546,-3.9126
13.779,3.1534,-3.9128
13.881,3.151,-3.913
13.986,3.1477,-3.9135
14.091,3.1435,-3.9141
14.202,3.1385,-3.9148
14.307,3.1325,-3.9156
14.409,3.1259,-3.9165
14.514,3.1182,-3.9174
14.616,3.1084,-3.9185
14.721,3.0972,-3.9195
14.826,3.0846,-3.9204
14.928,3.0705,-3.921
15.036,3.0554,-3.9213
15.147,3.0396,-3.9211
15.249,3.0233,-3.9204
15.351,3.0054,-3.9189
15.456,2.9868,-3.9168
15.561,2.9678,-3.9138
15.666,2.9492,-3.9101
15.771,2.9317,-3.906
15.882,2.9153,-3.9016
16.002,2.898,-3.8961
16.11,2.8853,-3.8916
16.212,2.8724,-3.8864
16.317,2.8589,-3.8804
16.422,2.8453,-3.8737
