t,x,y
0.0,4.0,0.5
0.102,4.0,0.5
0.216,4.0,0.5
0.339,3.9947,0.4995
0.444,3.9787,0.4981
0.549,3.9555,0.4967
0.651,3.9323,0.4948
0.759,3.9091,0.4921
0.867,3.8859,0.4885
0.969,3.8629,0.4842
1.077,3.8399,0.4792
1.182,3.817,0.4735
1.284,3.7943,0.4672
1.389,3.7717,0.4603
1.497,3.7492,0.4529
1.599,3.7269,0.445
1.707,3.7046,0.4366
1.821,3.6825,0.4278
1.935,3.6557,0.4166
2.064,3.6285,0.4046
2.166,3.6059,0.3942
2.271,3.5834,0.3835
2.382,3.561,0.3727
2.502,3.5342,0.3593
2.61,3.5119,0.348
2.736,3.4853,0.3343
2.838,3.4631,0.3227
2.943,3.4408,0.3111
3.048,3.4186,0.2994
3.153,3.3963,0.2878
3.258,3.3738,0.2762
3.36,3.3513,0.2647
3.468,3.3286,0.2534
3.573,3.3058,0.2423
3.678,3.2829,0.2314
3.78,3.2598,0.2208
3.888,3.2366,0.2106
3.993,3.2132,0.2006
4.101,3.1896,0.191
4.203,3.166,0.1818
4.308,3.1421,0.173
4.416,3.1181,0.1645
4.524,3.094,0.1564
4.644,3.065,0.1472
4.749,3.0406,0.14
4.857,3.0161,0.1331
4.962,2.9916,0.1267
5.067,2.9669,0.1206
5.169,2.9422,0.1149
5.274,2.9173,0.1095
5.379,2.8924,0.1045
5.487,2.8675,0.0999
5.601,2.8425,0.0956
5.715,2.8124,0.091
5.82,2.7874,0.0874
5.928,2.7621,0.0844
6.039,2.7368,0.0817
6.156,2.7064,0.0789
6.261,2.681,0.0769
6.366,2.6557,0.0754
6.471,2.6303,0.0742
6.576,2.605,0.0735
6.684,2.5797,0.073
6.789,2.5543,0.0729
6.894,2.5291,0.0731
6.996,2.5037,0.0737
7.101,2.4784,0.0745
7.206,2.4531,0.0756
7.311,2.4278,0.0769
7.416,2.4026,0.0785
7.521,2.3774,0.0803
7.626,2.3523,0.0823
7.734,2.3272,0.0845
7.839,2.3021,0.0869
7.944,2.2771,0.0894
8.067,2.2471,0.0925
8.181,2.2221,0.0951
8.301,2.1922,0.0984
8.403,2.1672,0.1011
8.508,2.1423,0.1038
8.616,2.1174,0.1065
8.721,2.0925,0.1092
8.823,2.0677,0.1118
8.925,2.0428,0.1144
9.036,2.0179,0.1169
9.138,1.993,0.1193
9.246,1.9681,0.1216
9.348,1.9432,0.1238
9.456,1.9183,0.1259
9.558,1.8934,0.1279
9.663,1.8685,0.1297
9.771,1.8436,0.1314
9.882,1.8187,0.1329
9.999,1.7889,0.1345
10.104,1.764,0.1357
10.209,1.7391,0.1366
10.317,1.7141,0.1374
10.422,1.6892,0.1379
