t,x,y
0.0,3.5,-4.0
0.102,3.5,-4.0
0.204,3.5,-3.9995
0.309,3.4999,-3.9907
0.414,3.4991,-3.974
0.519,3.498,-3.9581
0.624,3.497,-3.9427
0.729,3.4955,-3.9269
0.834,3.4931,-3.9096
0.939,3.4901,-3.8929
1.044,3.4866,-3.8771
1.149,3.4828,-3.8629
1.254,3.4781,-3.8473
1.359,3.4725,-3.8308
1.467,3.4665,-3.8155
1.569,3.46,-3.8009
1.677,3.4534,-3.7873
1.779,3.4457,-3.7728
1.884,3.437,-3.758
1.989,3.4279,-3.7438
2.091,3.4179,-3.7295
2.199,3.4086,-3.7171
2.304,3.4051,-3.7128
2.409,3.4058,-3.7123
2.511,3.4061,-3.7108
2.619,3.406,-3.7086
2.727,3.4056,-3.7065
2.832,3.4047,-3.7053
2.955,3.4036,-3.7038
3.06,3.4027,-3.7026
3.165,3.4018,-3.7014
3.27,3.401,-3.7003
3.381,3.4003,-3.7007
3.483,3.3999,-3.7025
3.588,3.4001,-3.7053
3.69,3.3999,-3.7062
3.795,3.4001,-3.7053
3.903,3.4001,-3.7039
4.005,3.3997,-3.7028
4.107,3.399,-3.7019
4.215,3.3983,-3.7005
4.32,3.3975,-3.6979
4.425,3.3966,-3.6955
4.53,3.396,-3.6956
4.638,3.3956,-3.6971
4.74,3.3957,-3.6997
4.848,3.3959,-3.7021
4.953,3.3959,-3.7017
5.055,3.396,-3.7003
5.16,3.3957,-3.6992
5.265,3.3956,-3.6981
5.37,3.3954,-3.697
5.475,3.3949,-3.6972
5.583,3.3946,-3.6977
5.688,3.3946,-3.698
5.793,3.3946,-3.6982
5.895,3.3947,-3.6984
6.0,3.3949,-3.6986
6.111,3.395,-3.6987
6.234,3.3951,-3.6986
6.36,3.3952,-3.6972
6.465,3.3949,-3.6967
6.567,3.3945,-3.6972
6.672,3.3943,-3.6975
6.777,3.3943,-3.6978
6.888,3.3944,-3.698
7.008,3.3946,-3.6982
7.116,3.3947,-3.6984
7.218,3.3948,-3.6984
7.326,3.3949,-3.6976
7.428,3.3948,-3.6969
7.53,3.3945,-3.6963
7.641,3.3942,-3.6962
7.746,3.3942,-3.6977
7.851,3.3942,-3.6985
7.974,3.3945,-3.6986
8.088,3.3946,-3.6983
8.208,3.3947,-3.6973
8.31,3.3945,-3.6967
8.415,3.3943,-3.697
8.523,3.3941,-3.6977
8.637,3.3941,-3.6979
8.739,3.3942,-3.698
8.853,3.3943,-3.697
8.961,3.3941,-3.6963
9.066,3.3939,-3.6957
9.174,3.3935,-3.6952
9.282,3.3932,-3.6946
9.402,3.3928,-3.6941
9.507,3.3925,-3.6951
9.609,3.3926,-3.6975
9.717,3.3928,-3.6995
9.822,3.3934,-3.6996
9.927,3.394,-3.6985
10.032,3.3942,-3.6976
10.137,3.394,-3.6971
10.242,3.3937,-3.6972
10.35,3.3936,-3.6965
10.452,3.3933,-3.6959
10.557,3.393,-3.6953
10.662,3.3927,-3.6951
10.77,3.3925,-3.6964
10.878,3.3924,-3.6983
10.998,3.3929,-3.6985
11.103,3.3933,-3.6985
11.217,3.3935,-3.6986
11.334,3.3936,-3.6988
11.439,3.3937,-3.6988
11.544,3.3938,-3.6979
11.649,3.3937,-3.6972
11.757,3.3934,-3.6967
11.859,3.3931,-3.6961
11.967,3.3928,-3.6955
12.069,3.3925,-3.6959
12.174,3.3922,-3.6977
12.279,3.3923,-3.6989
12.387,3.3928,-3.6989
12.489,3.3931,-3.6986
12.594,3.3933,-3.6978
12.696,3.3932,-3.6971
12.807,3.3929,-3.6965
12.909,3.3926,-3.6959
13.02,3.3923,-3.6953
13.122,3.3919,-3.6955
13.224,3.3918,-3.6973
13.329,3.3918,-3.6986
13.434,3.3922,-3.6985
13.539,3.3927,-3.6976
13.644,3.3927,-3.6968
13.746,3.3924,-3.6962
13.854,3.3922,-3.6959
13.962,3.3919,-3.697
14.064,3.3917,-3.699
14.169,3.3921,-3.6993
14.277,3.3926,-3.6993
14.379,3.3928,-3.6994
14.49,3.3929,-3.6995
14.61,3.3931,-3.6985
14.715,3.3929,-3.6978
14.82,3.3927,-3.6972
14.928,3.3923,-3.6967
15.03,3.392,-3.6961
15.135,3.3917,-3.6964
15.24,3.3914,-3.6976
15.348,3.3915,-3.6978
15.456,3.3917,-3.6979
15.576,3.3919,-3.697
15.69,3.3918,-3.6963
15.813,3.3916,-3.695
15.933,3.3912,-3.6952
16.038,3.3909,-3.6971
16.143,3.3908,-3.6996
16.251,3.3911,-3.7006
16.353,3.3918,-3.7005
