t,x,y
0.0,4.0,-3.5
0.108,4.0,-3.5
0.21,3.9998,-3.4999
0.315,3.9989,-3.4995
0.42,3.9975,-3.499
0.525,3.9959,-3.4986
0.633,3.994,-3.4983
0.735,3.9919,-3.4979
0.84,3.9896,-3.4975
0.948,3.9872,-3.4971
1.05,3.9847,-3.4966
1.155,3.9822,-3.496
1.26,3.9796,-3.4953
1.368,3.9771,-3.4945
1.47,3.9745,-3.4937
1.59,3.972,-3.4927
1.704,3.969,-3.4914
1.809,3.9665,-3.4902
1.914,3.9641,-3.489
2.034,3.9612,-3.4873
2.145,3.9589,-3.4859
2.25,3.9566,-3.4843
2.358,3.9544,-3.4827
2.46,3.9522,-3.4809
2.565,3.9501,-3.4791
2.67,3.9481,-3.4772
2.775,3.9455,-3.4744
2.88,3.9375,-3.4637
2.985,3.9252,-3.4463
3.087,3.9137,-3.4281
3.192,3.9034,-3.4095
3.297,3.8946,-3.3903
3.402,3.8875,-3.3709
3.507,3.8819,-3.3509
3.621,3.8779,-3.3304
3.741,3.8751,-3.3058
3.843,3.8743,-3.2855
3.948,3.8747,-3.2656
4.053,3.8764,-3.2461
4.158,3.8792,-3.2271
4.266,3.8829,-3.2085
4.368,3.8875,-3.1904
4.476,3.8928,-3.1728
4.578,3.8985,-3.156
4.683,3.9046,-3.1401
4.803,3.9126,-3.1215
4.917,3.9196,-3.1065
5.049,3.9284,-3.0889
5.166,3.9376,-3.0717
5.271,3.9455,-3.0577
5.376,3.9535,-3.0439
5.484,3.9618,-3.0303
5.586,3.9702,-3.017
5.697,3.9743,-3.0096
5.817,3.9735,-3.0098
5.922,3.9723,-3.0108
6.027,3.9711,-3.0121
6.132,3.9707,-3.0126
6.237,3.9757,-3.0048
6.342,3.9839,-2.9912
6.447,3.991,-2.9782
6.552,3.9931,-2.9734
6.657,3.9923,-2.9741
6.762,3.9912,-2.9752
6.867,3.9901,-2.9766
6.972,3.9917,-2.9738
7.077,3.9982,-2.9618
7.182,4.0052,-2.9475
7.287,4.0095,-2.9377
7.392,4.0094,-2.9369
7.497,4.0085,-2.9379
7.602,4.0074,-2.9393
7.707,4.0064,-2.941
7.812,4.0053,-2.943
7.917,4.0048,-2.9443
8.022,4.0078,-2.937
8.127,4.0132,-2.9222
8.232,4.0181,-2.9071
8.337,4.0227,-2.8924
8.442,4.0245,-2.8854
8.55,4.0239,-2.886
8.652,4.0231,-2.8872
8.757,4.0229,-2.8874
8.862,4.0261,-2.8783
8.97,4.0308,-2.8632
9.072,4.0338,-2.8517
9.183,4.0338,-2.8501
9.303,4.033,-2.8513
9.408,4.0323,-2.8528
9.513,4.0329,-2.8507
9.618,4.0365,-2.8382
9.726,4.0403,-2.8228
9.828,4.0435,-2.8085
9.933,4.0442,-2.8035
10.041,4.0437,-2.8044
10.146,4.043,-2.8056
10.248,4.0423,-2.8072
10.353,4.0429,-2.8048
10.461,4.046,-2.792
10.563,4.049,-2.7764
10.677,4.0513,-2.7625
10.797,4.0514,-2.7586
10.92,4.0506,-2.7601
11.031,4.05,-2.7617
11.148,4.0496,-2.7629
11.253,4.0512,-2.7544
11.364,4.0535,-2.7387
11.466,4.0553,-2.7229
11.571,4.0561,-2.7122
11.676,4.0558,-2.7115
11.781,4.0552,-2.7127
11.886,4.0547,-2.7143
11.991,4.0543,-2.7162
12.096,4.054,-2.7175
12.201,4.0548,-2.7097
12.306,4.0558,-2.694
12.411,4.0562,-2.6781
12.519,4.0563,-2.6642
12.621,4.056,-2.6605
12.726,4.0555,-2.6616
12.831,4.0551,-2.6631
12.936,4.0548,-2.6646
13.041,4.055,-2.6582
13.146,4.0552,-2.643
13.254,4.0548,-2.6271
13.356,4.0542,-2.615
13.467,4.0537,-2.6133
13.587,4.0533,-2.6147
13.692,4.053,-2.6163
13.797,4.0528,-2.6183
13.902,4.0527,-2.6168
14.007,4.0522,-2.6046
14.112,4.0509,-2.5887
14.223,4.0492,-2.5738
14.325,4.0481,-2.5679
14.427,4.0478,-2.569
14.535,4.0476,-2.5705
14.637,4.0475,-2.5719
14.742,4.0469,-2.5654
14.853,4.0452,-2.5502
14.973,4.0424,-2.5313
15.078,4.0402,-2.5181
15.183,4.0394,-2.5153
15.288,4.0392,-2.5163
15.396,4.039,-2.5177
15.501,4.0389,-2.5195
15.606,4.0385,-2.5159
15.711,4.0364,-2.5021
15.813,4.0334,-2.4865
15.918,4.0304,-2.4721
16.023,4.0289,-2.467
16.128,4.0287,-2.468
16.233,4.0286,-2.4695
16.338,4.0287,-2.4713
16.443,4.0288,-2.4726
16.554,4.0274,-2.4653
16.674,4.0231,-2.4471
16.779,4.0196,-2.4358
16.887,4.0189,-2.4344
17.01,4.0188,-2.436
17.115,4.019,-2.4377
17.22,4.0189,-2.4377
17.325,4.0161,-2.4278
17.433,4.0113,-2.4126
17.538,4.0061,-2.3977
17.643,4.0028,-2.3892
17.745,4.0024,-2.3893
17.85,4.0023,-2.39
17.955,4.0,-2.3819
18.06,3.9951,-2.367
18.165,3.9904,-2.3543
18.273,3.9889,-2.3514
18.375,3.9889,-2.3527
18.48,3.9891,-2.3543
18.585,3.9895,-2.3561
18.69,3.9878,-2.3512
18.795,3.9827,-2.3374
18.9,3.9766,-2.3227
19.008,3.9715,-2.3112
19.134,3.9702,-2.3096
19.236,3.9704,-2.3111
19.341,3.9707,-2.3129
19.446,3.9709,-2.3135
19.551,3.9674,-2.3052
19.665,3.9608,-2.2908
19.767,3.9538,-2.2766
19.875,3.9487,-2.2672
19.989,3.9481,-2.2664
20.103,3.9482,-2.2677
20.205,3.9484,-2.2689
20.31,3.949,-2.2711
20.412,3.9498,-2.2729
20.514,3.9477,-2.2688
20.625,3.9408,-2.256
20.733,3.9326,-2.2423
20.853,3.9233,-2.2275
20.958,3.9207,-2.224
21.063,3.9208,-2.2251
21.168,3.9197,-2.2232
21.273,3.9135,-2.212
21.378,3.9052,-2.1985
21.486,3.8999,-2.1907
21.588,3.8995,-2.1906
21.696,3.8999,-2.1919
21.798,3.9005,-2.1935
21.906,3.9011,-2.1948
22.008,3.8976,-2.189
22.113,3.8892,-2.1762
22.218,3.8823,-2.1669
22.323,3.8813,-2.166
22.425,3.8817,-2.1674
22.533,3.8825,-2.1689
22.638,3.8835,-2.1707
22.746,3.8831,-2.1701
22.848,3.8762,-2.1611
22.953,3.8661,-2.1487
23.061,3.8557,-2.1366
23.163,3.8454,-2.1245
23.268,3.8379,-2.1161
23.37,3.837,-2.1154
23.484,3.8374,-2.1167
23.586,3.8382,-2.1182
23.691,3.8374,-2.1173
23.796,3.8299,-2.108
23.901,3.8194,-2.0961
24.003,3.8087,-2.0843
24.111,3.7984,-2.0729
24.213,3.7934,-2.0681
24.318,3.7937,-2.069
24.423,3.7944,-2.0704
24.534,3.7951,-2.0717
24.639,3.791,-2.0669
24.762,3.7787,-2.0533
24.867,3.7676,-2.0419
24.975,3.7601,-2.0347
25.095,3.7595,-2.0348
25.2,3.7602,-2.0361
25.305,3.7569,-2.0324
25.41,3.7469,-2.0217
25.515,3.7356,-2.0105
25.62,3.7258,-2.0009
25.728,3.723,-1.9987
25.833,3.7235,-1.9998
25.935,3.7244,-2.0012
26.04,3.7255,-2.0028
26.145,3.7241,-2.0014
26.25,3.715,-1.9925
26.352,3.7032,-1.9817
26.46,3.6913,-1.9713
26.565,3.6839,-1.9653
26.67,3.6836,-1.9656
26.775,3.6844,-1.967
26.88,3.6851,-1.9679
26.985,3.6796,-1.9628
27.09,3.6679,-1.9525
27.195,3.6556,-1.9425
27.3,3.6469,-1.9358
27.408,3.6459,-1.9355
27.51,3.6467,-1.9367
27.615,3.6477,-1.938
27.726,3.6491,-1.9395
27.846,3.6471,-1.9378
27.957,3.6363,-1.9295
28.059,3.6233,-1.9202
