t,x,y
0.0,4.0,-3.5
0.105,4.0,-3.5
0.231,3.9998,-3.4997
0.348,3.9994,-3.499
0.462,3.9988,-3.4984
0.567,3.998,-3.4977
0.672,3.9971,-3.4969
0.777,3.996,-3.496
0.882,3.9947,-3.495
0.987,3.9933,-3.494
1.098,3.9918,-3.4929
1.218,3.9899,-3.4913
1.323,3.9883,-3.4897
1.434,3.9867,-3.488
1.536,3.9841,-3.4852
1.638,3.9753,-3.4751
1.743,3.9615,-3.4562
1.851,3.9479,-3.4348
1.956,3.9362,-3.4125
2.061,3.9262,-3.3894
2.166,3.9173,-3.366
2.268,3.9095,-3.3419
2.379,3.9025,-3.3169
2.481,3.8966,-3.2917
2.583,3.8915,-3.2664
2.691,3.8873,-3.241
2.796,3.884,-3.2156
2.898,3.8814,-3.1901
3.003,3.8794,-3.1646
3.111,3.8781,-3.1391
3.216,3.8772,-3.1136
3.324,3.8769,-3.0882
3.444,3.877,-3.0579
3.552,3.8773,-3.0327
3.654,3.8779,-3.0075
3.759,3.8787,-2.9824
3.867,3.8795,-2.9574
3.972,3.8803,-2.9324
4.074,3.8809,-2.9075
4.179,3.8815,-2.8826
4.284,3.8818,-2.8578
4.395,3.8818,-2.8333
4.497,3.8816,-2.8094
4.602,3.8811,-2.7857
4.704,3.8801,-2.7619
4.809,3.8788,-2.7382
4.923,3.8771,-2.7146
5.025,3.8749,-2.691
5.145,3.8717,-2.6628
5.253,3.8684,-2.6394
5.355,3.8646,-2.6161
5.46,3.8602,-2.5929
5.565,3.8553,-2.5698
5.67,3.8498,-2.5469
5.775,3.8436,-2.5242
5.88,3.8369,-2.5016
5.985,3.8295,-2.4793
6.093,3.8216,-2.4571
6.195,3.813,-2.4352
6.297,3.8037,-2.4136
6.405,3.7939,-2.3922
6.51,3.7834,-2.3712
6.618,3.7722,-2.3505
6.72,3.7605,-2.3301
6.825,3.7482,-2.3101
6.93,3.7353,-2.2904
7.035,3.7218,-2.2712
7.14,3.7077,-2.2523
7.245,3.6931,-2.2339
7.353,3.6779,-2.2158
7.455,3.6623,-2.1982
7.563,3.6461,-2.181
7.665,3.6295,-2.1643
7.77,3.6125,-2.148
7.872,3.595,-2.1322
8.016,3.5734,-2.1138
8.136,3.5513,-2.0962
8.256,3.5286,-2.0792
8.382,3.5055,-2.063
8.493,3.4858,-2.05
8.595,3.4657,-2.0376
8.715,3.4413,-2.0234
8.82,3.4205,-2.0121
8.925,3.3995,-2.0012
9.033,3.3782,-1.991
9.135,3.3566,-1.9812
9.24,3.3349,-1.9719
9.345,3.3129,-1.963
9.45,3.2907,-1.9546
9.558,3.2683,-1.9467
9.66,3.2458,-1.9392
9.765,3.2231,-1.932
9.87,3.2001,-1.9252
9.981,3.1765,-1.9187
10.083,3.1526,-1.9124
10.188,3.1285,-1.9064
10.29,3.1042,-1.9006
10.395,3.0799,-1.895
10.503,3.0555,-1.8896
10.608,3.031,-1.8842
10.71,3.0065,-1.8791
10.815,2.982,-1.874
10.92,2.9574,-1.8689
11.025,2.9328,-1.8637
11.133,2.9082,-1.8585
11.235,2.8835,-1.8532
11.34,2.8589,-1.8478
11.448,2.8342,-1.8422
11.55,2.8096,-1.8364
11.655,2.785,-1.8304
11.76,2.7604,-1.8241
11.865,2.7359,-1.8174
11.97,2.7115,-1.8105
12.078,2.6871,-1.8032
12.18,2.6629,-1.7955
12.285,2.6388,-1.7875
12.39,2.6148,-1.779
12.495,2.5909,-1.77
12.6,2.5671,-1.7605
12.705,2.5436,-1.7504
12.81,2.5202,-1.7399
12.915,2.4971,-1.7288
13.026,2.4743,-1.717
13.146,2.4473,-1.702
13.254,2.4252,-1.6887
13.365,2.4035,-1.6748
13.482,2.3781,-1.6572
13.59,2.3574,-1.6418
13.695,2.3372,-1.6257
13.797,2.3176,-1.6089
13.902,2.2986,-1.5916
14.007,2.2801,-1.5736
14.109,2.2622,-1.5551
14.223,2.245,-1.536
14.346,2.2251,-1.5124
14.448,2.2092,-1.4921
