t,x,y
0.0,3.5,-4.0
0.108,3.5,-4.0
0.21,3.5,-4.0
0.315,3.4998,-4.0004
0.417,3.4996,-4.0013
0.528,3.4993,-4.0027
0.63,3.4991,-4.0045
0.735,3.4989,-4.0068
0.84,3.4989,-4.0091
0.945,3.4989,-4.0107
1.05,3.499,-4.0124
1.17,3.4991,-4.0141
1.281,3.4994,-4.0157
1.389,3.4996,-4.0169
1.491,3.4999,-4.0182
1.599,3.5001,-4.0194
1.701,3.5004,-4.0206
1.806,3.5007,-4.0214
1.911,3.5008,-4.0217
2.019,3.5009,-4.0217
2.121,3.5008,-4.0213
2.232,3.5007,-4.021
2.355,3.5005,-4.0206
2.457,3.5003,-4.02
2.562,3.5,-4.0194
2.667,3.4997,-4.0188
2.769,3.4996,-4.0187
2.883,3.4995,-4.0184
3.003,3.4992,-4.0179
3.108,3.4989,-4.0173
3.21,3.4985,-4.0166
3.318,3.498,-4.0158
3.423,3.4975,-4.015
3.528,3.4971,-4.0143
3.633,3.4965,-4.0135
3.738,3.4959,-4.0127
3.843,3.4952,-4.0117
3.948,3.4944,-4.0107
4.056,3.4936,-4.0096
4.158,3.4927,-4.0085
4.263,3.4916,-4.0072
4.365,3.4906,-4.0061
4.473,3.4898,-4.0052
4.578,3.489,-4.0044
4.683,3.488,-4.0033
4.788,3.487,-4.0022
4.893,3.486,-4.0013
4.998,3.4848,-4.0002
5.1,3.4838,-3.9992
5.208,3.4826,-3.9981
5.313,3.4814,-3.997
5.439,3.4799,-3.9958
5.547,3.4778,-3.994
5.673,3.4751,-3.9918
5.781,3.4728,-3.9901
5.901,3.4701,-3.988
6.012,3.4683,-3.9867
6.129,3.4656,-3.9847
6.24,3.463,-3.9829
6.345,3.4604,-3.9811
6.447,3.4579,-3.9794
6.552,3.4551,-3.9776
6.66,3.4524,-3.9758
6.762,3.4497,-3.9741
6.87,3.447,-3.9724
6.972,3.4444,-3.9708
7.08,3.4416,-3.9691
7.182,3.4388,-3.9675
7.287,3.4361,-3.9659
7.392,3.4336,-3.9644
7.497,3.4314,-3.9632
7.602,3.4294,-3.9622
7.707,3.4268,-3.9607
7.812,3.4236,-3.959
7.917,3.4203,-3.9573
8.022,3.417,-3.9555
8.127,3.4139,-3.954
8.232,3.4114,-3.9527
8.34,3.4089,-3.9515
8.442,3.4058,-3.95
8.553,3.4026,-3.9484
8.655,3.3993,-3.9468
8.757,3.3965,-3.9455
8.865,3.3943,-3.9446
8.97,3.3924,-3.9438
9.072,3.3907,-3.9431
9.177,3.3893,-3.9426
9.282,3.3877,-3.942
9.39,3.386,-3.9412
9.495,3.3843,-3.9405
9.6,3.3825,-3.9399
9.702,3.3811,-3.9394
9.807,3.3793,-3.9387
9.912,3.3776,-3.938
10.017,3.3759,-3.9375
10.122,3.3741,-3.9368
10.227,3.3732,-3.9363
10.332,3.3708,-3.9354
10.437,3.3688,-3.9349
10.542,3.3673,-3.9346
10.65,3.3651,-3.9339
10.752,3.3609,-3.9326
10.857,3.3565,-3.9312
10.962,3.3517,-3.9298
11.067,3.3471,-3.9285
11.175,3.3429,-3.9274
11.277,3.3392,-3.9264
11.382,3.3361,-3.9255
11.487,3.3334,-3.9248
11.598,3.3311,-3.9243
11.718,3.3286,-3.9237
11.823,3.3265,-3.9232
11.931,3.3245,-3.9228
12.033,3.3228,-3.9224
12.141,3.3213,-3.9221
12.243,3.3198,-3.9218
12.348,3.3182,-3.9214
12.45,3.3167,-3.9211
12.561,3.3153,-3.9209
12.663,3.314,-3.9206
12.768,3.3118,-3.9201
12.873,3.3084,-3.9195
12.981,3.3039,-3.9186
13.083,3.2983,-3.9176
13.191,3.2928,-3.9167
13.296,3.2879,-3.9159
13.398,3.2835,-3.9151
13.506,3.2797,-3.9145
13.608,3.2765,-3.9141
13.713,3.2738,-3.9137
13.818,3.2713,-3.9134
13.923,3.2692,-3.9131
14.034,3.2676,-3.9129
14.157,3.2658,-3.9127
14.259,3.2647,-3.9126
14.364,3.2638,-3.9126
14.469,3.263,-3.9125
14.58,3.2618,-3.9124
14.682,3.2605,-3.9123
14.808,3.2586,-3.9121
14.91,3.256,-3.9118
15.015,3.2528,-3.9115
15.123,3.2496,-3.9112
15.231,3.2462,-3.911
15.366,3.2422,-3.9108
15.477,3.238,-3.9105
15.582,3.2345,-3.9103
15.696,3.2312,-3.9101
15.813,3.2273,-3.9099
15.918,3.2244,-3.9098
16.023,3.2216,-3.9096
16.128,3.2199,-3.9096
16.245,3.2185,-3.9096
16.362,3.2148,-3.9094
16.464,3.2107,-3.9091
16.569,3.2062,-3.9089
16.674,3.2019,-3.9087
16.776,3.1983,-3.9085
16.884,3.1958,-3.9085
16.986,3.1942,-3.9086
17.094,3.1933,-3.9087
17.199,3.1927,-3.9087
17.304,3.1927,-3.9089
17.433,3.1925,-3.9089
17.535,3.192,-3.9089
17.64,3.1913,-3.9089
17.751,3.1906,-3.9089
17.871,3.1901,-3.9089
17.985,3.1897,-3.9089
18.102,3.1895,-3.9089
18.207,3.1893,-3.9089
18.312,3.1892,-3.9089
18.42,3.1891,-3.9089
18.525,3.1889,-3.9089
18.627,3.1886,-3.9089
18.732,3.188,-3.9088
18.837,3.1866,-3.9088
18.945,3.1848,-3.9089
19.047,3.1828,-3.9089
19.155,3.1808,-3.909
19.257,3.1796,-3.9091
19.365,3.1782,-3.9091
19.467,3.1756,-3.9092
19.569,3.1723,-3.9093
19.677,3.1687,-3.9094
19.782,3.1648,-3.9095
19.893,3.1603,-3.9095
20.013,3.1547,-3.9096
20.118,3.1503,-3.9096
20.223,3.1475,-3.9098
20.331,3.1475,-3.91
20.433,3.1475,-3.9102
20.538,3.1475,-3.9102
20.643,3.1475,-3.9102
20.748,3.1457,-3.9101
20.853,3.1438,-3.9101
20.958,3.1429,-3.9102
21.063,3.1423,-3.9102
21.168,3.1423,-3.9103
21.273,3.143,-3.9104
21.378,3.1439,-3.9105
21.483,3.1449,-3.9106
21.588,3.1459,-3.9107
21.696,3.1472,-3.9107
21.798,3.1502,-3.9107
21.903,3.1545,-3.9107
22.008,3.1586,-3.9106
22.113,3.1614,-3.9104
22.218,3.1633,-3.9102
22.323,3.1641,-3.91
22.428,3.1616,-3.91
22.53,3.1576,-3.9103
22.638,3.1526,-3.9107
22.743,3.1477,-3.9112
22.848,3.1429,-3.9116
22.959,3.1386,-3.912
23.079,3.1336,-3.9124
23.184,3.1294,-3.9127
23.295,3.126,-3.913
23.415,3.1217,-3.9132
23.52,3.1171,-3.9133
23.625,3.1118,-3.9134
