t,x,y
0.0,4.0,-1.5
0.105,4.0,-1.5
0.21,3.9999,-1.5
0.318,3.9925,-1.4993
0.423,3.9739,-1.4978
0.525,3.9508,-1.4956
0.63,3.9283,-1.4923
0.735,3.9044,-1.4869
0.843,3.8817,-1.4796
0.945,3.8585,-1.4698
1.05,3.8364,-1.4578
1.161,3.8157,-1.4434
1.281,3.793,-1.4225
1.386,3.7765,-1.4027
1.494,3.7624,-1.3814
1.596,3.7507,-1.3594
1.701,3.7419,-1.3364
1.806,3.7356,-1.3128
1.911,3.7317,-1.2892
2.016,3.7298,-1.2659
2.121,3.7295,-1.2434
2.229,3.7314,-1.2212
2.331,3.7356,-1.1986
2.436,3.7407,-1.1765
2.544,3.7471,-1.155
2.646,3.7542,-1.1348
2.748,3.7624,-1.115
2.856,3.7719,-1.0957
2.961,3.7815,-1.0772
3.066,3.7912,-1.0597
3.174,3.8009,-1.0438
3.279,3.811,-1.0275
3.381,3.8215,-1.0115
3.486,3.8315,-0.9963
3.591,3.8419,-0.9808
3.699,3.8522,-0.9654
3.807,3.8622,-0.9504
3.927,3.8742,-0.932
4.032,3.8842,-0.9162
4.137,3.8938,-0.9005
4.242,3.9031,-0.8851
4.35,3.9119,-0.8696
4.452,3.9203,-0.8538
4.557,3.9283,-0.8382
4.662,3.9355,-0.8232
4.767,3.942,-0.8086
4.875,3.9491,-0.7919
4.983,3.9556,-0.7754
5.088,3.9609,-0.7594
5.19,3.966,-0.7424
5.292,3.9712,-0.7253
5.397,3.9756,-0.7087
5.502,3.9794,-0.6915
5.607,3.9827,-0.674
5.712,3.9854,-0.6575
5.82,3.9874,-0.642
5.922,3.9892,-0.6247
6.027,3.9902,-0.6075
6.132,3.9907,-0.5905
6.237,3.991,-0.5725
6.342,3.9908,-0.5542
6.447,3.9899,-0.5359
6.552,3.9883,-0.5184
6.657,3.986,-0.5011
6.759,3.9836,-0.4834
6.867,3.9809,-0.4654
6.972,3.9775,-0.4478
7.077,3.9736,-0.4317
7.182,3.9696,-0.4158
7.287,3.9648,-0.3982
7.392,3.9595,-0.3813
7.5,3.954,-0.365
7.626,3.9471,-0.3467
7.728,3.9404,-0.3304
7.851,3.9332,-0.3141
7.965,3.9243,-0.2951
8.091,3.9151,-0.2767
8.193,3.9069,-0.2619
8.295,3.898,-0.2462
8.4,3.8885,-0.2306
8.511,3.879,-0.2161
8.631,3.8668,-0.1973
8.736,3.8561,-0.1824
8.844,3.8458,-0.1686
8.946,3.835,-0.1546
9.054,3.8235,-0.1403
9.177,3.8096,-0.1238
9.282,3.7982,-0.111
9.39,3.7858,-0.097
9.492,3.773,-0.0839
9.597,3.7602,-0.0712
9.708,3.7476,-0.0591
9.831,3.7314,-0.0438
9.933,3.7176,-0.0322
10.038,3.7037,-0.0204
10.143,3.6894,-0.0085
10.251,3.675,0.0027
10.356,3.6605,0.0136
10.458,3.6453,0.025
10.566,3.6298,0.0362
10.668,3.6144,0.0465
10.77,3.5993,0.0565
10.878,3.5855,0.065
10.983,3.5706,0.0742
11.088,3.5549,0.0835
11.19,3.539,0.0925
11.298,3.5231,0.1009
11.406,3.5069,0.1092
11.508,3.4904,0.1171
11.613,3.4743,0.1243
11.718,3.4583,0.1312
11.823,3.4413,0.138
11.928,3.425,0.1441
12.033,3.4088,0.1498
12.138,3.3911,0.1559
12.246,3.3729,0.1618
12.348,3.3543,0.1679
12.453,3.3369,0.1725
12.561,3.3191,0.177
12.663,3.301,0.1818
12.768,3.2831,0.1865
12.873,3.267,0.1898
12.978,3.2509,0.193
13.083,3.2326,0.1969
13.191,3.2142,0.2002
13.293,3.1966,0.203
13.401,3.1783,0.2057
13.503,3.1602,0.208
13.608,3.1427,0.2099
13.716,3.126,0.2115
13.818,3.108,0.2133
13.923,3.0889,0.215
14.028,3.0698,0.2163
14.133,3.0506,0.2175
14.238,3.0315,0.2185
14.343,3.0124,0.2195
14.448,2.9932,0.2204
14.553,2.9741,0.2212
14.658,2.955,0.222
14.766,2.9358,0.2226
14.868,2.9163,0.2235
14.973,2.8962,0.2247
15.078,2.8766,0.2253
15.183,2.857,0.2261
15.288,2.8375,0.2271
15.393,2.8183,0.2282
15.498,2.7987,0.2294
15.624,2.7753,0.2309
15.729,2.7557,0.2323
15.834,2.7363,0.2337
15.939,2.718,0.2347
16.044,2.6994,0.2359
16.152,2.6799,0.2376
16.254,2.6617,0.2386
16.359,2.6428,0.2397
16.464,2.6239,0.2406
16.569,2.6048,0.2417
16.677,2.5859,0.2428
16.782,2.5665,0.2439
16.887,2.5477,0.2447
16.992,2.5285,0.2462
17.1,2.5081,0.2477
17.229,2.4837,0.2498
17.346,2.4598,0.2522
17.454,2.4402,0.2544
17.556,2.4204,0.2571
17.661,2.401,0.26
17.769,2.382,0.2629
17.874,2.3627,0.266
17.976,2.3438,0.269
18.081,2.3247,0.2725
18.186,2.3058,0.2756
18.291,2.2873,0.2785
18.396,2.2694,0.2816
18.501,2.2501,0.285
18.606,2.2308,0.2882
18.711,2.2119,0.2912
18.816,2.1926,0.2945
18.924,2.1735,0.2975
19.032,2.1546,0.3005
19.152,2.1323,0.304
19.26,2.1135,0.3071
19.362,2.0946,0.3101
19.467,2.0758,0.3129
19.575,2.0571,0.3156
19.677,2.0391,0.318
19.791,2.0216,0.3203
19.911,2.0006,0.323
20.016,1.9817,0.3252
20.118,1.9631,0.327
20.226,1.9443,0.3289
20.328,1.9254,0.3308
20.436,1.9067,0.3321
20.538,1.8883,0.3333
20.646,1.869,0.3349
20.748,1.8498,0.3361
20.853,1.831,0.3368
20.958,1.8131,0.3376
21.063,1.7962,0.3381
21.168,1.7786,0.3384
21.273,1.7609,0.3387
21.378,1.742,0.3388
21.483,1.7233,0.3388
21.591,1.7056,0.3382
21.693,1.6874,0.3377
21.804,1.6691,0.337
21.906,1.6495,0.3364
22.011,1.6298,0.3355
22.113,1.6105,0.3344
22.221,1.5909,0.3334
22.323,1.5714,0.3327
22.431,1.5531,0.3315
22.533,1.534,0.3306
22.638,1.5153,0.3293
22.743,1.4967,0.3282
22.848,1.4784,0.3266
22.953,1.4597,0.3251
23.058,1.4399,0.324
23.166,1.4191,0.323
23.268,1.3986,0.3215
23.373,1.378,0.3204
23.478,1.3574,0.3196
23.583,1.3374,0.3188
