t,x,y
0.0,4.0,-3.5
0.108,4.0,-3.5
0.21,4.0,-3.5
0.315,4.0004,-3.4999
0.417,4.0006,-3.4998
0.525,4.0011,-3.4997
0.63,4.0015,-3.4996
0.738,4.0022,-3.4995
0.84,4.0022,-3.4994
0.945,4.0015,-3.4993
1.05,4.0006,-3.4992
1.158,3.9994,-3.499
1.26,3.9984,-3.4989
1.365,3.9973,-3.4988
1.473,3.9964,-3.4987
1.578,3.9956,-3.4986
1.68,3.9948,-3.4985
1.785,3.9938,-3.4983
1.893,3.993,-3.4982
1.995,3.9919,-3.4979
2.1,3.9907,-3.4977
2.205,3.9896,-3.4974
2.31,3.9885,-3.4972
2.415,3.9875,-3.4969
2.52,3.9864,-3.4966
2.625,3.9854,-3.4963
2.73,3.9846,-3.4961
2.835,3.9839,-3.4959
2.94,3.9831,-3.4956
3.045,3.982,-3.4951
3.153,3.9809,-3.4947
3.255,3.9799,-3.4943
3.36,3.9793,-3.494
3.465,3.9786,-3.4937
3.573,3.9779,-3.4934
3.675,3.9767,-3.4928
3.783,3.9756,-3.4922
3.888,3.9744,-3.4915
3.993,3.9731,-3.4908
4.095,3.9719,-3.49
4.2,3.9707,-3.4893
4.305,3.9698,-3.4888
4.41,3.9687,-3.488
4.515,3.9675,-3.4871
4.62,3.9662,-3.4862
4.725,3.9649,-3.4851
4.83,3.9636,-3.4842
4.935,3.9622,-3.4829
5.043,3.9607,-3.4816
5.145,3.9586,-3.4795
5.25,3.9559,-3.4768
5.355,3.9533,-3.474
5.463,3.9505,-3.4708
5.565,3.9473,-3.467
5.67,3.9439,-3.4627
5.781,3.9413,-3.459
5.883,3.9372,-3.4528
6.006,3.9332,-3.4461
6.111,3.93,-3.4403
6.228,3.9269,-3.4338
6.342,3.9233,-3.4251
6.447,3.9205,-3.4173
6.555,3.918,-3.4088
6.657,3.9157,-3.399
6.765,3.9138,-3.388
6.867,3.9123,-3.3762
6.969,3.9116,-3.3627
7.077,3.9118,-3.3477
7.182,3.913,-3.3317
7.287,3.9153,-3.3153
7.392,3.9185,-3.2997
7.497,3.9223,-3.2856
7.599,3.9264,-3.2731
7.707,3.9305,-3.2624
7.812,3.9347,-3.2532
7.917,3.9391,-3.2449
8.022,3.9432,-3.2377
8.127,3.9464,-3.2322
8.232,3.9493,-3.2276
8.337,3.9519,-3.2238
8.442,3.9542,-3.2206
8.547,3.9562,-3.2178
8.655,3.958,-3.2155
8.757,3.9595,-3.2135
8.862,3.9607,-3.2119
8.973,3.9616,-3.2106
9.096,3.9626,-3.2092
9.201,3.9635,-3.2082
9.306,3.9643,-3.2072
9.411,3.965,-3.2063
9.513,3.9657,-3.2055
9.615,3.9668,-3.2043
9.723,3.9679,-3.203
9.828,3.9692,-3.2016
9.933,3.9703,-3.2003
10.038,3.9715,-3.1989
10.143,3.9726,-3.1975
10.248,3.9728,-3.1976
10.353,3.9733,-3.1973
10.461,3.9752,-3.1954
10.566,3.9774,-3.1928
10.668,3.9796,-3.1902
10.776,3.9813,-3.1882
10.878,3.9825,-3.1866
10.983,3.9837,-3.185
11.088,3.9851,-3.1833
11.193,3.9863,-3.1818
11.298,3.9876,-3.1803
11.403,3.9887,-3.179
11.508,3.9898,-3.1776
11.613,3.9906,-3.1766
11.718,3.9913,-3.1757
11.826,3.9918,-3.1751
11.928,3.993,-3.1737
12.033,3.9944,-3.172
12.138,3.9958,-3.1703
12.243,3.9972,-3.1686
12.348,3.9984,-3.167
12.453,3.9996,-3.1654
12.555,4.0008,-3.1638
12.663,4.0021,-3.1623
12.768,4.0033,-3.1607
12.873,4.0044,-3.1592
12.978,4.0056,-3.1576
13.083,4.0066,-3.1562
13.191,4.0074,-3.155
13.296,4.0083,-3.1538
13.401,4.0092,-3.1525
13.503,4.0101,-3.1513
13.608,4.0107,-3.1503
13.713,4.0113,-3.1494
13.821,4.0119,-3.1485
13.929,4.0125,-3.1475
14.031,4.0131,-3.1466
14.133,4.0138,-3.1456
14.238,4.0143,-3.1448
14.343,4.0148,-3.144
14.448,4.0153,-3.1431
14.556,4.0159,-3.1422
14.658,4.0166,-3.141
14.766,4.0172,-3.1399
14.868,4.0178,-3.1389
14.973,4.0183,-3.138
15.081,4.0189,-3.1369
15.198,4.0194,-3.1359
15.318,4.02,-3.1348
15.432,4.0205,-3.1339
15.546,4.0207,-3.1333
15.669,4.0212,-3.1324
15.771,4.0215,-3.1317
15.891,4.0217,-3.1312
16.002,4.0219,-3.1306
16.11,4.0221,-3.1303
16.212,4.022,-3.1301
16.317,4.0216,-3.1308
16.422,4.0212,-3.1317
16.527,4.0207,-3.1328
16.632,4.0203,-3.1337
16.737,4.02,-3.1344
16.842,4.0201,-3.1344
16.947,4.0203,-3.134
17.052,4.0208,-3.1327
17.157,4.0215,-3.1306
17.265,4.0224,-3.128
17.367,4.0233,-3.125
17.472,4.0241,-3.1221
17.577,4.0249,-3.1193
17.682,4.0258,-3.1162
17.787,4.0268,-3.1128
17.892,4.0279,-3.1091
17.997,4.0293,-3.1044
18.102,4.031,-3.099
18.207,4.0328,-3.0933
18.315,4.0347,-3.0877
18.438,4.0368,-3.0813
18.54,4.0384,-3.0764
18.648,4.0399,-3.0722
18.75,4.0411,-3.0686
18.858,4.0419,-3.066
18.963,4.0426,-3.0637
19.068,4.0439,-3.0604
19.173,4.045,-3.0574
19.281,4.0461,-3.0545
19.383,4.0471,-3.0519
19.491,4.0482,-3.0492
19.596,4.0493,-3.0465
19.698,4.0503,-3.0438
19.803,4.0512,-3.0414
19.908,4.052,-3.0393
20.013,4.0521,-3.0385
20.118,4.0519,-3.0384
20.226,4.0518,-3.0384
20.328,4.0518,-3.0385
20.433,4.0522,-3.0387
20.538,4.0524,-3.0387
20.643,4.0524,-3.0387
20.754,4.0525,-3.0388
20.877,4.0525,-3.0388
20.979,4.0525,-3.0388
21.084,4.0525,-3.0388
21.192,4.0525,-3.0388
21.294,4.0526,-3.0384
21.405,4.054,-3.0352
21.525,4.0556,-3.0308
21.636,4.0559,-3.0291
21.756,4.0559,-3.0283
21.861,4.0559,-3.0279
21.966,4.0559,-3.0276
22.071,4.0559,-3.0275
22.176,4.0559,-3.0274
22.281,4.056,-3.027
22.398,4.0561,-3.0266
22.512,4.0562,-3.0262
22.623,4.0562,-3.026
22.728,4.0562,-3.026
22.848,4.0565,-3.0253
22.953,4.0567,-3.0244
23.058,4.0567,-3.0241
23.166,4.0568,-3.0239
23.268,4.0569,-3.0235
23.373,4.0572,-3.0222
23.481,4.0581,-3.0187
23.586,4.0591,-3.0146
23.691,4.0599,-3.0104
23.796,4.0607,-3.0067
23.898,4.0613,-3.0034
24.006,4.0617,-3.0009
24.108,4.062,-2.9989
24.213,4.0622,-2.9975
24.33,4.0623,-2.9964
24.444,4.0626,-2.9944
24.552,4.0629,-2.9928
24.657,4.0632,-2.9913
24.759,4.0634,-2.9899
24.867,4.0636,-2.9887
24.978,4.0639,-2.9873
25.095,4.0639,-2.9863
25.203,4.064,-2.9856
25.305,4.0641,-2.985
25.413,4.0645,-2.9832
25.515,4.0649,-2.9807
25.62,4.0654,-2.9776
25.725,4.0658,-2.9749
25.83,4.0661,-2.9726
25.938,4.0662,-2.9708
26.043,4.0663,-2.9695
26.145,4.0664,-2.9683
26.253,4.0665,-2.9673
26.358,4.0665,-2.9666
26.484,4.0665,-2.9657
26.586,4.0666,-2.9652
26.694,4.0666,-2.9644
26.796,4.067,-2.962
26.901,4.0676,-2.958
27.006,4.068,-2.9536
27.111,4.0685,-2.9493
27.219,4.0688,-2.9454
27.321,4.0692,-2.9414
27.426,4.0697,-2.937
27.531,4.07,-2.9334
27.636,4.0702,-2.9307
27.741,4.0702,-2.929
27.846,4.0701,-2.9281
27.951,4.0699,-2.9278
28.056,4.0698,-2.9277
